HOG	OG	Gene Tree Parent Clade	Eco	Mtu	Pae	Sal	Sen	sac
N0.HOG0003472	OG0003397	-	NP_416204.2				NP_460328.1	
N0.HOG0003473	OG0003398	-	NP_416205.1				NP_460327.1	
N0.HOG0003474	OG0003399	-	NP_416206.6				NP_460326.1	
N0.HOG0003475	OG0003400	-	NP_416208.1				NP_460324.1	
N0.HOG0003476	OG0003401	-	NP_416209.1				NP_460323.3	
N0.HOG0003477	OG0003402	-	NP_416215.1				NP_460317.1	
N0.HOG0003478	OG0003403	-	NP_416220.1				NP_460312.1	
N0.HOG0003479	OG0003404	-	NP_416222.1				NP_460310.1	
N0.HOG0003480	OG0003405	-	NP_416224.1				NP_460308.1	
N0.HOG0003481	OG0003406	-	NP_416236.1				NP_460293.1	
N0.HOG0003482	OG0003407	-	NP_416238.1				NP_460291.1	
N0.HOG0003483	OG0003408	-	NP_416240.1				NP_460289.1	
N0.HOG0003484	OG0003409	-	NP_416241.1				NP_460288.1	
N0.HOG0003485	OG0003410	-	NP_416242.6				NP_460287.3	
N0.HOG0003486	OG0003411	-	NP_416245.2				NP_460285.1	
N0.HOG0003487	OG0003412	-	NP_416247.1				NP_460283.1	
N0.HOG0003488	OG0003413	-	NP_416249.1				NP_460281.1	
N0.HOG0003489	OG0003414	-	NP_416250.1				NP_460280.1	
N0.HOG0003490	OG0003415	-	NP_416251.1				NP_460279.1	
N0.HOG0003491	OG0003416	-	NP_416252.1				NP_460278.1	
N0.HOG0003492	OG0003417	-	NP_416255.1				NP_460275.1	
N0.HOG0003493	OG0003418	-	NP_416256.2		NP_253791.1			
N0.HOG0003494	OG0003419	-	NP_416257.1				NP_460274.1	
N0.HOG0003495	OG0003420	-	NP_416272.2		NP_252546.1			
N0.HOG0003496	OG0003421	-	NP_416274.1				NP_460266.1	
N0.HOG0003497	OG0003422	-	NP_416300.2				NP_460249.1	
N0.HOG0003498	OG0003423	-	NP_416301.1				NP_460248.1	
N0.HOG0003499	OG0003424	-	NP_416302.2				NP_460247.1	
N0.HOG0003500	OG0003425	-	NP_416303.1				NP_460246.2	
N0.HOG0003501	OG0003426	-	NP_416307.1				NP_460241.1	
N0.HOG0003502	OG0003427	-	NP_416310.1				NP_460238.1	
N0.HOG0003503	OG0003428	-	NP_416324.2				NP_459322.1	
N0.HOG0003504	OG0003429	-	NP_416325.1				NP_460779.1	
N0.HOG0003505	OG0003430	-	NP_416329.4				NP_460783.3	
N0.HOG0003506	OG0003431	-	NP_416330.1				NP_460784.2	
N0.HOG0003507	OG0003432	-	NP_416334.1				NP_460789.1	
N0.HOG0003508	OG0003433	-	NP_416338.1				NP_460794.1	
N0.HOG0003509	OG0003434	-	NP_416339.1				NP_460795.1	
N0.HOG0003510	OG0003435	-	NP_416340.1				NP_460796.1	
N0.HOG0003511	OG0003436	-	NP_416347.1				NP_460804.1	
N0.HOG0003512	OG0003437	-	NP_416350.4				NP_460807.1	
N0.HOG0003513	OG0003438	-	NP_416351.2				NP_460808.1	
N0.HOG0003514	OG0003439	-	NP_416353.1				NP_460830.1	
N0.HOG0003515	OG0003440	-	NP_416361.2				NP_460838.1	
N0.HOG0003516	OG0003441	-	NP_416369.1				NP_460846.1	
N0.HOG0003517	OG0003442	-	NP_416383.4				NP_460861.1	
N0.HOG0003518	OG0003443	-	NP_416389.4				NP_460865.1	
N0.HOG0003519	OG0003444	-	NP_416392.1				NP_460869.1	
N0.HOG0003520	OG0003445	-	NP_416405.1				NP_460881.3	
N0.HOG0003521	OG0003446	-	NP_416406.4				NP_460882.1	
N0.HOG0003522	OG0003447	-	NP_416417.1				NP_460890.1	
N0.HOG0003523	OG0003448	-	NP_416419.1				NP_460892.1	
N0.HOG0003524	OG0003449	-	NP_416420.1				NP_460893.1	
N0.HOG0003525	OG0003450	-	NP_416425.1				NP_460902.1	
N0.HOG0003526	OG0003451	-	NP_416431.2				NP_460908.1	
N0.HOG0003527	OG0003452	-	NP_416436.1				NP_460915.1	
N0.HOG0003528	OG0003453	-	NP_416438.1				NP_460917.1	
N0.HOG0003529	OG0003454	-	NP_416442.1			WP_003946612.1		
N0.HOG0003530	OG0003455	-	NP_416454.1				NP_460928.1	
N0.HOG0003531	OG0003456	-	NP_416461.1				NP_460935.1	
N0.HOG0003532	OG0003457	-	NP_416463.4				NP_460936.1	
N0.HOG0003533	OG0003458	-	NP_416464.1				NP_460937.1	
N0.HOG0003534	OG0003459	-	NP_416465.2				NP_460938.1	
N0.HOG0003535	OG0003460	-	NP_416466.1				NP_460939.3	
N0.HOG0003536	OG0003461	-	NP_416471.1				NP_460944.1	
N0.HOG0003537	OG0003462	-	NP_416472.3				NP_460945.1	
N0.HOG0003538	OG0003463	-	NP_416476.1		NP_249826.1			
N0.HOG0003539	OG0003464	-	NP_416482.1				NP_460229.3	
N0.HOG0003540	OG0003465	-	NP_416490.1				NP_463358.3	
N0.HOG0003541	OG0003466	-	NP_416491.3				NP_460959.1	
N0.HOG0003542	OG0003467	-	NP_416511.4				NP_461004.1	
N0.HOG0003543	OG0003468	-	NP_416512.1				NP_461005.1	
N0.HOG0003544	OG0003469	-	NP_416513.1				NP_461006.1	
N0.HOG0003545	OG0003470	-	NP_416520.1				NP_461015.1	
N0.HOG0003546	OG0003471	-	NP_416547.1				NP_461044.1	
N0.HOG0003547	OG0003472	-	NP_416549.1				NP_461046.1	
N0.HOG0003548	OG0003473	-	NP_416550.1				NP_461047.1	
N0.HOG0003549	OG0003474	-	NP_416560.1				NP_461057.1	
N0.HOG0003550	OG0003475	-	NP_416561.1				NP_461058.1	
N0.HOG0003551	OG0003476	-	NP_416562.1				NP_461059.1	
N0.HOG0003552	OG0003477	-	NP_416563.1				NP_461060.1	
N0.HOG0003553	OG0003478	-	NP_416570.2				NP_461067.1	
N0.HOG0003554	OG0003479	-	NP_416577.1			WP_003950412.1		
N0.HOG0003555	OG0003480	-	NP_416583.1				NP_461076.1	
N0.HOG0003556	OG0003481	-	NP_416584.4		NP_249020.1			
N0.HOG0003557	OG0003482	-	NP_416586.1				NP_461622.1	
N0.HOG0003558	OG0003483	-	NP_416600.4				NP_461085.1	
N0.HOG0003559	OG0003484	-	NP_416601.1				NP_461086.1	
N0.HOG0003560	OG0003485	-	NP_416603.1				NP_461088.1	
N0.HOG0003561	OG0003486	-	NP_416607.1				NP_461091.1	
N0.HOG0003562	OG0003487	-	NP_416609.1				NP_461941.1	
N0.HOG0003563	OG0003488	-	NP_416610.4				NP_461092.1	
N0.HOG0003564	OG0003489	-	NP_416611.1				NP_461093.1	
N0.HOG0003565	OG0003490	-	NP_416613.1				NP_461095.1	
N0.HOG0003566	OG0003491	-	NP_416614.1				NP_461096.1	
N0.HOG0003567	OG0003492	-	NP_416615.1				NP_461097.1	
N0.HOG0003568	OG0003493	-	NP_416623.2			WP_015507750.1		
N0.HOG0003569	OG0003494	-	NP_416624.1			WP_003948508.1		
N0.HOG0003570	OG0003495	-	NP_416625.1			WP_003948507.1		
N0.HOG0003571	OG0003496	-	NP_416634.1				NP_461109.1	
N0.HOG0003572	OG0003497	-	NP_416637.1				NP_461112.1	
N0.HOG0003573	OG0003498	-	NP_416648.1				NP_461128.1	
N0.HOG0003574	OG0003499	-	NP_416649.1				NP_461129.1	
N0.HOG0003575	OG0003500	-	NP_416650.1				NP_461130.1	
N0.HOG0003576	OG0003501	-	NP_416653.1				NP_461133.1	
N0.HOG0003577	OG0003502	-	NP_416657.1				NP_461137.1	
N0.HOG0003578	OG0003503	-	NP_416665.1, NP_416671.1					
N0.HOG0003579	OG0003504	-	NP_416666.1, NP_416669.1					
N0.HOG0003580	OG0003505	-	NP_416670.1			WP_003946750.1		
N0.HOG0003581	OG0003506	-	NP_416676.4				NP_461155.3	
N0.HOG0003582	OG0003507	-	NP_416678.1				NP_461156.1	
N0.HOG0003583	OG0003508	-	NP_416686.1				NP_461164.1	
N0.HOG0003584	OG0003509	-	NP_416692.1				NP_461171.1	
N0.HOG0003585	OG0003510	-	NP_416709.1				NP_461201.1	
N0.HOG0003586	OG0003511	-	NP_416720.1				NP_461211.1	
N0.HOG0003587	OG0003512	-	NP_416722.2				NP_461213.1	
N0.HOG0003588	OG0003513	-	NP_416727.1		NP_250692.1			
N0.HOG0003589	OG0003514	-	NP_416730.1		NP_253178.1			
N0.HOG0003590	OG0003515	-	NP_416732.4		NP_253180.1			
N0.HOG0003591	OG0003516	-	NP_416733.4		NP_253181.1			
N0.HOG0003592	OG0003517	-	NP_416737.1				NP_461219.1	
N0.HOG0003593	OG0003518	-	NP_416738.1				NP_461220.1	
N0.HOG0003594	OG0003519	-	NP_416739.1				NP_461221.1	
N0.HOG0003595	OG0003520	-	NP_416745.1				NP_461227.1	
N0.HOG0003596	OG0003521	-	NP_416753.4				NP_461236.1	
N0.HOG0003597	OG0003522	-	NP_416755.1				NP_461238.1	
N0.HOG0003598	OG0003523	-	NP_416762.2				NP_461246.1	
N0.HOG0003599	OG0003524	-	NP_416764.1				NP_461248.1	
N0.HOG0003600	OG0003525	-	NP_416766.1				NP_461250.1	
N0.HOG0003601	OG0003526	-	NP_416768.4				NP_461252.1	
N0.HOG0003602	OG0003527	-	NP_416772.1				NP_461229.3	
N0.HOG0003603	OG0003528	-	NP_416797.2				NP_461277.1	
N0.HOG0003604	OG0003529	-	NP_416798.1				NP_461278.1	
N0.HOG0003605	OG0003530	-	NP_416806.1		NP_252129.1			
N0.HOG0003606	OG0003531	-	NP_416817.2				NP_461306.1	
N0.HOG0003607	OG0003532	-	NP_416824.1				NP_461313.1	
N0.HOG0003608	OG0003533	-	NP_416828.1				NP_461322.1	
N0.HOG0003609	OG0003534	-	NP_416829.1				NP_461323.1	
N0.HOG0003610	OG0003535	-	NP_416831.1				NP_461325.1	
N0.HOG0003611	OG0003536	-	NP_416834.1				NP_461328.1	
N0.HOG0003612	OG0003537	-	NP_416835.2				NP_459206.1	
N0.HOG0003613	OG0003538	-	NP_416836.1				NP_459205.1	
N0.HOG0003614	OG0003539	-	NP_416837.1				NP_459204.1	
N0.HOG0003615	OG0003540	-	NP_416838.1				NP_459203.1	
N0.HOG0003616	OG0003541	-	NP_416841.1				NP_459200.1	
N0.HOG0003617	OG0003542	-	NP_416845.2				NP_461332.1	
N0.HOG0003618	OG0003543	-	NP_416850.1, NP_416937.2					
N0.HOG0003619	OG0003544	-	NP_416865.1				NP_462701.1	
N0.HOG0003620	OG0003545	-	NP_416866.1				NP_462702.1	
N0.HOG0003621	OG0003546	-	NP_416876.1				NP_461947.1	
N0.HOG0003622	OG0003547	-	NP_416878.1				NP_461341.1	
N0.HOG0003623	OG0003548	-	NP_416882.1			WP_015508257.1		
N0.HOG0003624	OG0003549	-	NP_416890.1				NP_461345.1	
N0.HOG0003625	OG0003550	-	NP_416894.1				NP_461350.1	
N0.HOG0003626	OG0003551	-	NP_416896.4				NP_461351.1	
N0.HOG0003627	OG0003552	-	NP_416897.2				NP_461352.1	
N0.HOG0003628	OG0003553	-	NP_416898.3				NP_461353.1	
N0.HOG0003629	OG0003554	-	NP_416900.1				NP_461355.1	
N0.HOG0003630	OG0003555	-	NP_416913.1				NP_461370.1	
N0.HOG0003631	OG0003556	-	NP_416914.1				NP_461373.2	
N0.HOG0003632	OG0003557	-	NP_416927.1				NP_461382.1	
N0.HOG0003633	OG0003558	-	NP_416928.4				NP_461383.1	
N0.HOG0003634	OG0003559	-	NP_416933.4				NP_461390.1	
N0.HOG0003635	OG0003560	-	NP_416946.1				NP_461394.1	
N0.HOG0003636	OG0003561	-	NP_416948.4				NP_461396.1	
N0.HOG0003637	OG0003562	-	NP_416949.1				NP_461397.1	
N0.HOG0003638	OG0003563	-	NP_416953.1				NP_461401.1	
N0.HOG0003639	OG0003564	-	NP_416954.1				NP_461402.1	
N0.HOG0003640	OG0003565	-	NP_416955.1				NP_461403.1	
N0.HOG0003641	OG0003566	-	NP_416961.1				NP_461411.1	
N0.HOG0003642	OG0003567	-	NP_416968.2		NP_252548.1			
N0.HOG0003643	OG0003568	-	NP_416972.4				NP_461423.1	
N0.HOG0003644	OG0003569	-	NP_416998.1				NP_461438.1	
N0.HOG0003645	OG0003570	-	NP_416999.1				NP_461441.1	
N0.HOG0003646	OG0003571	-	NP_417005.2				NP_461453.1	
N0.HOG0003647	OG0003572	-	NP_417008.1				NP_461456.1	
N0.HOG0003648	OG0003573	-	NP_417014.1				NP_461466.1	
N0.HOG0003649	OG0003574	-	NP_417017.4				NP_461470.3	
N0.HOG0003650	OG0003575	-	NP_417018.4				NP_461471.1	
N0.HOG0003651	OG0003576	-	NP_417030.2				NP_461488.1	
N0.HOG0003652	OG0003577	-	NP_417044.4			WP_015506797.1		
N0.HOG0003653	OG0003578	-	NP_417050.1				NP_461498.1	
N0.HOG0003654	OG0003579	-	NP_417051.2				NP_461499.1	
N0.HOG0003655	OG0003580	-	NP_417055.4				NP_461504.1	
N0.HOG0003656	OG0003581	-	NP_417070.2				NP_461577.1	
N0.HOG0003657	OG0003582	-	NP_417072.4				NP_461579.1	
N0.HOG0003658	OG0003583	-	NP_417074.1				NP_461581.1	
N0.HOG0003659	OG0003584	-	NP_417076.1				NP_461583.1	
N0.HOG0003660	OG0003585	-	NP_417080.4				NP_461587.1	
N0.HOG0003661	OG0003586	-	NP_417114.1, YP_009518743.1					
N0.HOG0003662	OG0003587	-	NP_417145.4				NP_461715.3	
N0.HOG0003663	OG0003588	-	NP_417155.1				NP_461725.1	
N0.HOG0003664	OG0003589	-	NP_417156.1				NP_461726.1	
N0.HOG0003665	OG0003590	-	NP_417157.1				NP_461727.1	
N0.HOG0003666	OG0003591	-	NP_417158.4				NP_461728.1	
N0.HOG0003667	OG0003592	-	NP_417165.1				NP_461737.1	
N0.HOG0003668	OG0003593	-	NP_417172.1				NP_461743.1	
N0.HOG0003669	OG0003594	-	NP_417185.1				NP_461756.1	
N0.HOG0003670	OG0003595	-	NP_417186.1				NP_461757.1	
N0.HOG0003671	OG0003596	-	NP_417192.1				NP_461763.1	
N0.HOG0003672	OG0003597	-	NP_417197.1				NP_461766.1	
N0.HOG0003673	OG0003598	-	NP_417200.1				NP_461769.1	
N0.HOG0003674	OG0003599	-	NP_417205.1				NP_461774.1	
N0.HOG0003675	OG0003600	-	NP_417206.1				NP_461775.1	
N0.HOG0003676	OG0003601	-	NP_417207.1				NP_461776.1	
N0.HOG0003677	OG0003602	-	NP_417209.1				NP_461778.2	
N0.HOG0003678	OG0003603	-	NP_417210.2				NP_461779.3	
N0.HOG0003679	OG0003604	-	NP_417212.1				NP_461781.1	
N0.HOG0003680	OG0003605	-	NP_417229.1				NP_461853.3	
N0.HOG0003681	OG0003606	-	NP_417234.2				NP_461858.1	
N0.HOG0003682	OG0003607	-	NP_417235.1				NP_461859.1	
N0.HOG0003683	OG0003608	-	NP_417240.1				NP_461864.1	
N0.HOG0003684	OG0003609	-	NP_418310.1, NP_417255.1					
N0.HOG0003685	OG0003610	-	NP_417271.1				NP_461885.1	
N0.HOG0003686	OG0003611	-	NP_417273.1				NP_461887.1	
N0.HOG0003687	OG0003612	-	NP_417276.1				NP_461890.1	
N0.HOG0003688	OG0003613	-	NP_417281.1				NP_462691.1	
N0.HOG0003689	OG0003614	-	NP_417282.1				NP_461895.1	
N0.HOG0003690	OG0003615	-	NP_417283.2				NP_461896.1	
N0.HOG0003691	OG0003616	-	NP_417284.1				NP_461897.1	
N0.HOG0003692	OG0003617	-	NP_417285.1				NP_461898.1	
N0.HOG0003693	OG0003618	-	NP_417289.2				NP_461902.1	
N0.HOG0003694	OG0003619	-	NP_417300.1				NP_461914.1	
N0.HOG0003695	OG0003620	-	NP_417301.4				NP_461915.1	
N0.HOG0003696	OG0003621	-	NP_417302.1				NP_461916.1	
N0.HOG0003697	OG0003622	-	NP_417303.1				NP_461917.1	
N0.HOG0003698	OG0003623	-	NP_417308.1				NP_461922.1	
N0.HOG0003699	OG0003624	-	NP_417313.1				NP_461927.1	
N0.HOG0003700	OG0003625	-	NP_417320.1				NP_461935.1	
N0.HOG0003701	OG0003626	-	NP_417322.1				NP_461939.1	
N0.HOG0003702	OG0003627	-	NP_417324.1				NP_462658.4	
N0.HOG0003703	OG0003628	-	NP_417325.4				NP_462657.1	
N0.HOG0003704	OG0003629	-	NP_417329.1				NP_461797.1	
N0.HOG0003705	OG0003630	-	NP_417347.1				NP_459977.1	
N0.HOG0003706	OG0003631	-	NP_417371.1				NP_461961.1	
N0.HOG0003707	OG0003632	-	NP_417372.1				NP_461962.1	
N0.HOG0003708	OG0003633	-	NP_417376.1				NP_461966.1	
N0.HOG0003709	OG0003634	-	NP_417385.4				NP_461975.3	
N0.HOG0003710	OG0003635	-	NP_417397.1				NP_461981.1	
N0.HOG0003711	OG0003636	-	NP_417414.2				NP_462003.1	
N0.HOG0003712	OG0003637	-	NP_417415.1				NP_452414.1	
N0.HOG0003713	OG0003638	-	NP_417431.1				NP_462021.1	
N0.HOG0003714	OG0003639	-	NP_417433.1				NP_462023.1	
N0.HOG0003715	OG0003640	-	NP_417438.2				NP_462028.1	
N0.HOG0003716	OG0003641	-	NP_417441.1				NP_462031.1	
N0.HOG0003717	OG0003642	-	NP_417462.1				NP_462054.1	
N0.HOG0003718	OG0003643	-	NP_417463.4				NP_462055.1	
N0.HOG0003719	OG0003644	-	NP_417464.1				NP_462058.1	
N0.HOG0003720	OG0003645	-	NP_417466.1				NP_462060.1	
N0.HOG0003721	OG0003646	-	NP_417467.1				NP_462061.1	
N0.HOG0003722	OG0003647	-	NP_417469.1				NP_462063.1	
N0.HOG0003723	OG0003648	-	NP_417470.1				NP_462064.1	
N0.HOG0003724	OG0003649	-	NP_417471.1				NP_462065.1	
N0.HOG0003725	OG0003650	-	NP_417472.1				NP_462066.1	
N0.HOG0003726	OG0003651	-	NP_417479.1				NP_462074.1	
N0.HOG0003727	OG0003652	-	NP_417481.1				NP_462076.1	
N0.HOG0003728	OG0003653	-	NP_417482.1				NP_462077.1	
N0.HOG0003729	OG0003654	-	NP_417484.1				NP_462079.1	
N0.HOG0003730	OG0003655	-	NP_417501.1				NP_462095.1	
N0.HOG0003731	OG0003656	-	NP_417509.3				NP_462102.1	
N0.HOG0003732	OG0003657	-	NP_417521.1				NP_462112.1	
N0.HOG0003733	OG0003658	-	NP_417522.1				NP_462113.1	
N0.HOG0003734	OG0003659	-	NP_417534.1				NP_462264.1	
N0.HOG0003735	OG0003660	-	NP_417544.5				NP_462132.3	
N0.HOG0003736	OG0003661	-	NP_417553.1				NP_462910.3	
N0.HOG0003737	OG0003662	-	NP_417554.1				NP_462911.1	
N0.HOG0003738	OG0003663	-	NP_417563.1				NP_462052.1	
N0.HOG0003739	OG0003664	-	NP_417566.1				NP_462140.1	
N0.HOG0003740	OG0003665	-	NP_417567.1				NP_462141.1	
N0.HOG0003741	OG0003666	-	NP_417570.1				NP_462144.1	
N0.HOG0003742	OG0003667	-	NP_417571.1				NP_462145.1	
N0.HOG0003743	OG0003668	-	NP_417577.1				NP_462150.1	
N0.HOG0003744	OG0003669	-	NP_417578.2				NP_462151.1	
N0.HOG0003745	OG0003670	-	NP_417586.1				NP_462157.1	
N0.HOG0003746	OG0003671	-	NP_417595.1				NP_462162.1	
N0.HOG0003747	OG0003672	-	NP_417600.1			WP_003952281.1		
N0.HOG0003748	OG0003673	-	NP_417623.1				NP_462183.1	
N0.HOG0003749	OG0003674	-	NP_417632.1				NP_462194.1	
N0.HOG0003750	OG0003675	-	NP_417658.4				NP_462219.1	
N0.HOG0003751	OG0003676	-	NP_417663.1				NP_462224.1	
N0.HOG0003752	OG0003677	-	NP_417666.1				NP_462227.1	
N0.HOG0003753	OG0003678	-	NP_417674.1				NP_462235.1	
N0.HOG0003754	OG0003679	-	NP_417682.1				NP_463429.1	
N0.HOG0003755	OG0003680	-	NP_417683.1				NP_463428.1	
N0.HOG0003756	OG0003681	-	NP_417687.1				NP_462242.1	
N0.HOG0003757	OG0003682	-	NP_417688.1				NP_462245.1	
N0.HOG0003758	OG0003683	-	NP_417693.3				NP_462250.1	
N0.HOG0003759	OG0003684	-	NP_417700.2				NP_462257.1	
N0.HOG0003760	OG0003685	-	NP_417706.1				NP_462273.1	
N0.HOG0003761	OG0003686	-	NP_417707.1				NP_462274.1	
N0.HOG0003762	OG0003687	-	NP_417708.1				NP_462275.1	
N0.HOG0003763	OG0003688	-	NP_417709.2				NP_462276.1	
N0.HOG0003764	OG0003689	-	NP_417718.1				NP_462285.1	
N0.HOG0003765	OG0003690	-	NP_417723.1				NP_462291.1	
N0.HOG0003766	OG0003691	-	NP_417729.1				NP_462297.1	
N0.HOG0003767	OG0003692	-	NP_417733.1				NP_462302.1	
N0.HOG0003768	OG0003693	-	NP_417739.1				NP_462304.1	
N0.HOG0003769	OG0003694	-	NP_417743.1				NP_462308.1	
N0.HOG0003770	OG0003695	-	NP_417788.1		NP_251790.1			
N0.HOG0003771	OG0003696	-	NP_417806.1				NP_462357.1	
N0.HOG0003772	OG0003697	-	NP_417813.1		NP_252153.1			
N0.HOG0003773	OG0003698	-	NP_417814.1				NP_462367.1	
N0.HOG0003774	OG0003699	-	NP_417817.2				NP_462370.1	
N0.HOG0003775	OG0003700	-	NP_417821.1				NP_462374.1	
N0.HOG0003776	OG0003701	-	NP_417823.1				NP_462376.1	
N0.HOG0003777	OG0003702	-	NP_417828.1				NP_462383.1	
N0.HOG0003778	OG0003703	-	NP_417851.4				NP_462392.1	
N0.HOG0003779	OG0003704	-	NP_417852.1				NP_462393.1	
N0.HOG0003780	OG0003705	-	NP_417853.1				NP_462394.1	
N0.HOG0003781	OG0003706	-	NP_417854.4				NP_462395.1	
N0.HOG0003782	OG0003707	-	NP_417857.1				NP_462398.1	
N0.HOG0003783	OG0003708	-	NP_417861.1				NP_462402.1	
N0.HOG0003784	OG0003709	-	NP_417897.1				NP_462446.1	
N0.HOG0003785	OG0003710	-	NP_417905.1				NP_462453.1	
N0.HOG0003786	OG0003711	-	NP_417924.1				NP_462475.1	
N0.HOG0003787	OG0003712	-	NP_417925.1				NP_462476.1	
N0.HOG0003788	OG0003713	-	NP_417929.4				NP_462481.1	
N0.HOG0003789	OG0003714	-	NP_417932.1				NP_462484.1	
N0.HOG0003790	OG0003715	-	NP_417951.1				NP_462491.1	
N0.HOG0003791	OG0003716	-	NP_417969.1, NP_417964.1					
N0.HOG0003792	OG0003717	-	NP_417966.4				NP_460521.1	
N0.HOG0003793	OG0003718	-	NP_417977.1				NP_462507.1	
N0.HOG0003794	OG0003719	-	NP_417983.2				NP_462513.1	
N0.HOG0003795	OG0003720	-	NP_417984.1				NP_462514.1	
N0.HOG0003796	OG0003721	-	NP_417986.4				NP_462516.3	
N0.HOG0003797	OG0003722	-	NP_417988.1				NP_462518.1	
N0.HOG0003798	OG0003723	-	NP_417989.1				NP_462519.1	
N0.HOG0003799	OG0003724	-	NP_417992.1				NP_462522.1	
N0.HOG0003800	OG0003725	-	NP_417993.1				NP_462523.1	
N0.HOG0003801	OG0003726	-	NP_417994.2				NP_462524.1	
N0.HOG0003802	OG0003727	-	NP_417995.1				NP_462525.1	
N0.HOG0003803	OG0003728	-	NP_417996.1				NP_462527.1	
N0.HOG0003804	OG0003729	-	NP_418002.2				NP_462536.1	
N0.HOG0003805	OG0003730	-	NP_418018.1				NP_462558.1	
N0.HOG0003806	OG0003731	-	NP_418023.1			WP_003949057.1		
N0.HOG0003807	OG0003732	-	NP_418025.1			WP_003949055.1		
N0.HOG0003808	OG0003733	-	NP_418026.1				NP_462562.1	
N0.HOG0003809	OG0003734	-	NP_418028.1				NP_462564.1	
N0.HOG0003810	OG0003735	-	NP_418032.1				NP_462568.1	
N0.HOG0003811	OG0003736	-	NP_418033.1				NP_462569.1	
N0.HOG0003812	OG0003737	-	NP_418037.1				NP_462574.1	
N0.HOG0003813	OG0003738	-	NP_418055.1, NP_418044.1					
N0.HOG0003814	OG0003739	-	NP_418057.1				NP_462586.1	
N0.HOG0003815	OG0003740	-	NP_418059.1				NP_462589.1	
N0.HOG0003816	OG0003741	-	NP_418081.1				NP_462615.1	
N0.HOG0003817	OG0003742	-	NP_418082.1				NP_462616.1	
N0.HOG0003818	OG0003743	-	NP_418083.1				NP_462617.1	
N0.HOG0003819	OG0003744	-	NP_418084.1				NP_462618.1	
N0.HOG0003820	OG0003745	-	NP_418089.1				NP_462623.1	
N0.HOG0003821	OG0003746	-	NP_418104.2				NP_462639.1	
N0.HOG0003822	OG0003747	-	NP_418112.1				NP_462648.1	
N0.HOG0003823	OG0003748	-	NP_418119.2				NP_462685.1	
N0.HOG0003824	OG0003749	-	NP_418122.1				NP_462686.1	
N0.HOG0003825	OG0003750	-	NP_418126.1				NP_462694.1	
N0.HOG0003826	OG0003751	-	NP_418128.1				NP_462696.1	
N0.HOG0003827	OG0003752	-	NP_418129.2				NP_462699.1	
N0.HOG0003828	OG0003753	-	NP_418130.1				NP_462704.1	
N0.HOG0003829	OG0003754	-	NP_418140.4				NP_462707.1	
N0.HOG0003830	OG0003755	-	NP_418141.2				NP_462708.3	
N0.HOG0003831	OG0003756	-	NP_418143.2				NP_462710.1	
N0.HOG0003832	OG0003757	-	NP_418144.3				NP_462711.1	
N0.HOG0003833	OG0003758	-	NP_418148.1				NP_462729.1	
N0.HOG0003834	OG0003759	-	NP_418166.1				NP_462746.1	
N0.HOG0003835	OG0003760	-	NP_418167.1				NP_462747.1	
N0.HOG0003836	OG0003761	-	NP_418168.2				NP_462748.1	
N0.HOG0003837	OG0003762	-	NP_418178.1, YP_026182.1					
N0.HOG0003838	OG0003763	-	NP_418195.2				NP_462771.1	
N0.HOG0003839	OG0003764	-	NP_418198.1				NP_462774.1	
N0.HOG0003840	OG0003765	-	NP_418200.1				NP_462776.1	
N0.HOG0003841	OG0003766	-	NP_418213.1				NP_462789.1	
N0.HOG0003842	OG0003767	-	NP_418215.1				NP_462791.1	
N0.HOG0003843	OG0003768	-	NP_418217.1				NP_462793.3	
N0.HOG0003844	OG0003769	-	NP_418221.1				NP_462799.1	
N0.HOG0003845	OG0003770	-	NP_418232.2				NP_462809.1	
N0.HOG0003846	OG0003771	-	NP_418238.1				NP_462815.1	
N0.HOG0003847	OG0003772	-	NP_418239.1				NP_462816.1	
N0.HOG0003848	OG0003773	-	NP_418241.1				NP_462818.1	
N0.HOG0003849	OG0003774	-	NP_418242.1				NP_462819.1	
N0.HOG0003850	OG0003775	-	NP_418255.1				NP_462833.1	
N0.HOG0003851	OG0003776	-	NP_418261.1				NP_462838.1	
N0.HOG0003852	OG0003777	-	NP_418262.2				NP_462839.1	
N0.HOG0003853	OG0003778	-	NP_418265.1				NP_462842.1	
N0.HOG0003854	OG0003779	-	NP_418275.1				NP_462853.1	
N0.HOG0003855	OG0003780	-	NP_418278.1				NP_462856.1	
N0.HOG0003856	OG0003781	-	NP_418284.1				NP_462862.1	
N0.HOG0003857	OG0003782	-	NP_418289.1				NP_462869.1	
N0.HOG0003858	OG0003783	-	NP_418292.1				NP_462872.1	
N0.HOG0003859	OG0003784	-	NP_418293.2				NP_462873.1	
N0.HOG0003860	OG0003785	-	NP_418295.1				NP_462875.1	
N0.HOG0003861	OG0003786	-	NP_418302.1				NP_462883.1	
N0.HOG0003862	OG0003787	-	NP_418311.1				NP_462896.1	
N0.HOG0003863	OG0003788	-	NP_418314.1				NP_462899.1	
N0.HOG0003864	OG0003789	-	NP_418316.4				NP_462901.1	
N0.HOG0003865	OG0003790	-	NP_418317.1				NP_462902.1	
N0.HOG0003866	OG0003791	-	NP_418319.2				NP_462904.3	
N0.HOG0003867	OG0003792	-	NP_418321.4				NP_462906.1	
N0.HOG0003868	OG0003793	-	NP_418325.4, NP_418326.2					
N0.HOG0003869	OG0003794	-	NP_418328.1				NP_462915.1	
