HOG	OG	Gene Tree Parent Clade	Eco	Mtu	Pae	Sal	Sen	sac
N4.HOG0002679	OG0003637	-	NP_417415.1				NP_452414.1	
N4.HOG0002680	OG0003638	-	NP_417431.1				NP_462021.1	
N4.HOG0002681	OG0003639	-	NP_417433.1				NP_462023.1	
N4.HOG0002682	OG0003640	-	NP_417438.2				NP_462028.1	
N4.HOG0002683	OG0003641	-	NP_417441.1				NP_462031.1	
N4.HOG0002684	OG0003642	-	NP_417462.1				NP_462054.1	
N4.HOG0002685	OG0003643	-	NP_417463.4				NP_462055.1	
N4.HOG0002686	OG0003644	-	NP_417464.1				NP_462058.1	
N4.HOG0002687	OG0003645	-	NP_417466.1				NP_462060.1	
N4.HOG0002688	OG0003646	-	NP_417467.1				NP_462061.1	
N4.HOG0002689	OG0003647	-	NP_417469.1				NP_462063.1	
N4.HOG0002690	OG0003648	-	NP_417470.1				NP_462064.1	
N4.HOG0002691	OG0003649	-	NP_417471.1				NP_462065.1	
N4.HOG0002692	OG0003650	-	NP_417472.1				NP_462066.1	
N4.HOG0002693	OG0003651	-	NP_417479.1				NP_462074.1	
N4.HOG0002694	OG0003652	-	NP_417481.1				NP_462076.1	
N4.HOG0002695	OG0003653	-	NP_417482.1				NP_462077.1	
N4.HOG0002696	OG0003654	-	NP_417484.1				NP_462079.1	
N4.HOG0002697	OG0003655	-	NP_417501.1				NP_462095.1	
N4.HOG0002698	OG0003656	-	NP_417509.3				NP_462102.1	
N4.HOG0002699	OG0003657	-	NP_417521.1				NP_462112.1	
N4.HOG0002700	OG0003658	-	NP_417522.1				NP_462113.1	
N4.HOG0002701	OG0003659	-	NP_417534.1				NP_462264.1	
N4.HOG0002702	OG0003660	-	NP_417544.5				NP_462132.3	
N4.HOG0002703	OG0003661	-	NP_417553.1				NP_462910.3	
N4.HOG0002704	OG0003662	-	NP_417554.1				NP_462911.1	
N4.HOG0002705	OG0003663	-	NP_417563.1				NP_462052.1	
N4.HOG0002706	OG0003664	-	NP_417566.1				NP_462140.1	
N4.HOG0002707	OG0003665	-	NP_417567.1				NP_462141.1	
N4.HOG0002708	OG0003666	-	NP_417570.1				NP_462144.1	
N4.HOG0002709	OG0003667	-	NP_417571.1				NP_462145.1	
N4.HOG0002710	OG0003668	-	NP_417577.1				NP_462150.1	
N4.HOG0002711	OG0003669	-	NP_417578.2				NP_462151.1	
N4.HOG0002712	OG0003670	-	NP_417586.1				NP_462157.1	
N4.HOG0002713	OG0003671	-	NP_417595.1				NP_462162.1	
N4.HOG0002714	OG0003673	-	NP_417623.1				NP_462183.1	
N4.HOG0002715	OG0003674	-	NP_417632.1				NP_462194.1	
N4.HOG0002716	OG0003675	-	NP_417658.4				NP_462219.1	
N4.HOG0002717	OG0003676	-	NP_417663.1				NP_462224.1	
N4.HOG0002718	OG0003677	-	NP_417666.1				NP_462227.1	
N4.HOG0002719	OG0003678	-	NP_417674.1				NP_462235.1	
N4.HOG0002720	OG0003679	-	NP_417682.1				NP_463429.1	
N4.HOG0002721	OG0003680	-	NP_417683.1				NP_463428.1	
N4.HOG0002722	OG0003681	-	NP_417687.1				NP_462242.1	
N4.HOG0002723	OG0003682	-	NP_417688.1				NP_462245.1	
N4.HOG0002724	OG0003683	-	NP_417693.3				NP_462250.1	
N4.HOG0002725	OG0003684	-	NP_417700.2				NP_462257.1	
N4.HOG0002726	OG0003685	-	NP_417706.1				NP_462273.1	
N4.HOG0002727	OG0003686	-	NP_417707.1				NP_462274.1	
N4.HOG0002728	OG0003687	-	NP_417708.1				NP_462275.1	
N4.HOG0002729	OG0003688	-	NP_417709.2				NP_462276.1	
N4.HOG0002730	OG0003689	-	NP_417718.1				NP_462285.1	
N4.HOG0002731	OG0003690	-	NP_417723.1				NP_462291.1	
N4.HOG0002732	OG0003691	-	NP_417729.1				NP_462297.1	
N4.HOG0002733	OG0003692	-	NP_417733.1				NP_462302.1	
N4.HOG0002734	OG0003693	-	NP_417739.1				NP_462304.1	
N4.HOG0002735	OG0003694	-	NP_417743.1				NP_462308.1	
N4.HOG0002736	OG0003696	-	NP_417806.1				NP_462357.1	
N4.HOG0002737	OG0003698	-	NP_417814.1				NP_462367.1	
N4.HOG0002738	OG0003699	-	NP_417817.2				NP_462370.1	
N4.HOG0002739	OG0003700	-	NP_417821.1				NP_462374.1	
N4.HOG0002740	OG0003701	-	NP_417823.1				NP_462376.1	
N4.HOG0002741	OG0003702	-	NP_417828.1				NP_462383.1	
N4.HOG0002742	OG0003703	-	NP_417851.4				NP_462392.1	
N4.HOG0002743	OG0003704	-	NP_417852.1				NP_462393.1	
N4.HOG0002744	OG0003705	-	NP_417853.1				NP_462394.1	
N4.HOG0002745	OG0003706	-	NP_417854.4				NP_462395.1	
N4.HOG0002746	OG0003707	-	NP_417857.1				NP_462398.1	
N4.HOG0002747	OG0003708	-	NP_417861.1				NP_462402.1	
N4.HOG0002748	OG0003709	-	NP_417897.1				NP_462446.1	
N4.HOG0002749	OG0003710	-	NP_417905.1				NP_462453.1	
N4.HOG0002750	OG0003711	-	NP_417924.1				NP_462475.1	
N4.HOG0002751	OG0003712	-	NP_417925.1				NP_462476.1	
N4.HOG0002752	OG0003713	-	NP_417929.4				NP_462481.1	
N4.HOG0002753	OG0003714	-	NP_417932.1				NP_462484.1	
N4.HOG0002754	OG0003715	-	NP_417951.1				NP_462491.1	
N4.HOG0002755	OG0003716	-	NP_417969.1, NP_417964.1					
N4.HOG0002756	OG0003717	-	NP_417966.4				NP_460521.1	
N4.HOG0002757	OG0003718	-	NP_417977.1				NP_462507.1	
N4.HOG0002758	OG0003719	-	NP_417983.2				NP_462513.1	
N4.HOG0002759	OG0003720	-	NP_417984.1				NP_462514.1	
N4.HOG0002760	OG0003721	-	NP_417986.4				NP_462516.3	
N4.HOG0002761	OG0003722	-	NP_417988.1				NP_462518.1	
N4.HOG0002762	OG0003723	-	NP_417989.1				NP_462519.1	
N4.HOG0002763	OG0003724	-	NP_417992.1				NP_462522.1	
N4.HOG0002764	OG0003725	-	NP_417993.1				NP_462523.1	
N4.HOG0002765	OG0003726	-	NP_417994.2				NP_462524.1	
N4.HOG0002766	OG0003727	-	NP_417995.1				NP_462525.1	
N4.HOG0002767	OG0003728	-	NP_417996.1				NP_462527.1	
N4.HOG0002768	OG0003729	-	NP_418002.2				NP_462536.1	
N4.HOG0002769	OG0003730	-	NP_418018.1				NP_462558.1	
N4.HOG0002770	OG0003733	-	NP_418026.1				NP_462562.1	
N4.HOG0002771	OG0003734	-	NP_418028.1				NP_462564.1	
N4.HOG0002772	OG0003735	-	NP_418032.1				NP_462568.1	
N4.HOG0002773	OG0003736	-	NP_418033.1				NP_462569.1	
N4.HOG0002774	OG0003737	-	NP_418037.1				NP_462574.1	
N4.HOG0002775	OG0003738	-	NP_418055.1, NP_418044.1					
N4.HOG0002776	OG0003739	-	NP_418057.1				NP_462586.1	
N4.HOG0002777	OG0003740	-	NP_418059.1				NP_462589.1	
N4.HOG0002778	OG0003741	-	NP_418081.1				NP_462615.1	
N4.HOG0002779	OG0003742	-	NP_418082.1				NP_462616.1	
N4.HOG0002780	OG0003743	-	NP_418083.1				NP_462617.1	
N4.HOG0002781	OG0003744	-	NP_418084.1				NP_462618.1	
N4.HOG0002782	OG0003745	-	NP_418089.1				NP_462623.1	
N4.HOG0002783	OG0003746	-	NP_418104.2				NP_462639.1	
N4.HOG0002784	OG0003747	-	NP_418112.1				NP_462648.1	
N4.HOG0002785	OG0003748	-	NP_418119.2				NP_462685.1	
N4.HOG0002786	OG0003749	-	NP_418122.1				NP_462686.1	
N4.HOG0002787	OG0003750	-	NP_418126.1				NP_462694.1	
N4.HOG0002788	OG0003751	-	NP_418128.1				NP_462696.1	
N4.HOG0002789	OG0003752	-	NP_418129.2				NP_462699.1	
N4.HOG0002790	OG0003753	-	NP_418130.1				NP_462704.1	
N4.HOG0002791	OG0003754	-	NP_418140.4				NP_462707.1	
N4.HOG0002792	OG0003755	-	NP_418141.2				NP_462708.3	
N4.HOG0002793	OG0003756	-	NP_418143.2				NP_462710.1	
N4.HOG0002794	OG0003757	-	NP_418144.3				NP_462711.1	
N4.HOG0002795	OG0003758	-	NP_418148.1				NP_462729.1	
N4.HOG0002796	OG0003759	-	NP_418166.1				NP_462746.1	
N4.HOG0002797	OG0003760	-	NP_418167.1				NP_462747.1	
N4.HOG0002798	OG0003761	-	NP_418168.2				NP_462748.1	
N4.HOG0002799	OG0003762	-	NP_418178.1, YP_026182.1					
N4.HOG0002800	OG0003763	-	NP_418195.2				NP_462771.1	
N4.HOG0002801	OG0003764	-	NP_418198.1				NP_462774.1	
N4.HOG0002802	OG0003765	-	NP_418200.1				NP_462776.1	
N4.HOG0002803	OG0003766	-	NP_418213.1				NP_462789.1	
N4.HOG0002804	OG0003767	-	NP_418215.1				NP_462791.1	
N4.HOG0002805	OG0003768	-	NP_418217.1				NP_462793.3	
N4.HOG0002806	OG0003769	-	NP_418221.1				NP_462799.1	
N4.HOG0002807	OG0003770	-	NP_418232.2				NP_462809.1	
N4.HOG0002808	OG0003771	-	NP_418238.1				NP_462815.1	
N4.HOG0002809	OG0003772	-	NP_418239.1				NP_462816.1	
N4.HOG0002810	OG0003773	-	NP_418241.1				NP_462818.1	
N4.HOG0002811	OG0003774	-	NP_418242.1				NP_462819.1	
N4.HOG0002812	OG0003775	-	NP_418255.1				NP_462833.1	
N4.HOG0002813	OG0003776	-	NP_418261.1				NP_462838.1	
N4.HOG0002814	OG0003777	-	NP_418262.2				NP_462839.1	
N4.HOG0002815	OG0003778	-	NP_418265.1				NP_462842.1	
N4.HOG0002816	OG0003779	-	NP_418275.1				NP_462853.1	
N4.HOG0002817	OG0003780	-	NP_418278.1				NP_462856.1	
N4.HOG0002818	OG0003781	-	NP_418284.1				NP_462862.1	
N4.HOG0002819	OG0003782	-	NP_418289.1				NP_462869.1	
N4.HOG0002820	OG0003783	-	NP_418292.1				NP_462872.1	
N4.HOG0002821	OG0003784	-	NP_418293.2				NP_462873.1	
N4.HOG0002822	OG0003785	-	NP_418295.1				NP_462875.1	
N4.HOG0002823	OG0003786	-	NP_418302.1				NP_462883.1	
N4.HOG0002824	OG0003787	-	NP_418311.1				NP_462896.1	
N4.HOG0002825	OG0003788	-	NP_418314.1				NP_462899.1	
N4.HOG0002826	OG0003789	-	NP_418316.4				NP_462901.1	
N4.HOG0002827	OG0003790	-	NP_418317.1				NP_462902.1	
N4.HOG0002828	OG0003791	-	NP_418319.2				NP_462904.3	
N4.HOG0002829	OG0003792	-	NP_418321.4				NP_462906.1	
N4.HOG0002830	OG0003793	-	NP_418325.4, NP_418326.2					
N4.HOG0002831	OG0003794	-	NP_418328.1				NP_462915.1	
N4.HOG0002832	OG0003795	-	NP_418337.1				NP_462924.1	
N4.HOG0002833	OG0003796	-	NP_418338.1				NP_462926.1	
N4.HOG0002834	OG0003797	-	NP_418340.1				NP_462928.1	
N4.HOG0002835	OG0003798	-	NP_418341.1				NP_462929.1	
N4.HOG0002836	OG0003799	-	NP_418342.2				NP_462930.1	
N4.HOG0002837	OG0003800	-	NP_418343.1				NP_462931.1	
N4.HOG0002838	OG0003801	-	NP_418355.1				NP_462963.1	
N4.HOG0002839	OG0003802	-	NP_418356.1				NP_462964.1	
N4.HOG0002840	OG0003803	-	NP_418363.1				NP_462969.1	
N4.HOG0002841	OG0003804	-	NP_418373.1				NP_462980.1	
N4.HOG0002842	OG0003805	-	NP_418375.1				NP_462982.1	
N4.HOG0002843	OG0003806	-	NP_418384.1				NP_462992.1	
N4.HOG0002844	OG0003807	-	NP_418385.1				NP_462993.1	
N4.HOG0002845	OG0003808	-	NP_418386.1				NP_462994.1	
N4.HOG0002846	OG0003809	-	NP_418387.3				NP_462995.1	
N4.HOG0002847	OG0003810	-	NP_418388.1				NP_462996.1	
N4.HOG0002848	OG0003811	-	NP_418399.1				NP_463007.1	
N4.HOG0002849	OG0003812	-	NP_418417.1				NP_463028.1	
N4.HOG0002850	OG0003813	-	NP_418427.1				NP_463038.1	
N4.HOG0002851	OG0003814	-	NP_418429.1				NP_463040.1	
N4.HOG0002852	OG0003815	-	NP_418430.2				NP_463041.1	
N4.HOG0002853	OG0003816	-	NP_418437.1				NP_463047.1	
N4.HOG0002854	OG0003817	-	NP_418445.1				NP_463055.1	
N4.HOG0002855	OG0003818	-	NP_418446.1				NP_463058.1	
N4.HOG0002856	OG0003819	-	NP_418447.1				NP_463059.1	
N4.HOG0002857	OG0003820	-	NP_418450.1				NP_463087.3	
N4.HOG0002858	OG0003821	-	NP_418457.1				NP_463093.1	
N4.HOG0002859	OG0003822	-	NP_418460.1				NP_463096.1	
N4.HOG0002860	OG0003823	-	NP_418461.1				NP_463097.1	
N4.HOG0002861	OG0003824	-	NP_418463.4				NP_463098.1	
N4.HOG0002862	OG0003825	-	NP_418474.4				NP_463109.1	
N4.HOG0002863	OG0003826	-	NP_418479.1				NP_463114.1	
N4.HOG0002864	OG0003827	-	NP_418481.1				NP_463116.1	
N4.HOG0002865	OG0003828	-	NP_418484.4				NP_463128.1	
N4.HOG0002866	OG0003829	-	NP_418494.1				NP_463142.1	
N4.HOG0002867	OG0003830	-	NP_418495.2				NP_463143.3	
N4.HOG0002868	OG0003831	-	NP_418498.1				NP_463146.1	
N4.HOG0002869	OG0003832	-	NP_418502.1				NP_463149.1	
N4.HOG0002870	OG0003841	-	NP_418536.1				NP_463156.1	
N4.HOG0002871	OG0003842	-	NP_418542.1				NP_463162.1	
N4.HOG0002872	OG0003843	-	NP_418543.1				NP_463163.1	
N4.HOG0002873	OG0003844	-	NP_418547.1				NP_463166.1	
N4.HOG0002874	OG0003845	-	NP_418557.1				NP_461492.1	
N4.HOG0002875	OG0003846	-	NP_418569.1				NP_463196.1	
N4.HOG0002876	OG0003847	-	NP_418570.1				NP_463197.1	
N4.HOG0002877	OG0003849	-	NP_418579.2				NP_463208.1	
N4.HOG0002878	OG0003850	-	NP_418580.2				NP_463209.1	
N4.HOG0002879	OG0003851	-	NP_418582.1				NP_463210.1	
N4.HOG0002880	OG0003852	-	NP_418590.1				NP_463219.1	
N4.HOG0002881	OG0003853	-	NP_418604.1				NP_463234.3	
N4.HOG0002882	OG0003854	-	NP_418605.1				NP_463235.1	
N4.HOG0002883	OG0003855	-	NP_418606.1				NP_463236.1	
N4.HOG0002884	OG0003856	-	NP_418609.4				NP_463239.1	
N4.HOG0002885	OG0003857	-	NP_418610.4				NP_463240.1	
N4.HOG0002886	OG0003858	-	NP_418612.1				NP_463242.1	
N4.HOG0002887	OG0003859	-	NP_418613.2				NP_463243.1	
N4.HOG0002888	OG0003860	-	NP_418617.1				NP_463247.1	
N4.HOG0002889	OG0003861	-	NP_418620.1				NP_463250.1	
N4.HOG0002890	OG0003862	-	NP_418622.1				NP_463253.1	
N4.HOG0002891	OG0003863	-	NP_418745.3, NP_418625.1					
N4.HOG0002892	OG0003864	-	NP_418627.4				NP_463257.1	
N4.HOG0002893	OG0003865	-	NP_418630.1				NP_463260.1	
N4.HOG0002894	OG0003866	-	NP_418631.2				NP_463261.1	
N4.HOG0002895	OG0003867	-	NP_418637.1				NP_463266.1	
N4.HOG0002896	OG0003868	-	NP_418638.2				NP_463267.3	
N4.HOG0002897	OG0003869	-	NP_418658.1				NP_463312.1	
N4.HOG0002898	OG0003870	-	NP_418662.1				NP_463315.1	
N4.HOG0002899	OG0003871	-	NP_418667.1				NP_463321.1	
N4.HOG0002900	OG0003872	-	NP_418672.4				NP_460632.1	
N4.HOG0002901	OG0003873	-	NP_418676.1				NP_463330.1	
N4.HOG0002902	OG0003874	-	NP_418720.1				NP_460577.1	
N4.HOG0002903	OG0003875	-	NP_418721.1				NP_460576.1	
N4.HOG0002904	OG0003876	-	NP_418722.1				NP_460575.1	
N4.HOG0002905	OG0003877	-	NP_418723.1				NP_460574.1	
N4.HOG0002906	OG0003879	-	NP_418730.4				NP_460102.1	
N4.HOG0002907	OG0003880	-	NP_418742.1				NP_462050.1	
N4.HOG0002908	OG0003881	-	NP_418746.4				NP_462045.1	
N4.HOG0002909	OG0003882	-	NP_418748.1				NP_463371.1	
N4.HOG0002910	OG0003883	-	NP_418749.1				NP_463372.1	
N4.HOG0002911	OG0003884	-	NP_418750.2				NP_463373.3	
N4.HOG0002912	OG0003886	-	NP_418757.1				NP_463376.1	
N4.HOG0002913	OG0003887	-	NP_418761.1				NP_463380.1	
N4.HOG0002914	OG0003888	-	NP_418767.4				NP_463382.1	
N4.HOG0002915	OG0003889	-	NP_418770.2				NP_463385.1	
N4.HOG0002916	OG0003890	-	NP_418780.2				NP_463401.1	
N4.HOG0002917	OG0003891	-	NP_418783.2				NP_463404.1	
N4.HOG0002918	OG0003892	-	NP_418784.4				NP_463405.1	
N4.HOG0002919	OG0003893	-	NP_418785.1				NP_463406.1	
N4.HOG0002920	OG0003894	-	NP_418786.4				NP_463407.3	
N4.HOG0002921	OG0003895	-	NP_418787.1				NP_463409.1	
N4.HOG0002922	OG0003896	-	NP_418789.1				NP_463413.1	
N4.HOG0002923	OG0003897	-	NP_418794.1				NP_463419.1	
N4.HOG0002924	OG0003898	-	NP_418796.1				NP_463421.1	
N4.HOG0002925	OG0003899	-	NP_418797.1				NP_463422.1	
N4.HOG0002926	OG0003900	-	NP_418804.1				NP_463433.2	
N4.HOG0002927	OG0003901	-	NP_418810.1				NP_463439.1	
N4.HOG0002928	OG0003902	-	NP_418818.1				NP_463454.1	
N4.HOG0002929	OG0003903	-	NP_418819.1				NP_463455.1	
N4.HOG0002930	OG0003904	-	YP_001165313.1				NP_460750.1	
N4.HOG0002931	OG0003905	-	YP_001165331.1				NP_453107.1	
N4.HOG0002932	OG0003907	-	YP_009518761.1, YP_009518790.1					
N4.HOG0002933	OG0003908	-	YP_009518787.1, YP_009518779.1					
N4.HOG0002934	OG0003909	-	YP_009518795.2				NP_460785.1	
N4.HOG0002935	OG0003910	-	YP_009518814.1				NP_462005.1	
N4.HOG0002936	OG0003913	-	YP_010051209.1, YP_010051208.1					
N4.HOG0002937	OG0003914	-	YP_010283918.1				NP_463141.1	
N4.HOG0002938	OG0003915	-	YP_025305.1				NP_460402.1	
N4.HOG0002939	OG0003916	-	YP_025306.1				NP_460391.1	
N4.HOG0002940	OG0003917	-	YP_025309.2				NP_460864.1	
N4.HOG0002941	OG0003918	-	YP_026160.1				NP_459243.1	
N4.HOG0002942	OG0003919	-	YP_026161.1				NP_460802.1	
N4.HOG0002943	OG0003920	-	YP_026197.1				NP_462090.1	
N4.HOG0002944	OG0003921	-	YP_026202.1				NP_462152.1	
N4.HOG0002945	OG0003922	-	YP_026203.3				NP_462153.1	
N4.HOG0002946	OG0003923	-	YP_026210.1				NP_462307.1	
N4.HOG0002947	OG0003924	-	YP_026212.2				NP_462379.1	
N4.HOG0002948	OG0003925	-	YP_026213.1				NP_463288.1	
N4.HOG0002949	OG0003926	-	YP_026221.1				NP_462442.1	
N4.HOG0002950	OG0003927	-	YP_026226.4				NP_462517.1	
N4.HOG0002951	OG0003928	-	YP_026230.1				NP_462563.1	
N4.HOG0002952	OG0003929	-	YP_026231.1				NP_462565.1	
N4.HOG0002953	OG0003930	-	YP_026245.1				NP_462787.1	
N4.HOG0002954	OG0003931	-	YP_026256.2				NP_462814.3	
N4.HOG0002955	OG0003932	-	YP_026257.1				NP_462817.1	
N4.HOG0002956	OG0003933	-	YP_026266.1				NP_462846.1	
N4.HOG0002957	OG0003934	-	YP_026267.1				NP_462847.1	
N4.HOG0002958	OG0003935	-	YP_026276.1				NP_462927.1	
N4.HOG0002959	OG0003936	-	YP_026277.1				NP_462941.1	
N4.HOG0002960	OG0003938	-	YP_026283.1				NP_463199.3	
N4.HOG0002961	OG0003939	-	YP_026284.1				NP_463200.1	
N4.HOG0002962	OG0003940	-	YP_026288.1				NP_463334.1	
N4.HOG0002963	OG0003941	-	YP_588439.1				NP_461553.1	
N4.HOG0002964	OG0003942	-	YP_588452.1, YP_588440.1					
N4.HOG0002965	OG0003943	-	YP_588443.1				NP_459692.1	
N4.HOG0002966	OG0003944	-	YP_588444.1				NP_459727.1	
N4.HOG0002967	OG0003945	-	YP_588446.1				NP_460765.1	
N4.HOG0002968	OG0003946	-	YP_588451.1				NP_461565.1	
N4.HOG0002969	OG0003947	-	YP_588453.1				NP_460608.3	
N4.HOG0002970	OG0003948	-	YP_588456.1				NP_460797.1	
N4.HOG0002971	OG0003950	-	YP_588460.1				NP_461106.1	
N4.HOG0002972	OG0003952	-	YP_588465.1				NP_461419.1	
N4.HOG0002973	OG0003953	-	YP_588469.1				NP_462557.1	
N4.HOG0002974	OG0003954	-	YP_588470.1				NP_462588.1	
N4.HOG0002975	OG0003955	-	YP_588471.1				NP_462673.1	
N4.HOG0002976	OG0003956	-	YP_588473.1				NP_462831.1	
N4.HOG0002977	OG0003957	-	YP_588476.1				NP_460572.1	
N4.HOG0002978	OG0003958	-	YP_588478.1				NP_463411.1	
N4.HOG0002979	OG0004929	-					NP_448412.1, NP_461687.1	
N4.HOG0002980	OG0004930	-					NP_459019.1, NP_459035.1	
N4.HOG0002981	OG0004931	-					NP_459033.1, NP_490493.1	
N4.HOG0002982	OG0004932	-					NP_462984.1, NP_459042.1	
N4.HOG0002983	OG0004933	-					NP_459290.1, NP_459289.1	
N4.HOG0002984	OG0004934	-					NP_459339.1, NP_459336.1	
N4.HOG0002985	OG0004935	-					NP_459337.1, NP_459340.1	
N4.HOG0002986	OG0004936	-					NP_459434.1, NP_459433.1	
N4.HOG0002987	OG0004937	-					NP_463069.1, NP_459550.1	
N4.HOG0002988	OG0004938	-					NP_459565.1, NP_463398.1	
N4.HOG0002989	OG0004939	-					NP_459569.1, NP_463394.1	
N4.HOG0002990	OG0004940	-					NP_459870.1, NP_459981.1	
N4.HOG0002991	OG0004941	-					NP_461551.1, NP_459872.1	
N4.HOG0002992	OG0004942	-					NP_459886.1, NP_460005.1	
N4.HOG0002993	OG0004943	-					NP_459887.1, NP_460006.1	
N4.HOG0002994	OG0004944	-					NP_459888.1, NP_460007.1	
N4.HOG0002995	OG0004945	-					NP_459889.3, NP_460008.1	
N4.HOG0002996	OG0004946	-					NP_461866.1, NP_459947.1	
N4.HOG0002997	OG0004947	-					NP_459982.1, NP_461569.1	
N4.HOG0002998	OG0004948	-					NP_459983.3, NP_461568.3	
N4.HOG0002999	OG0004949	-					NP_459985.1, NP_461566.1	
N4.HOG0003000	OG0004950	-					NP_461564.1, NP_459986.1	
N4.HOG0003001	OG0004951	-					NP_459987.1, NP_461563.1	
N4.HOG0003002	OG0004952	-					NP_461562.1, NP_459988.1	
N4.HOG0003003	OG0004953	-					NP_459991.1, NP_461559.1	
N4.HOG0003004	OG0004954	-					NP_461558.1, NP_459992.1	
N4.HOG0003005	OG0004955	-					NP_459993.1, NP_461557.1	
N4.HOG0003006	OG0004956	-					NP_459995.1, NP_461555.1	
N4.HOG0003007	OG0004957	-					NP_459996.1, NP_461554.1	
N4.HOG0003008	OG0004958	-					NP_460014.1, NP_461532.1	
N4.HOG0003009	OG0004959	-					NP_461706.1, NP_460061.1	
N4.HOG0003010	OG0004960	-					NP_462932.3, NP_460103.1	
N4.HOG0003011	OG0004961	-					NP_460346.1, NP_462449.1	
N4.HOG0003012	OG0004962	-					NP_461521.1, NP_460822.1	
N4.HOG0003013	OG0004964	-					NP_460989.1, NP_460986.1	
N4.HOG0003014	OG0004965	-					NP_463026.1, NP_461081.1	
N4.HOG0003015	OG0004966	-					NP_461450.1, NP_461449.1	
N4.HOG0003016	OG0004968	-					NP_461625.1, NP_463076.1	
N4.HOG0003017	OG0004969	-					NP_462652.1, NP_461673.1	
N4.HOG0003018	OG0004970	-					NP_461942.1, NP_461787.1	
N4.HOG0003019	OG0004971	-					NP_461798.1, NP_490559.1	
N4.HOG0003020	OG0004972	-					NP_463361.1, NP_461844.1	
N4.HOG0003021	OG0004973	-					NP_461950.1, NP_490590.1	
N4.HOG0003022	OG0004974	-					NP_461951.1, NP_490591.1	
N4.HOG0003023	OG0004975	-					NP_462085.1, NP_462934.1	
N4.HOG0003024	OG0004976	-					NP_463308.2, NP_462666.1	
N4.HOG0003025	OG0004977	-					NP_462667.1, NP_463307.1	
N4.HOG0003026	OG0004979	-					NP_463306.1, NP_463274.1	
