HOG	OG	Gene Tree Parent Clade	Eco	Mtu	Pae	Sal	Sen	sac
N2.HOG0002375	OG0004221	-		NP_216627.1		WP_003947204.1		
N2.HOG0002376	OG0004222	-		NP_216628.1		WP_008409490.1		
N2.HOG0002377	OG0004223	-		NP_216631.1		WP_003947206.1		
N2.HOG0002378	OG0004224	-		NP_216633.1		WP_003951190.1		
N2.HOG0002379	OG0004225	-		NP_216635.1		WP_103487332.1		
N2.HOG0002380	OG0004226	-		NP_216641.1		WP_003947221.1		
N2.HOG0002381	OG0004227	-		NP_216646.1		WP_003947222.1		
N2.HOG0002382	OG0004228	-		NP_216649.1		WP_015508124.1		
N2.HOG0002383	OG0004229	-		NP_216650.1		WP_008409519.1		
N2.HOG0002384	OG0004230	-		NP_216651.1		WP_003947225.1		
N2.HOG0002385	OG0004231	-		NP_216661.1		WP_003947574.1		
N2.HOG0002386	OG0004232	-		NP_216662.1		WP_003947575.1		
N2.HOG0002387	OG0004233	-		NP_216667.1		WP_003947580.1		
N2.HOG0002388	OG0004234	-		NP_216685.1		WP_003947593.1		
N2.HOG0002389	OG0004235	-		NP_216686.1		WP_003951183.1		
N2.HOG0002390	OG0004236	-		NP_216689.1		WP_015508271.1		
N2.HOG0002391	OG0004237	-		NP_216691.1		WP_003947602.1		
N2.HOG0002392	OG0004238	-		NP_216693.1, NP_216940.1				
N2.HOG0002393	OG0004239	-		NP_216696.1		WP_003947671.1		
N2.HOG0002394	OG0004240	-		NP_216700.1		WP_003947623.1		
N2.HOG0002395	OG0004241	-		NP_216701.1		WP_003947624.1		
N2.HOG0002396	OG0004242	-		NP_217725.1, NP_216714.1				
N2.HOG0002397	OG0004243	-		NP_216715.1		WP_003947651.1		
N2.HOG0002398	OG0004244	-		NP_216718.1		WP_003947655.1		
N2.HOG0002399	OG0004245	-		NP_216722.2		WP_003947666.1		
N2.HOG0002400	OG0004246	-		NP_216735.1		WP_003947691.1		
N2.HOG0002401	OG0004247	-		NP_216740.1, NP_216739.1				
N2.HOG0002402	OG0004248	-		NP_216742.1		WP_015507896.1		
N2.HOG0002403	OG0004249	-		NP_216745.1		WP_225930555.1		
N2.HOG0002404	OG0004250	-		NP_216755.1		WP_010637639.1		
N2.HOG0002405	OG0004251	-		NP_216772.1		WP_003947870.1		
N2.HOG0002406	OG0004252	-		NP_216773.1		WP_050777404.1		
N2.HOG0002407	OG0004253	-		NP_216779.1		WP_003951053.1		
N2.HOG0002408	OG0004254	-		NP_218046.1, NP_216783.1				
N2.HOG0002409	OG0004258	-		NP_216839.1		WP_003947768.1		
N2.HOG0002410	OG0004259	-		NP_216858.1		WP_003947907.1		
N2.HOG0002411	OG0004260	-		NP_216878.1		WP_003947960.1		
N2.HOG0002412	OG0004261	-		NP_216881.1		WP_015507914.1		
N2.HOG0002413	OG0004262	-		NP_216890.1		WP_003947991.1		
N2.HOG0002414	OG0004263	-		NP_216891.1		WP_003949502.1		
N2.HOG0002415	OG0004268	-		NP_216929.3		WP_008407311.1		
N2.HOG0002416	OG0004269	-		NP_216933.1		WP_003948005.1		
N2.HOG0002417	OG0004270	-		NP_216945.1		WP_003948255.1		
N2.HOG0002418	OG0004271	-		NP_216986.1		WP_003948103.1		
N2.HOG0002419	OG0004272	-		NP_217024.1		WP_003946968.1		
N2.HOG0002420	OG0004273	-		NP_217032.2		WP_078485255.1		
N2.HOG0002421	OG0004274	-		NP_217067.1		WP_008415882.1		
N2.HOG0002422	OG0004275	-		NP_217073.1, NP_217074.1				
N2.HOG0002423	OG0004277	-		NP_217098.1		WP_003947051.1		
N2.HOG0002424	OG0004278	-		NP_217104.1		WP_015508163.1		
N2.HOG0002425	OG0004279	-		NP_217114.1		WP_003949182.1		
N2.HOG0002426	OG0004280	-		NP_217127.1		WP_003947067.1		
N2.HOG0002427	OG0004281	-		NP_217135.1		WP_015507318.1		
N2.HOG0002428	OG0004282	-		NP_217141.1		WP_008409498.1		
N2.HOG0002429	OG0004284	-		NP_217152.1		WP_003947341.1		
N2.HOG0002430	OG0004285	-		NP_217153.1		WP_003946866.1		
N2.HOG0002431	OG0004286	-		NP_217159.1		WP_003949159.1		
N2.HOG0002432	OG0004287	-		NP_217187.1		WP_003951600.1		
N2.HOG0002433	OG0004288	-		NP_217196.1		WP_003951583.1		
N2.HOG0002434	OG0004289	-		NP_217197.1		WP_031177651.1		
N2.HOG0002435	OG0004290	-		NP_217206.1		WP_003951352.1		
N2.HOG0002436	OG0004291	-		NP_217210.1		WP_003951348.1		
N2.HOG0002437	OG0004292	-		NP_217212.1		WP_003951342.1		
N2.HOG0002438	OG0004293	-		NP_217214.1		WP_003951339.1		
N2.HOG0002439	OG0004294	-		NP_217215.1		WP_003951337.1		
N2.HOG0002440	OG0004295	-		NP_217218.1		WP_003948230.1		
N2.HOG0002441	OG0004296	-		NP_217223.1		WP_015506882.1		
N2.HOG0002442	OG0004297	-		NP_217224.1		WP_003950510.1		
N2.HOG0002443	OG0004298	-		NP_217230.1		WP_003947496.1		
N2.HOG0002444	OG0004299	-		NP_217244.1		WP_015506992.1		
N2.HOG0002445	OG0004300	-		NP_217247.1		WP_008406470.1		
N2.HOG0002446	OG0004302	-		NP_217288.1		WP_003951209.1		
N2.HOG0002447	OG0004303	-		NP_217311.1		WP_015508278.1		
N2.HOG0002448	OG0004304	-		NP_217327.1, NP_218288.1				
N2.HOG0002449	OG0004306	-		NP_217344.1, NP_217341.1				
N2.HOG0002450	OG0004307	-		NP_217356.3		WP_181390309.1		
N2.HOG0002451	OG0004308	-		NP_217360.1		WP_015507011.1		
N2.HOG0002452	OG0004309	-		NP_217383.1		WP_037630099.1		
N2.HOG0002453	OG0004310	-		NP_217390.1		WP_003949300.1		
N2.HOG0002454	OG0004311	-		NP_217417.1		WP_003951129.1		
N2.HOG0002455	OG0004312	-		NP_217424.1		WP_003951123.1		
N2.HOG0002456	OG0004313	-		NP_217429.1		WP_003948304.1		
N2.HOG0002457	OG0004314	-		NP_217433.1		WP_202548164.1		
N2.HOG0002458	OG0004315	-		NP_217442.1		WP_008406290.1		
N2.HOG0002459	OG0004316	-		NP_217443.1		WP_003951100.1		
N2.HOG0002460	OG0004317	-		NP_217904.1, NP_217477.1				
N2.HOG0002461	OG0004318	-		NP_217490.1		WP_015507038.1		
N2.HOG0002462	OG0004319	-		NP_217499.1		WP_015507040.1		
N2.HOG0002463	OG0004320	-		NP_217531.1		WP_008410671.1		
N2.HOG0002464	OG0004323	-		NP_217549.1		WP_015507740.1		
N2.HOG0002465	OG0004324	-		NP_217553.1		WP_015507730.1		
N2.HOG0002466	OG0004325	-		NP_217556.1		WP_003949635.1		
N2.HOG0002467	OG0004327	-		NP_217580.1		WP_003947831.1		
N2.HOG0002468	OG0004328	-		NP_218087.1, NP_217610.1				
N2.HOG0002469	OG0004329	-		NP_217615.1		WP_003949305.1		
N2.HOG0002470	OG0004330	-		NP_217629.1		WP_003950469.1		
N2.HOG0002471	OG0004331	-		YP_177958.1, NP_217636.1				
N2.HOG0002472	OG0004335	-		NP_217659.1		WP_003947649.1		
N2.HOG0002473	OG0004336	-		NP_217683.1		WP_008407931.1		
N2.HOG0002474	OG0004337	-		NP_217698.1		WP_003949888.1		
N2.HOG0002475	OG0004338	-		NP_217711.1		WP_003950740.1		
N2.HOG0002476	OG0004339	-		NP_217712.1		WP_015507127.1		
N2.HOG0002477	OG0004340	-		NP_217714.1		WP_015507128.1		
N2.HOG0002478	OG0004341	-		NP_217717.1		WP_015507129.1		
N2.HOG0002479	OG0004342	-		NP_217718.1		WP_003950724.1		
N2.HOG0002480	OG0004343	-		NP_217723.1		WP_015507135.1		
N2.HOG0002481	OG0004344	-		NP_217726.1		WP_008407955.1		
N2.HOG0002482	OG0004345	-		NP_217733.1		WP_015507118.1		
N2.HOG0002483	OG0004346	-		NP_217734.1		WP_003950779.1		
N2.HOG0002484	OG0004347	-		NP_217735.1		WP_003950777.1		
N2.HOG0002485	OG0004348	-		NP_217736.1		WP_008415733.1		
N2.HOG0002486	OG0004350	-		NP_217748.1		WP_003950468.1		
N2.HOG0002487	OG0004351	-		NP_217761.1		WP_010642843.1		
N2.HOG0002488	OG0004352	-		NP_217773.1		WP_003950441.1		
N2.HOG0002489	OG0004353	-		NP_217775.1		WP_003950436.1		
N2.HOG0002490	OG0004354	-		NP_217776.1		WP_010642870.1		
N2.HOG0002491	OG0004355	-		NP_217778.1		WP_003950429.1		
N2.HOG0002492	OG0004356	-		NP_217779.1		WP_015507219.1		
N2.HOG0002493	OG0004357	-		NP_217780.1		WP_003949688.1		
N2.HOG0002494	OG0004358	-		NP_218001.1, NP_217784.1				
N2.HOG0002495	OG0004359	-		NP_217785.3		WP_015507222.1		
N2.HOG0002496	OG0004360	-		NP_217794.1		WP_008417655.1		
N2.HOG0002497	OG0004361	-		NP_217804.4		WP_003950781.1		
N2.HOG0002498	OG0004362	-		NP_217814.1		WP_003951235.1		
N2.HOG0002499	OG0004363	-		NP_217820.1		WP_008411127.1		
N2.HOG0002500	OG0004364	-		NP_217821.1		WP_003948359.1		
N2.HOG0002501	OG0004365	-		NP_217825.1		WP_003948361.1		
N2.HOG0002502	OG0004366	-		NP_217832.1		WP_003948394.1		
N2.HOG0002503	OG0004367	-		NP_217834.1		WP_003948437.1		
N2.HOG0002504	OG0004368	-		NP_218361.1, NP_217865.1				
N2.HOG0002505	OG0004370	-		NP_217927.1		WP_003948565.1		
N2.HOG0002506	OG0004371	-		NP_217931.1		WP_165398313.1		
N2.HOG0002507	OG0004372	-		NP_217980.1		WP_003949204.1		
N2.HOG0002508	OG0004373	-		NP_218019.1, NP_218065.1				
N2.HOG0002509	OG0004374	-		NP_218060.1, NP_218021.1				
N2.HOG0002510	OG0004375	-		NP_218022.1, NP_218061.1				
N2.HOG0002511	OG0004376	-		NP_218030.1, YP_177983.1				
N2.HOG0002512	OG0004378	-		NP_218094.1		WP_008408718.1		
N2.HOG0002513	OG0004379	-		NP_218100.1		WP_003949795.1		
N2.HOG0002514	OG0004380	-		NP_218103.1		WP_003948877.1		
N2.HOG0002515	OG0004381	-		NP_218104.1		WP_008404971.1		
N2.HOG0002516	OG0004382	-		NP_218109.1		WP_003947822.1		
N2.HOG0002517	OG0004383	-		NP_218283.1, NP_218111.1				
N2.HOG0002518	OG0004384	-		NP_218122.1		WP_003948941.1		
N2.HOG0002519	OG0004385	-		NP_218384.1, NP_218131.1				
N2.HOG0002520	OG0004386	-		NP_218382.1, NP_218132.1				
N2.HOG0002521	OG0004387	-		NP_218381.1, NP_218133.1				
N2.HOG0002522	OG0004388	-		NP_218143.1		WP_015507656.1		
N2.HOG0002523	OG0004389	-		NP_218146.1		WP_003947846.1		
N2.HOG0002524	OG0004390	-		NP_218173.1		WP_175459139.1		
N2.HOG0002525	OG0004391	-		NP_218174.1		WP_235208963.1		
N2.HOG0002526	OG0004392	-		NP_218175.1		WP_003949654.1		
N2.HOG0002527	OG0004393	-		NP_218177.1		WP_003949652.1		
N2.HOG0002528	OG0004394	-		NP_218179.1		WP_003949649.1		
N2.HOG0002529	OG0004395	-		NP_218186.1		WP_003949643.1		
N2.HOG0002530	OG0004396	-		NP_218188.1		WP_003949640.1		
N2.HOG0002531	OG0004397	-		NP_218194.1		WP_015507463.1		
N2.HOG0002532	OG0004398	-		NP_218196.1		WP_003949632.1		
N2.HOG0002533	OG0004399	-		NP_218197.1		WP_008417459.1		
N2.HOG0002534	OG0004400	-		NP_218198.2		WP_003949630.1		
N2.HOG0002535	OG0004401	-		NP_218207.1		WP_003950452.1		
N2.HOG0002536	OG0004402	-		NP_218208.1		WP_037629955.1		
N2.HOG0002537	OG0004403	-		NP_218218.1		WP_003946719.1		
N2.HOG0002538	OG0004404	-		NP_218219.1		WP_010639581.1		
N2.HOG0002539	OG0004405	-		NP_218220.1		WP_015508267.1		
N2.HOG0002540	OG0004406	-		NP_218221.1		WP_015508268.1		
N2.HOG0002541	OG0004407	-		NP_218223.1, YP_178006.1				
N2.HOG0002542	OG0004408	-		NP_218224.1		WP_015507780.1		
N2.HOG0002543	OG0004409	-		NP_218229.1		WP_003946792.1		
N2.HOG0002544	OG0004410	-		NP_218230.1		WP_003946793.1		
N2.HOG0002545	OG0004411	-		NP_218235.1		WP_003951907.1		
N2.HOG0002546	OG0004413	-		NP_218248.1		WP_003952018.1		
N2.HOG0002547	OG0004414	-		NP_218250.1		WP_015506764.1		
N2.HOG0002548	OG0004416	-		NP_218264.1, NP_218265.1				
N2.HOG0002549	OG0004417	-		NP_218271.3		WP_003947325.1		
N2.HOG0002550	OG0004420	-		NP_218297.1		WP_003949315.1		
N2.HOG0002551	OG0004421	-		NP_218308.1		WP_003948455.1		
N2.HOG0002552	OG0004424	-		NP_218353.1		WP_003949545.1		
N2.HOG0002553	OG0004425	-		NP_218356.1		WP_015507910.1		
N2.HOG0002554	OG0004427	-		NP_218373.1		WP_015508270.1		
N2.HOG0002555	OG0004428	-		NP_218413.1		WP_015508083.1		
N2.HOG0002556	OG0004430	-		NP_218426.1		WP_003949389.1		
N2.HOG0002557	OG0004431	-		NP_218428.1		WP_003949386.1		
N2.HOG0002558	OG0004432	-		NP_218433.1		WP_003949382.1		
N2.HOG0002559	OG0004433	-		NP_218437.1		WP_003949378.1		
N2.HOG0002560	OG0004434	-		NP_218440.3		WP_003949375.1		
N2.HOG0002561	OG0004435	-		YP_007408697.1, YP_177666.1				
N2.HOG0002562	OG0004436	-		YP_007411535.1		WP_003947834.1		
N2.HOG0002563	OG0004437	-		YP_009030042.1		WP_003951095.1		
N2.HOG0002564	OG0004438	-		YP_177630.1		WP_003948671.1		
N2.HOG0002565	OG0004439	-		YP_177636.1		WP_037630066.1		
N2.HOG0002566	OG0004440	-		YP_177903.1, YP_177650.1				
N2.HOG0002567	OG0004441	-		YP_177661.1		WP_003947692.1		
N2.HOG0002568	OG0004442	-		YP_177714.1, YP_177720.1				
N2.HOG0002569	OG0004443	-		YP_177733.1		WP_008403607.1		
N2.HOG0002570	OG0004444	-		YP_177737.1		WP_003949902.1		
N2.HOG0002571	OG0004445	-		YP_177743.1		WP_003948664.1		
N2.HOG0002572	OG0004447	-		YP_177747.1		WP_003948630.1		
N2.HOG0002573	OG0004448	-		YP_177755.1		WP_008409760.1		
N2.HOG0002574	OG0004449	-		YP_177756.1		WP_003946713.1		
N2.HOG0002575	OG0004451	-		YP_177796.1		WP_003950674.1		
N2.HOG0002576	OG0004452	-		YP_177897.1		WP_008414280.1		
N2.HOG0002577	OG0004453	-		YP_177940.1		WP_003950731.1		
N2.HOG0002578	OG0004454	-		YP_177943.1		WP_008407951.1		
N2.HOG0002579	OG0004455	-		YP_177944.1		WP_003948214.1		
N2.HOG0002580	OG0004457	-		YP_178004.1		WP_003949633.1		
N2.HOG0002581	OG0004458	-		YP_178021.1, YP_178011.1				
N2.HOG0002582	OG0004752	-				WP_003946498.1, WP_003951896.1		
N2.HOG0002583	OG0004753	-				WP_015506863.1, WP_003946515.1		
N2.HOG0002584	OG0004755	-				WP_003946623.1, WP_015508295.1		
N2.HOG0002585	OG0004756	-				WP_015506980.1, WP_003946634.1		
N2.HOG0002586	OG0004757	-				WP_037629850.1, WP_003946657.1		
N2.HOG0002587	OG0004758	-				WP_003946688.1, WP_003950782.1		
N2.HOG0002588	OG0004759	-				WP_003946696.1, WP_003948155.1		
N2.HOG0002589	OG0004760	-				WP_015506754.1, WP_003946699.1		
N2.HOG0002590	OG0004761	-				WP_003946708.1, WP_008405210.1		
N2.HOG0002591	OG0004762	-				WP_003946732.1, WP_003948193.1		
N2.HOG0002592	OG0004763	-				WP_003950914.1, WP_003946758.1		
N2.HOG0002593	OG0004764	-				WP_003946890.1, WP_003952010.1		
N2.HOG0002594	OG0004765	-				WP_003947213.1, WP_003946892.1		
N2.HOG0002595	OG0004766	-				WP_003946896.1, WP_003951735.1		
N2.HOG0002596	OG0004767	-				WP_003946897.1, WP_008409115.1		
N2.HOG0002597	OG0004768	-				WP_003946953.1, WP_003950396.1		
N2.HOG0002598	OG0004769	-				WP_003946955.1, WP_003948607.1		
N2.HOG0002599	OG0004770	-				WP_008410980.1, WP_003947074.1		
N2.HOG0002600	OG0004771	-				WP_008404051.1, WP_003947133.1		
N2.HOG0002601	OG0004772	-				WP_008407710.1, WP_003947289.1		
N2.HOG0002602	OG0004773	-				WP_003947355.1, WP_003948813.1		
N2.HOG0002603	OG0004774	-				WP_015508059.1, WP_003947405.1		
N2.HOG0002604	OG0004775	-				WP_003947421.1, WP_003949839.1		
N2.HOG0002605	OG0004777	-				WP_003948389.1, WP_003947476.1		
N2.HOG0002606	OG0004778	-				WP_003948187.1, WP_003947514.1		
N2.HOG0002607	OG0004779	-				WP_003947564.1, WP_015506929.1		
N2.HOG0002608	OG0004780	-				WP_003947566.1, WP_003952096.1		
N2.HOG0002609	OG0004781	-				WP_003947643.1, WP_003951764.1		
N2.HOG0002610	OG0004782	-				WP_003947747.1, WP_003952244.1		
N2.HOG0002611	OG0004783	-				WP_015506880.1, WP_003947752.1		
N2.HOG0002612	OG0004784	-				WP_003947784.1, WP_003947931.1		
N2.HOG0002613	OG0004785	-				WP_003947835.1, WP_003949977.1		
N2.HOG0002614	OG0004786	-				WP_003947984.1, WP_003949710.1		
N2.HOG0002615	OG0004787	-				WP_037629487.1, WP_003948025.1		
N2.HOG0002616	OG0004788	-				WP_003948067.1, WP_037629547.1		
N2.HOG0002617	OG0004789	-				WP_003950186.1, WP_003948129.1		
N2.HOG0002618	OG0004790	-				WP_015506799.1, WP_003948134.1		
N2.HOG0002619	OG0004792	-				WP_003950443.1, WP_003948158.1		
N2.HOG0002620	OG0004793	-				WP_018470392.1, WP_003948173.1		
N2.HOG0002621	OG0004794	-				WP_015507857.1, WP_003948176.1		
N2.HOG0002622	OG0004795	-				WP_015508045.1, WP_003948186.1		
N2.HOG0002623	OG0004796	-				WP_003948189.1, WP_003951280.1		
N2.HOG0002624	OG0004797	-				WP_026282341.1, WP_003948190.1		
N2.HOG0002625	OG0004798	-				WP_003950377.1, WP_003948202.1		
N2.HOG0002626	OG0004799	-				WP_015507811.1, WP_003948215.1		
N2.HOG0002627	OG0004800	-				WP_003948245.1, WP_015507154.1		
N2.HOG0002628	OG0004801	-				WP_015507467.1, WP_003948254.1		
N2.HOG0002629	OG0004802	-				WP_003948598.1, WP_003948263.1		
N2.HOG0002630	OG0004803	-				WP_003948291.1, WP_008407888.1		
N2.HOG0002631	OG0004804	-				WP_003948382.1, WP_015507566.1		
N2.HOG0002632	OG0004805	-				WP_003948417.1, WP_003950337.1		
N2.HOG0002633	OG0004806	-				WP_003948456.1, WP_003949729.1		
N2.HOG0002634	OG0004807	-				WP_003948463.1, WP_015508042.1		
N2.HOG0002635	OG0004808	-				WP_003952071.1, WP_003948467.1		
N2.HOG0002636	OG0004809	-				WP_003948474.1, WP_015507392.1		
N2.HOG0002637	OG0004810	-				WP_003948476.1, WP_003951909.1		
N2.HOG0002638	OG0004811	-				WP_003948562.1, WP_010643233.1		
N2.HOG0002639	OG0004813	-				WP_003948705.1, WP_003949600.1		
N2.HOG0002640	OG0004814	-				WP_003948757.1, WP_015507691.1		
N2.HOG0002641	OG0004815	-				WP_003948795.1, WP_003949092.1		
N2.HOG0002642	OG0004816	-				WP_003950184.1, WP_003948872.1		
N2.HOG0002643	OG0004817	-				WP_003948964.1, WP_003949621.1		
N2.HOG0002644	OG0004818	-				WP_003951864.1, WP_003948991.1		
N2.HOG0002645	OG0004819	-				WP_003949045.1, WP_015507623.1		
N2.HOG0002646	OG0004821	-				WP_003949205.1, WP_015507468.1		
N2.HOG0002647	OG0004822	-				WP_015507209.1, WP_003949228.1		
N2.HOG0002648	OG0004823	-				WP_015508004.1, WP_003949241.1		
N2.HOG0002649	OG0004824	-				WP_003949279.1, WP_165398014.1		
N2.HOG0002650	OG0004825	-				WP_003949286.1, WP_044474755.1		
N2.HOG0002651	OG0004826	-				WP_003949414.1, WP_101277829.1		
N2.HOG0002652	OG0004828	-				WP_015507160.1, WP_003949435.1		
N2.HOG0002653	OG0004829	-				WP_003949490.1, WP_008407313.1		
N2.HOG0002654	OG0004830	-				WP_003949581.1, WP_003951514.1		
N2.HOG0002655	OG0004831	-				WP_008415768.1, WP_003949647.1		
N2.HOG0002656	OG0004832	-				WP_003949675.1, WP_003950173.1		
N2.HOG0002657	OG0004833	-				WP_015507418.1, WP_003949734.1		
N2.HOG0002658	OG0004834	-				WP_003949814.1, WP_037629823.1		
N2.HOG0002659	OG0004835	-				WP_003949817.1, WP_003950289.1		
N2.HOG0002660	OG0004836	-				WP_008412174.1, WP_003949843.1		
N2.HOG0002661	OG0004837	-				WP_003949873.1, WP_015507632.1		
N2.HOG0002662	OG0004838	-				WP_003949879.1, WP_003949924.1		
N2.HOG0002663	OG0004839	-				WP_003949880.1, WP_003949925.1		
N2.HOG0002664	OG0004840	-				WP_015507390.1, WP_003949884.1		
N2.HOG0002665	OG0004841	-				WP_003949885.1, WP_015507389.1		
N2.HOG0002666	OG0004843	-				WP_003949921.1, WP_003951610.1		
N2.HOG0002667	OG0004844	-				WP_003951134.1, WP_003949926.1		
N2.HOG0002668	OG0004845	-				WP_003950037.1, WP_003951775.1		
N2.HOG0002669	OG0004846	-				WP_015506928.1, WP_003950105.1		
N2.HOG0002670	OG0004847	-				WP_008406956.1, WP_003950126.1		
N2.HOG0002671	OG0004848	-				WP_008404278.1, WP_003950190.1		
N2.HOG0002672	OG0004849	-				WP_037629999.1, WP_003950207.1		
N2.HOG0002673	OG0004850	-				WP_003950258.1, WP_015508043.1		
N2.HOG0002674	OG0004851	-				WP_003951925.1, WP_003950291.1		
N2.HOG0002675	OG0004852	-				WP_003950358.1, WP_015506964.1		
N2.HOG0002676	OG0004853	-				WP_003950372.1, WP_003950375.1		
N2.HOG0002677	OG0004854	-				WP_003950496.1, WP_003951250.1		
N2.HOG0002678	OG0004855	-				WP_003950514.1, WP_015507778.1		
N2.HOG0002679	OG0004856	-				WP_003950578.1, WP_003950961.1		
N2.HOG0002680	OG0004857	-				WP_003950924.1, WP_003950603.1		
N2.HOG0002681	OG0004858	-				WP_003950620.1, WP_003950619.1		
N2.HOG0002682	OG0004860	-				WP_003950900.1, WP_003950902.1		
N2.HOG0002683	OG0004861	-				WP_003951272.1, WP_015507383.1		
N2.HOG0002684	OG0004862	-				WP_003951274.1, WP_003951275.1		
N2.HOG0002685	OG0004864	-				WP_003951408.1, WP_003951409.1		
N2.HOG0002686	OG0004865	-				WP_003951457.1, WP_003951595.1		
N2.HOG0002687	OG0004866	-				WP_015506910.1, WP_003951542.1		
N2.HOG0002688	OG0004868	-				WP_003951606.1, WP_237537913.1		
N2.HOG0002689	OG0004869	-				WP_003951730.1, WP_015506861.1		
N2.HOG0002690	OG0004870	-				WP_003951740.1, WP_031178804.1		
N2.HOG0002691	OG0004874	-				WP_003951882.1, WP_031177605.1		
N2.HOG0002692	OG0004875	-				WP_003952072.1, WP_031178801.1		
N2.HOG0002693	OG0004876	-				WP_003952146.1, WP_003952145.1		
N2.HOG0002694	OG0004877	-				WP_003952207.1, WP_015507591.1		
N2.HOG0002695	OG0004878	-				WP_015507557.1, WP_003952228.1		
N2.HOG0002696	OG0004879	-				WP_008403603.1, WP_015507781.1		
N2.HOG0002697	OG0004880	-				WP_008404180.1, WP_015506817.1		
N2.HOG0002698	OG0004881	-				WP_015508102.1, WP_008404713.1		
N2.HOG0002699	OG0004882	-				WP_008405862.1, WP_015507601.1		
N2.HOG0002700	OG0004884	-				WP_008407009.1, WP_235208978.1		
N2.HOG0002701	OG0004885	-				WP_008407702.1, WP_037630541.1		
N2.HOG0002702	OG0004886	-				WP_015507821.1, WP_008407886.1		
N2.HOG0002703	OG0004888	-				WP_008409019.1, WP_015507485.1		
N2.HOG0002704	OG0004889	-				WP_008409171.1, WP_015507829.1		
N2.HOG0002705	OG0004890	-				WP_008409190.1, WP_018467980.1		
N2.HOG0002706	OG0004891	-				WP_015507161.1, WP_008409196.1		
N2.HOG0002707	OG0004893	-				WP_008410391.1, WP_015506949.1		
N2.HOG0002708	OG0004894	-				WP_026235452.1, WP_008411148.1		
N2.HOG0002709	OG0004895	-				WP_008411314.1, WP_015507796.1		
N2.HOG0002710	OG0004896	-				WP_015507777.1, WP_008412272.1		
N2.HOG0002711	OG0004897	-				WP_008413369.1, WP_015507276.1		
N2.HOG0002712	OG0004898	-				WP_008414086.1, WP_010642479.1		
N2.HOG0002713	OG0004899	-				WP_015507840.1, WP_008414260.1		
N2.HOG0002714	OG0004900	-				WP_008414944.1, WP_010643325.1		
N2.HOG0002715	OG0004901	-				WP_008415715.1, WP_008414954.1		
N2.HOG0002716	OG0004902	-				WP_008415428.1, WP_015506826.1		
N2.HOG0002717	OG0004903	-				WP_015508177.1, WP_015506839.1		
N2.HOG0002718	OG0004904	-				WP_015506873.1, WP_015507230.1		
N2.HOG0002719	OG0004906	-				WP_015508338.1, WP_015507065.1		
N2.HOG0002720	OG0004907	-				WP_015507267.1, WP_037629906.1		
N2.HOG0002721	OG0004908	-				WP_015508340.1, WP_015507351.1		
N2.HOG0002722	OG0004909	-				WP_015507417.1, WP_015508182.1		
N2.HOG0002723	OG0004910	-				WP_037630082.1, WP_015507502.1		
N2.HOG0002724	OG0004911	-				WP_235208995.1, WP_015507533.1		
N2.HOG0002725	OG0004912	-				WP_015507549.1, WP_037629755.1		
N2.HOG0002726	OG0004913	-				WP_015507569.1, WP_015507833.1		
N2.HOG0002727	OG0004914	-				WP_015507641.1, WP_015508250.1		
N2.HOG0002728	OG0004916	-				WP_015507678.1, WP_030308802.1		
N2.HOG0002729	OG0004917	-				WP_015507721.1, WP_015507720.1		
N2.HOG0002730	OG0004918	-				WP_174905198.1, WP_015507735.1		
N2.HOG0002731	OG0004920	-				WP_015507978.1, WP_015507977.1		
N2.HOG0002732	OG0004921	-				WP_031177721.1, WP_015508140.1		
N2.HOG0002733	OG0004923	-				WP_226660217.1, WP_015508230.1		
N2.HOG0002734	OG0004924	-				WP_018468463.1, WP_018470624.1		
N2.HOG0002735	OG0004925	-				WP_031177527.1, WP_235208989.1		
