HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N4.HOG0003436	OG0003858	-		b2045					STM2101
N4.HOG0003437	OG0003859	-		b2056					STM2112
N4.HOG0003438	OG0003860	-		b2057					STM2113
N4.HOG0003439	OG0003861	-		b2058					STM2114
N4.HOG0003440	OG0003863	-		b2079					STM2131
N4.HOG0003441	OG0003864	-		b2080		PA0329			
N4.HOG0003442	OG0003865	-		b2082					STM2694
N4.HOG0003443	OG0003866	-		b2094					STM3258
N4.HOG0003444	OG0003867	-		b2097					STM2141
N4.HOG0003445	OG0003868	-		b2098					STM2142
N4.HOG0003446	OG0003869	-		b2100					STM2144
N4.HOG0003447	OG0003870	-		b2106					STM3024
N4.HOG0003448	OG0003871	-		b2107					STM2148
N4.HOG0003449	OG0003872	-		b2108					STM2149
N4.HOG0003450	OG0003873	-		b2110					STM2151
N4.HOG0003451	OG0003874	-		b2111					STM2152
N4.HOG0003452	OG0003875	-		b2112					STM2153
N4.HOG0003453	OG0003879	-		b2130					STM2164
N4.HOG0003454	OG0003880	-		b2133					STM2167
N4.HOG0003455	OG0003881	-		b2143					STM2183
N4.HOG0003456	OG0003882	-		b2144					STM2184
N4.HOG0003457	OG0003883	-		b2145					STM2185
N4.HOG0003458	OG0003884	-		b2150					STM2190
N4.HOG0003459	OG0003885	-		b2160, b2166					
N4.HOG0003460	OG0003887	-		b2173					STM2212
N4.HOG0003461	OG0003888	-		b2181					STM2220
N4.HOG0003462	OG0003889	-		b2187					STM2227
N4.HOG0003463	OG0003890	-		b2205					STM2258
N4.HOG0003464	OG0003891	-		b2216					STM2269
N4.HOG0003465	OG0003892	-		b2218					STM2271
N4.HOG0003466	OG0003893	-		b2223		PA2002			
N4.HOG0003467	OG0003894	-		b2226		PA4488			
N4.HOG0003468	OG0003895	-		b2229		PA4490			
N4.HOG0003469	OG0003896	-		b2230		PA4491			
N4.HOG0003470	OG0003897	-		b2234					STM2277
N4.HOG0003471	OG0003898	-		b2236					STM2279
N4.HOG0003472	OG0003899	-		b2242					STM2285
N4.HOG0003473	OG0003900	-		b2248					STM2292
N4.HOG0003474	OG0003901	-		b2250					STM2294
N4.HOG0003475	OG0003902	-		b2252					STM2296
N4.HOG0003476	OG0003903	-		b2259					STM2304
N4.HOG0003477	OG0003904	-		b2261					STM2306
N4.HOG0003478	OG0003905	-		b2265					STM2310
N4.HOG0003479	OG0003906	-		b2269					STM2287
N4.HOG0003480	OG0003907	-		b2294					STM2335
N4.HOG0003481	OG0003908	-		b2295					STM2336
N4.HOG0003482	OG0003909	-		b2303		PA3439			
N4.HOG0003483	OG0003910	-		b2314					STM2364
N4.HOG0003484	OG0003911	-		b2321					STM2371
N4.HOG0003485	OG0003912	-		b2325					STM2380
N4.HOG0003486	OG0003913	-		b2326					STM2381
N4.HOG0003487	OG0003914	-		b2328					STM2383
N4.HOG0003488	OG0003915	-		b2331					STM2386
N4.HOG0003489	OG0003916	-		b2332					STM0201
N4.HOG0003490	OG0003917	-		b2333					STM0200
N4.HOG0003491	OG0003918	-		b2334					STM0199
N4.HOG0003492	OG0003919	-		b2335					STM0198
N4.HOG0003493	OG0003920	-		b2339					STM0195
N4.HOG0003494	OG0003921	-		b2343					STM2390
N4.HOG0003495	OG0003922	-		b2349, b2442					
N4.HOG0003496	OG0003923	-		b2364					STM3800
N4.HOG0003497	OG0003924	-		b2365					STM3801
N4.HOG0003498	OG0003925	-		b2375					STM3030
N4.HOG0003499	OG0003926	-		b2377					STM2400
N4.HOG0003500	OG0003927	-		b2389					STM2404
N4.HOG0003501	OG0003928	-		b2395					STM2410
N4.HOG0003502	OG0003929	-		b2398					STM2413
N4.HOG0003503	OG0003930	-		b2399					STM2414
N4.HOG0003504	OG0003931	-		b2405					STM2420
N4.HOG0003505	OG0003932	-		b2418					STM2435
N4.HOG0003506	OG0003933	-		b2419					STM2438
N4.HOG0003507	OG0003934	-		b2432					STM2447
N4.HOG0003508	OG0003935	-		b2433					STM2448
N4.HOG0003509	OG0003936	-		b2438					STM2455
N4.HOG0003510	OG0003937	-		b2451					STM2459
N4.HOG0003511	OG0003938	-		b2453					STM2461
N4.HOG0003512	OG0003939	-		b2454					STM2462
N4.HOG0003513	OG0003940	-		b2459					STM2467
N4.HOG0003514	OG0003941	-		b2460					STM2468
N4.HOG0003515	OG0003942	-		b2466					STM2476
N4.HOG0003516	OG0003943	-		b2473		PA3859			
N4.HOG0003517	OG0003944	-		b2477					STM2488
N4.HOG0003518	OG0003945	-		b2503					STM2503
N4.HOG0003519	OG0003946	-		b2504					STM2506
N4.HOG0003520	OG0003947	-		b2510					STM2518
N4.HOG0003521	OG0003948	-		b2513					STM2521
N4.HOG0003522	OG0003949	-		b2519					STM2531
N4.HOG0003523	OG0003950	-		b2522					STM2535
N4.HOG0003524	OG0003951	-		b2523					STM2536
N4.HOG0003525	OG0003952	-		b2535					STM2553
N4.HOG0003526	OG0003954	-		b2555					STM2563
N4.HOG0003527	OG0003955	-		b2556					STM2564
N4.HOG0003528	OG0003956	-		b2560					STM2569
N4.HOG0003529	OG0003957	-		b2561					STM2572
N4.HOG0003530	OG0003958	-		b2575					STM2642
N4.HOG0003531	OG0003959	-		b2579					STM2646
N4.HOG0003532	OG0003960	-		b2581					STM2648
N4.HOG0003533	OG0003961	-		b2585					STM2652
N4.HOG0003534	OG0003962	-		b2597					STM2665
N4.HOG0003535	OG0003963	-		b2625, b4688					
N4.HOG0003536	OG0003964	-		b2659					STM2789
N4.HOG0003537	OG0003965	-		b2669					STM2799
N4.HOG0003538	OG0003966	-		b2670					STM2800
N4.HOG0003539	OG0003967	-		b2671					STM2801
N4.HOG0003540	OG0003968	-		b2672					STM2802
N4.HOG0003541	OG0003969	-		b2679					STM2811
N4.HOG0003542	OG0003970	-		b2705					STM2835
N4.HOG0003543	OG0003971	-		b2706					STM2836
N4.HOG0003544	OG0003972	-		b2712					STM2842
N4.HOG0003545	OG0003973	-		b2717					STM2845
N4.HOG0003546	OG0003974	-		b2720					STM2848
N4.HOG0003547	OG0003975	-		b2725					STM2853
N4.HOG0003548	OG0003976	-		b2726					STM2854
N4.HOG0003549	OG0003977	-		b2727					STM2855
N4.HOG0003550	OG0003978	-		b2729					STM2857
N4.HOG0003551	OG0003979	-		b2730					STM2858
N4.HOG0003552	OG0003980	-		b2732					STM2860
N4.HOG0003553	OG0003981	-		b2736					STM2918
N4.HOG0003554	OG0003982	-		b2749					STM2932
N4.HOG0003555	OG0003983	-		b2754					STM2937
N4.HOG0003556	OG0003984	-		b2755					STM2938
N4.HOG0003557	OG0003985	-		b2760					STM2943
N4.HOG0003558	OG0003986	-		b3874, b2775					
N4.HOG0003559	OG0003987	-		b2791					STM2964
N4.HOG0003560	OG0003988	-		b2793					STM2967
N4.HOG0003561	OG0003989	-		b2796					STM2970
N4.HOG0003562	OG0003990	-		b2801					STM3792
N4.HOG0003563	OG0003991	-		b2802					STM2976
N4.HOG0003564	OG0003992	-		b2803					STM2977
N4.HOG0003565	OG0003993	-		b2804					STM2978
N4.HOG0003566	OG0003994	-		b2805					STM2979
N4.HOG0003567	OG0003995	-		b2809					STM2983
N4.HOG0003568	OG0003996	-		b2823					STM2997
N4.HOG0003569	OG0003997	-		b2824					STM2998
N4.HOG0003570	OG0003998	-		b2825					STM2999
N4.HOG0003571	OG0003999	-		b2826					STM3000
N4.HOG0003572	OG0004000	-		b2831					STM3005
N4.HOG0003573	OG0004001	-		b2836					STM3010
N4.HOG0003574	OG0004002	-		b2840					STM3015
N4.HOG0003575	OG0004003	-		b2845					STM3022
N4.HOG0003576	OG0004004	-		b2847					STM3759
N4.HOG0003577	OG0004005	-		b2848					STM3758
N4.HOG0003578	OG0004006	-		b2852					STM2876
N4.HOG0003579	OG0004007	-		b2871					STM1002
N4.HOG0003580	OG0004008	-		b2895					STM3045
N4.HOG0003581	OG0004009	-		b2896					STM3046
N4.HOG0003582	OG0004010	-		b2900					STM3050
N4.HOG0003583	OG0004011	-		b2909					STM3059
N4.HOG0003584	OG0004012	-		b2922					STM3065
N4.HOG0003585	OG0004013	-		b2939					STM3087
N4.HOG0003586	OG0004014	-		b2940					STM3088
N4.HOG0003587	OG0004015	-		b2956					STM3105
N4.HOG0003588	OG0004016	-		b2958					STM3107
N4.HOG0003589	OG0004017	-		b2988					STM3139
N4.HOG0003590	OG0004018	-		b2989					STM3140
N4.HOG0003591	OG0004019	-		b2990					STM3143
N4.HOG0003592	OG0004020	-		b2992					STM3145
N4.HOG0003593	OG0004021	-		b2993					STM3146
N4.HOG0003594	OG0004022	-		b2995					STM3148
N4.HOG0003595	OG0004023	-		b2996					STM3149
N4.HOG0003596	OG0004024	-		b2997					STM3150
N4.HOG0003597	OG0004025	-		b2998					STM3151
N4.HOG0003598	OG0004026	-		b3006					STM3159
N4.HOG0003599	OG0004027	-		b3008					STM3161
N4.HOG0003600	OG0004028	-		b3009					STM3162
N4.HOG0003601	OG0004029	-		b3029					STM3180
N4.HOG0003602	OG0004030	-		b3037					STM3187
N4.HOG0003603	OG0004031	-		b3049					STM3197
N4.HOG0003604	OG0004032	-		b3050					STM3198
N4.HOG0003605	OG0004033	-		b3062					STM3354
N4.HOG0003606	OG0004034	-		b3073					STM3218
N4.HOG0003607	OG0004035	-		b3082					STM4030
N4.HOG0003608	OG0004036	-		b3083					STM4031
N4.HOG0003609	OG0004037	-		b3096					STM3227
N4.HOG0003610	OG0004038	-		b3099					STM3230
N4.HOG0003611	OG0004039	-		b3100					STM3231
N4.HOG0003612	OG0004040	-		b3106					STM3236
N4.HOG0003613	OG0004041	-		b3107					STM3237
N4.HOG0003614	OG0004042	-		b3116					STM3243
N4.HOG0003615	OG0004043	-		b3126					STM3249
N4.HOG0003616	OG0004044	-		b3154					STM3270
N4.HOG0003617	OG0004045	-		b3163					STM3281
N4.HOG0003618	OG0004046	-		b3191					STM3309
N4.HOG0003619	OG0004047	-		b3199					STM3317
N4.HOG0003620	OG0004048	-		b3207					STM3325
N4.HOG0003621	OG0004049	-		b3215					STM4573
N4.HOG0003622	OG0004050	-		b3216					STM4572
N4.HOG0003623	OG0004051	-		b3220					STM3332
N4.HOG0003624	OG0004052	-		b3221					STM3335
N4.HOG0003625	OG0004053	-		b3233					STM3347
N4.HOG0003626	OG0004054	-		b3239					STM3363
N4.HOG0003627	OG0004055	-		b3240					STM3364
N4.HOG0003628	OG0004056	-		b3241					STM3365
N4.HOG0003629	OG0004057	-		b3242					STM3366
N4.HOG0003630	OG0004058	-		b3252					STM3375
N4.HOG0003631	OG0004059	-		b3257					STM3381
N4.HOG0003632	OG0004060	-		b3263					STM3387
N4.HOG0003633	OG0004061	-		b3267					STM3392
N4.HOG0003634	OG0004062	-		b3280					STM3400
N4.HOG0003635	OG0004063	-		b3284					STM3404
N4.HOG0003636	OG0004064	-		b3329		PA3100			
N4.HOG0003637	OG0004065	-		b3347					STM3453
N4.HOG0003638	OG0004066	-		b3354		PA3463			
N4.HOG0003639	OG0004067	-		b3355					STM3464
N4.HOG0003640	OG0004068	-		b3362					STM3471
N4.HOG0003641	OG0004069	-		b3364					STM3473
N4.HOG0003642	OG0004070	-		b3369					STM3480
N4.HOG0003643	OG0004071	-		b3392					STM3489
N4.HOG0003644	OG0004072	-		b3393					STM3490
N4.HOG0003645	OG0004073	-		b3394					STM3491
N4.HOG0003646	OG0004074	-		b3395					STM3492
N4.HOG0003647	OG0004075	-		b3398					STM3495
N4.HOG0003648	OG0004076	-		b3402					STM3499
N4.HOG0003649	OG0004077	-		b3440					STM3545
N4.HOG0003650	OG0004078	-		b3448					STM3552
N4.HOG0003651	OG0004079	-		b3467					STM3574
N4.HOG0003652	OG0004080	-		b3468					STM3575
N4.HOG0003653	OG0004081	-		b3472					STM3580
N4.HOG0003654	OG0004082	-		b3475					STM3583
N4.HOG0003655	OG0004083	-		b3494					STM3590
N4.HOG0003656	OG0004084	-		b3512, b3507					
N4.HOG0003657	OG0004085	-		b3509					STM1562
N4.HOG0003658	OG0004086	-		b3520					STM3606
N4.HOG0003659	OG0004087	-		b3526					STM3612
N4.HOG0003660	OG0004088	-		b3527					STM3613
N4.HOG0003661	OG0004089	-		b3529					STM3615
N4.HOG0003662	OG0004090	-		b3531					STM3617
N4.HOG0003663	OG0004091	-		b3532					STM3618
N4.HOG0003664	OG0004092	-		b3535					STM3621
N4.HOG0003665	OG0004093	-		b3536					STM3622
N4.HOG0003666	OG0004094	-		b3537					STM3623
N4.HOG0003667	OG0004095	-		b3538					STM3624
N4.HOG0003668	OG0004096	-		b3539					STM3625
N4.HOG0003669	OG0004097	-		b3546					STM3635
N4.HOG0003670	OG0004098	-		b3561					STM3658
N4.HOG0003671	OG0004099	-		b3563					STM3659
N4.HOG0003672	OG0004102	-		b3569					STM3662
N4.HOG0003673	OG0004103	-		b3571					STM3664
N4.HOG0003674	OG0004104	-		b3575					STM3668
N4.HOG0003675	OG0004105	-		b3576					STM3669
N4.HOG0003676	OG0004106	-		b3580					STM3674
N4.HOG0003677	OG0004107	-		b3598, b3587					
N4.HOG0003678	OG0004108	-		b3602					STM3689
N4.HOG0003679	OG0004109	-		b3624					STM3715
N4.HOG0003680	OG0004110	-		b3625					STM3716
N4.HOG0003681	OG0004111	-		b3632					STM3723
N4.HOG0003682	OG0004112	-		b3647					STM3739
N4.HOG0003683	OG0004113	-		b3655					STM3748
N4.HOG0003684	OG0004114	-		b3663					STM3786
N4.HOG0003685	OG0004115	-		b3666					STM3787
N4.HOG0003686	OG0004116	-		b3670					STM3795
N4.HOG0003687	OG0004117	-		b3672					STM3797
N4.HOG0003688	OG0004118	-		b3673					STM3798
N4.HOG0003689	OG0004119	-		b3674					STM3803
N4.HOG0003690	OG0004120	-		b3685					STM3807
N4.HOG0003691	OG0004121	-		b3686					STM3808
N4.HOG0003692	OG0004122	-		b3688					STM3810
N4.HOG0003693	OG0004123	-		b3689					STM3811
N4.HOG0003694	OG0004124	-		b3693					STM3829
N4.HOG0003695	OG0004125	-		b3710					STM3847
N4.HOG0003696	OG0004126	-		b3711					STM3848
N4.HOG0003697	OG0004127	-		b3712					STM3849
N4.HOG0003698	OG0004128	-		b3739					STM3872
N4.HOG0003699	OG0004129	-		b3742					STM3875
N4.HOG0003700	OG0004130	-		b3744					STM3877
N4.HOG0003701	OG0004131	-		b3764					STM3898
N4.HOG0003702	OG0004132	-		b3766					STM3900
N4.HOG0003703	OG0004133	-		b3769					STM3902
N4.HOG0003704	OG0004134	-		b3773					STM3908
N4.HOG0003705	OG0004135	-		b3785					STM3919
N4.HOG0003706	OG0004136	-		b3792					STM3926
N4.HOG0003707	OG0004137	-		b3793					STM3928
N4.HOG0003708	OG0004138	-		b3810					STM3948
N4.HOG0003709	OG0004139	-		b3817					STM3953
N4.HOG0003710	OG0004140	-		b3818					STM3954
N4.HOG0003711	OG0004141	-		b3821					STM3957
N4.HOG0003712	OG0004142	-		b3831					STM3968
N4.HOG0003713	OG0004143	-		b3834					STM3971
N4.HOG0003714	OG0004144	-		b3842					STM3977
N4.HOG0003715	OG0004145	-		b3847					STM3984
N4.HOG0003716	OG0004146	-		b3850					STM3987
N4.HOG0003717	OG0004147	-		b3856					STM3993
N4.HOG0003718	OG0004148	-		b3858					STM3995
N4.HOG0003719	OG0004149	-		b3866					STM4003
N4.HOG0003720	OG0004150	-		b3875					STM4016
N4.HOG0003721	OG0004151	-		b3878					STM4019
N4.HOG0003722	OG0004152	-		b3880					STM4021
N4.HOG0003723	OG0004153	-		b3881					STM4022
N4.HOG0003724	OG0004154	-		b3883					STM4024
N4.HOG0003725	OG0004155	-		b3885					STM4026
N4.HOG0003726	OG0004156	-		b3890, b3889					
N4.HOG0003727	OG0004157	-		b3892					STM4035
N4.HOG0003728	OG0004158	-		b3902					STM4045
N4.HOG0003729	OG0004159	-		b3907					STM4050
N4.HOG0003730	OG0004160	-		b3920					STM4082
N4.HOG0003731	OG0004161	-		b3921					STM4083
N4.HOG0003732	OG0004162	-		b3928					STM4088
N4.HOG0003733	OG0004163	-		b3938					STM4099
N4.HOG0003734	OG0004164	-		b3940					STM4101
N4.HOG0003735	OG0004165	-		b3950					STM4113
N4.HOG0003736	OG0004166	-		b3951					STM4114
N4.HOG0003737	OG0004167	-		b3952					STM4115
N4.HOG0003738	OG0004168	-		b3953					STM4116
N4.HOG0003739	OG0004169	-		b3964					STM4128
N4.HOG0003740	OG0004170	-		b3990					STM4159
N4.HOG0003741	OG0004171	-		b3999					STM4169
N4.HOG0003742	OG0004172	-		b4001					STM4171
N4.HOG0003743	OG0004173	-		b4002					STM4172
N4.HOG0003744	OG0004174	-		b4021					STM4190
N4.HOG0003745	OG0004175	-		b4022					STM4193
N4.HOG0003746	OG0004176	-		b4023					STM4194
N4.HOG0003747	OG0004177	-		b4026					STM4222
N4.HOG0003748	OG0004178	-		b4036					STM4231
N4.HOG0003749	OG0004179	-		b4037					STM4232
N4.HOG0003750	OG0004180	-		b4039					STM4233
N4.HOG0003751	OG0004181	-		b4050					STM4244
N4.HOG0003752	OG0004182	-		b4055					STM4249
N4.HOG0003753	OG0004183	-		b4060					STM4263
N4.HOG0003754	OG0004184	-		b4070					STM4277
N4.HOG0003755	OG0004185	-		b4071					STM4278
N4.HOG0003756	OG0004186	-		b4074					STM4281
N4.HOG0003757	OG0004187	-		b4078					STM4284
N4.HOG0003758	OG0004188	-		b4092		PA3372			
N4.HOG0003759	OG0004189	-		b4094		PA3373			
N4.HOG0003760	OG0004190	-		b4095		PA3374			
N4.HOG0003761	OG0004191	-		b4096		PA3375			
N4.HOG0003762	OG0004192	-		b4098		PA3377			
N4.HOG0003763	OG0004193	-		b4099		PA3378			
N4.HOG0003764	OG0004194	-		b4100		PA3379			
N4.HOG0003765	OG0004195	-		b4101		PA3380			
N4.HOG0003766	OG0004196	-		b4112					STM4291
N4.HOG0003767	OG0004197	-		b4113					STM4292
N4.HOG0003768	OG0004198	-		b4123					STM4301
N4.HOG0003769	OG0004199	-		b4133					STM2557
N4.HOG0003770	OG0004200	-		b4145					STM4332
N4.HOG0003771	OG0004201	-		b4150		PA4110			
N4.HOG0003772	OG0004202	-		b4155					STM4344
N4.HOG0003773	OG0004203	-		b4156					STM4345
N4.HOG0003774	OG0004204	-		b4158					STM4346
N4.HOG0003775	OG0004205	-		b4183					STM4373
N4.HOG0003776	OG0004206	-		b4184					STM4374
N4.HOG0003777	OG0004207	-		b4185					STM4375
N4.HOG0003778	OG0004208	-		b4188					STM4378
N4.HOG0003779	OG0004209	-		b4189					STM4379
N4.HOG0003780	OG0004210	-		b4191					STM4381
N4.HOG0003781	OG0004211	-		b4192					STM4382
N4.HOG0003782	OG0004212	-		b4199					STM4389
N4.HOG0003783	OG0004213	-		b4201					STM4392
N4.HOG0003784	OG0004214	-		b4204, b4325					
N4.HOG0003785	OG0004215	-		b4206					STM4396
N4.HOG0003786	OG0004216	-		b4209					STM4399
N4.HOG0003787	OG0004217	-		b4210					STM4400
N4.HOG0003788	OG0004218	-		b4216					STM4405
N4.HOG0003789	OG0004219	-		b4217					STM4406
N4.HOG0003790	OG0004220	-		b4218					STM4407
N4.HOG0003791	OG0004221	-		b4237					STM4451
N4.HOG0003792	OG0004222	-		b4241					STM4455
N4.HOG0003793	OG0004223	-		b4246					STM4461
N4.HOG0003794	OG0004224	-		b4255					STM4470
N4.HOG0003795	OG0004225	-		b4300					STM1618
N4.HOG0003796	OG0004226	-		b4301					STM1617
N4.HOG0003797	OG0004227	-		b4302					STM1616
N4.HOG0003798	OG0004228	-		b4303					STM1615
N4.HOG0003799	OG0004229	-		b4307		PA0367a			
N4.HOG0003800	OG0004230	-		b4310					STM1130
N4.HOG0003801	OG0004231	-		b4326					STM3130
N4.HOG0003802	OG0004232	-		b4328					STM4512
N4.HOG0003803	OG0004233	-		b4329					STM4513
N4.HOG0003804	OG0004234	-		b4330					STM4514
N4.HOG0003805	OG0004235	-		b4331		PA0054			
N4.HOG0003806	OG0004236	-		b4337					STM4517
N4.HOG0003807	OG0004237	-		b4341					STM4521
N4.HOG0003808	OG0004238	-		b4347					STM4523
N4.HOG0003809	OG0004239	-		b4350					STM4526
N4.HOG0003810	OG0004240	-		b4359					STM4541
N4.HOG0003811	OG0004241	-		b4360					STM4542
N4.HOG0003812	OG0004242	-		b4363					STM4545
N4.HOG0003813	OG0004243	-		b4364					STM4546
N4.HOG0003814	OG0004244	-		b4365					STM4547
N4.HOG0003815	OG0004245	-		b4366					STM4548
N4.HOG0003816	OG0004246	-		b4367					STM4550
N4.HOG0003817	OG0004247	-		b4372					STM4557
N4.HOG0003818	OG0004248	-		b4377					STM4563
N4.HOG0003819	OG0004249	-		b4379					STM4565
N4.HOG0003820	OG0004250	-		b4380					STM4566
N4.HOG0003821	OG0004251	-		b4387					STM4577
N4.HOG0003822	OG0004252	-		b4393					STM4583
N4.HOG0003823	OG0004253	-		b4401					STM4598
N4.HOG0003824	OG0004254	-		b4402					STM4599
N4.HOG0003825	OG0004255	-		b4592					STM1794
N4.HOG0003826	OG0004256	-		b4618					STM3796B
N4.HOG0003827	OG0004258	-		b4724, b4723					
N4.HOG0003828	OG0004259	-		b4748, b4744					
N4.HOG0003829	OG0004260	-		b4751					STM1829
N4.HOG0003830	OG0004261	-		b2941					STM3089
N4.HOG0003831	OG0004262	-		b2969		PA3096			
N4.HOG0003832	OG0004263	-		b4795, b4795					
N4.HOG0003833	OG0004264	-		b4821					STM4276
N4.HOG0003834	OG0004265	-		b1660					STM1428
N4.HOG0003835	OG0004266	-		b1874					STM1907
N4.HOG0003836	OG0004267	-		b4406					STM0238
N4.HOG0003837	OG0004268	-		b1831					STM1846
N4.HOG0003838	OG0004269	-		b3023					STM3175
N4.HOG0003839	OG0004270	-		b4470					STM3238
N4.HOG0003840	OG0004271	-		b3110					STM3239
N4.HOG0003841	OG0004272	-		b3283					STM3403
N4.HOG0003842	OG0004273	-		b4476					STM3541
N4.HOG0003843	OG0004274	-		b3530					STM3616
N4.HOG0003844	OG0004275	-		b3570					STM3663
N4.HOG0003845	OG0004276	-		b3572					STM3665
N4.HOG0003846	OG0004277	-		b3755					STM3888
N4.HOG0003847	OG0004278	-		b3790					STM3924
N4.HOG0003848	OG0004279	-		b4481					STM3927
N4.HOG0003849	OG0004280	-		b3825					STM3961
N4.HOG0003850	OG0004281	-		b4484					STM4060
N4.HOG0003851	OG0004282	-		b4097		PA3376			
N4.HOG0003852	OG0004283	-		b4410					STM4335
N4.HOG0003853	OG0004284	-		b4411					STM4336
N4.HOG0003854	OG0004285	-		b4257					STM4474
N4.HOG0003855	OG0004286	-		b4509					STM2618
N4.HOG0003856	OG0004287	-		b4528, b4510					
N4.HOG0003857	OG0004288	-		b4513					STM0707
N4.HOG0003858	OG0004289	-		b4515					STM0742
N4.HOG0003859	OG0004290	-		b4517					STM1809
N4.HOG0003860	OG0004291	-		b4526					STM2630
N4.HOG0003861	OG0004292	-		b4529					STM1649
N4.HOG0003862	OG0004293	-		b4536					STM1841
N4.HOG0003863	OG0004295	-		b4542					STM2161
N4.HOG0003864	OG0004296	-		b4502		PA1578a			
N4.HOG0003865	OG0004297	-		b4547					STM2484
N4.HOG0003866	OG0004298	-		b4553					STM3657
N4.HOG0003867	OG0004299	-		b4554					STM3688
N4.HOG0003868	OG0004300	-		b4555					STM3774
N4.HOG0003869	OG0004301	-		b4558					STM3946
N4.HOG0003870	OG0004302	-		b4565					STM1613
N4.HOG0003871	OG0004303	-		b4567					STM4552
N4.HOG0003872	OG0004732	-				PA0058, PA0859			
N4.HOG0003873	OG0004733	-				PA0061, PA0062			
N4.HOG0003874	OG0004734	-				PA0081, PA1665			
N4.HOG0003875	OG0004735	-				PA0086			STM0270
N4.HOG0003876	OG0004736	-				PA0087			STM0269
N4.HOG0003877	OG0004737	-				PA0127, PA1035			
N4.HOG0003878	OG0004738	-				PA5313, PA0132			
N4.HOG0003879	OG0004739	-				PA0145, PA0144			
N4.HOG0003880	OG0004740	-				PA3676, PA0158			
N4.HOG0003881	OG0004741	-				PA0160, PA1747			
N4.HOG0003882	OG0004743	-				PA0190			STM4319
N4.HOG0003883	OG0004744	-				PA0694, PA0199			
N4.HOG0003884	OG0004745	-				PA0233, PA3778			
N4.HOG0003885	OG0004746	-				PA0257			STM0947
N4.HOG0003886	OG0004747	-				PA0258			STM0948
N4.HOG0003887	OG0004748	-				PA0259, PA1509			
N4.HOG0003888	OG0004749	-				PA0271, PA2048			
N4.HOG0003889	OG0004753	-				PA0348, PA0349			
N4.HOG0003890	OG0004755	-				PA2821, PA0473			
N4.HOG0003891	OG0004757	-				PA0516, PA0509			
N4.HOG0003892	OG0004758	-				PA4369, PA0537			
N4.HOG0003893	OG0004760	-				PA0571			STM2453
N4.HOG0003894	OG0004761	-				PA0611, PA0906			
N4.HOG0003895	OG0004762	-				PA0623			STM2700
N4.HOG0003896	OG0004763	-				PA0626			STM2696
N4.HOG0003897	OG0004764	-				PA0628			STM2695
N4.HOG0003898	OG0004765	-				PA0643, PA0646			
N4.HOG0003899	OG0004766	-				PA0644, PA0647			
N4.HOG0003900	OG0004767	-				PA0645, PA0648			
N4.HOG0003901	OG0004769	-				PA1036, PA0659			
N4.HOG0003902	OG0004770	-				PA0682, PA3097			
N4.HOG0003903	OG0004771	-				PA0688, PA0689			
N4.HOG0003904	OG0004773	-				PA0715			STM3846
N4.HOG0003905	OG0004774	-				PA0728			STM2739
N4.HOG0003906	OG0004775	-				PA3479, PA0730			
N4.HOG0003907	OG0004776	-				PA0753			STM2787
N4.HOG0003908	OG0004777	-				PA0757			STM2784
N4.HOG0003909	OG0004779	-				PA1542, PA0830			
N4.HOG0003910	OG0004781	-				PA0877			STM0859
N4.HOG0003911	OG0004782	-				PA5168, PA0885			
N4.HOG0003912	OG0004783	-				PA0929, PA2686			
N4.HOG0003913	OG0004784	-				PA0957, PA4093			
N4.HOG0003914	OG0004786	-				PA2753, PA1076			
N4.HOG0003915	OG0004787	-				PA1114			STM1236
N4.HOG0003916	OG0004788	-				PA1144, PA1569			
N4.HOG0003917	OG0004789	-				PA1149			STM0287
N4.HOG0003918	OG0004790	-				PA2423, PA1153			
N4.HOG0003919	OG0004791	-				PA1167, PA1784			
N4.HOG0003920	OG0004792	-				PA1168, PA4139			
N4.HOG0003921	OG0004793	-				PA1240, PA2841			
N4.HOG0003922	OG0004794	-				PA2177, PA1243			
N4.HOG0003923	OG0004795	-				PA1246, PA3406			
N4.HOG0003924	OG0004796	-				PA1268, PA1255			
