HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N3.HOG0002512	OG0004535	-			Rv2130c			XNR_RS25595	
N3.HOG0002513	OG0004536	-			Rv2133c			XNR_RS25590	
N3.HOG0002514	OG0004537	-			Rv2134c			XNR_RS25585	
N3.HOG0002515	OG0004538	-			Rv2135c			XNR_RS25580	
N3.HOG0002516	OG0004539	-			Rv2146c			XNR_RS23780	
N3.HOG0002517	OG0004540	-			Rv2151c			XNR_RS23755	
N3.HOG0002518	OG0004541	-			Rv2169c			XNR_RS23685	
N3.HOG0002519	OG0004542	-			Rv2170			XNR_RS05725	
N3.HOG0002520	OG0004543	-			Rv2173			XNR_RS28185	
N3.HOG0002521	OG0004544	-			Rv2175c			XNR_RS23640	
N3.HOG0002522	OG0004545	-			Rv2177c, Rv2424c				
N3.HOG0002523	OG0004546	-			Rv2180c			XNR_RS23300	
N3.HOG0002524	OG0004547	-			Rv2184c			XNR_RS23535	
N3.HOG0002525	OG0004548	-			Rv2185c			XNR_RS23530	
N3.HOG0002526	OG0004549	-			Rv3209, Rv2198c				
N3.HOG0002527	OG0004550	-			Rv2199c			XNR_RS23405	
N3.HOG0002528	OG0004551	-			Rv2202c			XNR_RS23385	
N3.HOG0002529	OG0004552	-			Rv2206			XNR_RS23330	
N3.HOG0002530	OG0004553	-			Rv2219			XNR_RS23205	
N3.HOG0002531	OG0004554	-			Rv2224c, Rv2223c				
N3.HOG0002532	OG0004555	-			Rv2226			XNR_RS21490	
N3.HOG0002533	OG0004556	-			Rv2229c			XNR_RS22700	
N3.HOG0002534	OG0004557	-			Rv2239c			XNR_RS22435	
N3.HOG0002535	OG0004558	-			Rv2256c			XNR_RS22335	
N3.HOG0002536	OG0004559	-			Rv2257c			XNR_RS22380	
N3.HOG0002537	OG0004560	-			Rv2263			XNR_RS06410	
N3.HOG0002538	OG0004561	-			Rv2267c, Rv3529c				
N3.HOG0002539	OG0004564	-			Rv2342			XNR_RS22145	
N3.HOG0002540	OG0004565	-			Rv2365c			XNR_RS21820	
N3.HOG0002541	OG0004566	-			Rv2375			XNR_RS14270	
N3.HOG0002542	OG0004570	-			Rv2413c			XNR_RS21660	
N3.HOG0002543	OG0004571	-			Rv2429			XNR_RS20400	
N3.HOG0002544	OG0004572	-			Rv2516c			XNR_RS29705	
N3.HOG0002545	OG0004573	-			Rv2551c			XNR_RS17940	
N3.HOG0002546	OG0004574	-			Rv2557, Rv2558				
N3.HOG0002547	OG0004576	-			Rv2582			XNR_RS26485	
N3.HOG0002548	OG0004577	-			Rv2588c			XNR_RS26450	
N3.HOG0002549	OG0004578	-			Rv2598			XNR_RS15835	
N3.HOG0002550	OG0004579	-			Rv2611c			XNR_RS26405	
N3.HOG0002551	OG0004580	-			Rv2619c			XNR_RS11050	
N3.HOG0002552	OG0004582	-			Rv2636			XNR_RS24990	
N3.HOG0002553	OG0004583	-			Rv2671			XNR_RS03675	
N3.HOG0002554	OG0004584	-			Rv2680			XNR_RS03760	
N3.HOG0002555	OG0004585	-			Rv2681			XNR_RS03770	
N3.HOG0002556	OG0004586	-			Rv2694c			XNR_RS04940	
N3.HOG0002557	OG0004587	-			Rv2696c			XNR_RS04970	
N3.HOG0002558	OG0004588	-			Rv2698			XNR_RS04985	
N3.HOG0002559	OG0004589	-			Rv2699c			XNR_RS04995	
N3.HOG0002560	OG0004590	-			Rv2702			XNR_RS20525	
N3.HOG0002561	OG0004591	-			Rv2707			XNR_RS03465	
N3.HOG0002562	OG0004592	-			Rv2708c			XNR_RS09125	
N3.HOG0002563	OG0004593	-			Rv2714			XNR_RS24195	
N3.HOG0002564	OG0004594	-			Rv2728c			XNR_RS05335	
N3.HOG0002565	OG0004595	-			Rv2731			XNR_RS26480	
N3.HOG0002566	OG0004597	-			Rv2772c			XNR_RS05590	
N3.HOG0002567	OG0004598	-			Rv3771c, Rv2811				
N3.HOG0002568	OG0004600	-			Rv2828c, Rv2825c				
N3.HOG0002569	OG0004601	-			Rv2840c			XNR_RS05690	
N3.HOG0002570	OG0004602	-			Rv2844			XNR_RS05710	
N3.HOG0002571	OG0004603	-			Rv2867c			XNR_RS05760	
N3.HOG0002572	OG0004604	-			Rv2901c			XNR_RS05990	
N3.HOG0002573	OG0004605	-			Rv2913c			XNR_RS20135	
N3.HOG0002574	OG0004606	-			Rv2917			XNR_RS09080	
N3.HOG0002575	OG0004607	-			Rv2927c			XNR_RS06140	
N3.HOG0002576	OG0004608	-			Rv2961, Rv3387				
N3.HOG0002577	OG0004609	-			Rv2983			XNR_RS06205	
N3.HOG0002578	OG0004610	-			Rv3015c			XNR_RS06630	
N3.HOG0002579	OG0004613	-			Rv3033			XNR_RS18995	
N3.HOG0002580	OG0004614	-			Rv3037c			XNR_RS18815	
N3.HOG0002581	OG0004615	-			Rv3040c			XNR_RS13535	
N3.HOG0002582	OG0004616	-			Rv3064c			XNR_RS22530	
N3.HOG0002583	OG0004617	-			Rv3094c, Rv3570c				
N3.HOG0002584	OG0004618	-			Rv3099c			XNR_RS15240	
N3.HOG0002585	OG0004619	-			Rv3113			XNR_RS09320	
N3.HOG0002586	OG0004620	-			Rv3120, Rv3322c				
N3.HOG0002587	OG0004624	-			Rv3143			XNR_RS23415	
N3.HOG0002588	OG0004625	-			Rv3167c			XNR_RS07015	
N3.HOG0002589	OG0004626	-			Rv3171c			XNR_RS10470	
N3.HOG0002590	OG0004627	-			Rv3182			XNR_RS12210	
N3.HOG0002591	OG0004628	-			Rv3195			XNR_RS07965	
N3.HOG0002592	OG0004629	-			Rv3196			XNR_RS07995	
N3.HOG0002593	OG0004630	-			Rv3198c			XNR_RS08020	
N3.HOG0002594	OG0004631	-			Rv3201c			XNR_RS08040	
N3.HOG0002595	OG0004632	-			Rv3202c			XNR_RS08045	
N3.HOG0002596	OG0004633	-			Rv3207c			XNR_RS08095	
N3.HOG0002597	OG0004634	-			Rv3210c			XNR_RS08125	
N3.HOG0002598	OG0004635	-			Rv3217c			XNR_RS07765	
N3.HOG0002599	OG0004636	-			Rv3218			XNR_RS07770	
N3.HOG0002600	OG0004637	-			Rv3219			XNR_RS07775	
N3.HOG0002601	OG0004638	-			Rv3220c			XNR_RS07780	
N3.HOG0002602	OG0004640	-			Rv3231c			XNR_RS09325	
N3.HOG0002603	OG0004641	-			Rv3244c			XNR_RS09380	
N3.HOG0002604	OG0004642	-			Rv3256c			XNR_RS09470	
N3.HOG0002605	OG0004643	-			Rv3258c			XNR_RS09500	
N3.HOG0002606	OG0004644	-			Rv3259			XNR_RS09505	
N3.HOG0002607	OG0004645	-			Rv3261			XNR_RS09530	
N3.HOG0002608	OG0004646	-			Rv3262			XNR_RS09535	
N3.HOG0002609	OG0004647	-			Rv3263			XNR_RS29830	
N3.HOG0002610	OG0004648	-			Rv3484, Rv3267				
N3.HOG0002611	OG0004649	-			Rv3268			XNR_RS09555	
N3.HOG0002612	OG0004650	-			Rv3277			XNR_RS09725	
N3.HOG0002613	OG0004651	-			Rv3297			XNR_RS05480	
N3.HOG0002614	OG0004652	-			Rv3303c			XNR_RS19880	
N3.HOG0002615	OG0004653	-			Rv3304			XNR_RS19875	
N3.HOG0002616	OG0004654	-			Rv3317			XNR_RS19490	
N3.HOG0002617	OG0004655	-			Rv3844, Rv3348				
N3.HOG0002618	OG0004657	-			Rv3410c			XNR_RS18865	
N3.HOG0002619	OG0004658	-			Rv3414c			XNR_RS18855	
N3.HOG0002620	OG0004659	-			Rv3463			XNR_RS15720	
N3.HOG0002621	OG0004660	-			Rv3548c, Rv3502c				
N3.HOG0002622	OG0004661	-			Rv3543c, Rv3504				
N3.HOG0002623	OG0004662	-			Rv3544c, Rv3505				
N3.HOG0002624	OG0004663	-			Rv3515c, Rv3513c				
N3.HOG0002625	OG0004665	-			Rv3577			XNR_RS04675	
N3.HOG0002626	OG0004666	-			Rv3587c			XNR_RS17315	
N3.HOG0002627	OG0004667	-			Rv3594, Rv3766				
N3.HOG0002628	OG0004668	-			Rv3605c			XNR_RS17025	
N3.HOG0002629	OG0004669	-			Rv3614c, Rv3867				
N3.HOG0002630	OG0004670	-			Rv3865, Rv3615c				
N3.HOG0002631	OG0004671	-			Rv3864, Rv3616c				
N3.HOG0002632	OG0004672	-			Rv3626c			XNR_RS17000	
N3.HOG0002633	OG0004673	-			Rv3629c			XNR_RS22455	
N3.HOG0002634	OG0004674	-			Rv3656c			XNR_RS31215	
N3.HOG0002635	OG0004675	-			Rv3657c			XNR_RS31220	
N3.HOG0002636	OG0004676	-			Rv3658c			XNR_RS13440	
N3.HOG0002637	OG0004677	-			Rv3660c			XNR_RS13450	
N3.HOG0002638	OG0004678	-			Rv3662c			XNR_RS13460	
N3.HOG0002639	OG0004679	-			Rv3669			XNR_RS13490	
N3.HOG0002640	OG0004680	-			Rv3671c			XNR_RS13505	
N3.HOG0002641	OG0004681	-			Rv3677c			XNR_RS13530	
N3.HOG0002642	OG0004682	-			Rv3679			XNR_RS13545	
N3.HOG0002643	OG0004683	-			Rv3680			XNR_RS13550	
N3.HOG0002644	OG0004684	-			Rv3681c			XNR_RS13555	
N3.HOG0002645	OG0004685	-			Rv3690			XNR_RS09405	
N3.HOG0002646	OG0004686	-			Rv3691			XNR_RS09410	
N3.HOG0002647	OG0004687	-			Rv3701c			XNR_RS28115	
N3.HOG0002648	OG0004688	-			Rv3702c			XNR_RS28120	
N3.HOG0002649	OG0004689	-			Rv3704c			XNR_RS28130	
N3.HOG0002650	OG0004690	-			Rv3705A, Rv3706c				
N3.HOG0002651	OG0004691	-			Rv3707c			XNR_RS19520	
N3.HOG0002652	OG0004692	-			Rv3712			XNR_RS27750	
N3.HOG0002653	OG0004693	-			Rv3713			XNR_RS27745	
N3.HOG0002654	OG0004694	-			Rv3718c			XNR_RS02190	
N3.HOG0002655	OG0004696	-			Rv3733c			XNR_RS01495	
N3.HOG0002656	OG0004698	-			Rv3747, Rv3748				
N3.HOG0002657	OG0004701	-			Rv3780			XNR_RS15190	
N3.HOG0002658	OG0004702	-			Rv3791			XNR_RS19400	
N3.HOG0002659	OG0004705	-			Rv3836			XNR_RS14025	
N3.HOG0002660	OG0004706	-			Rv3839			XNR_RS21790	
N3.HOG0002661	OG0004708	-			Rv3909			XNR_RS14835	
N3.HOG0002662	OG0004709	-			Rv3911			XNR_RS14850	
N3.HOG0002663	OG0004710	-			Rv3916c			XNR_RS14870	
N3.HOG0002664	OG0004711	-			Rv2307B, Rv0061c				
N3.HOG0002665	OG0004712	-			Rv2828A			XNR_RS22515	
N3.HOG0002666	OG0004713	-			Rv0979A			XNR_RS00220	
N3.HOG0002667	OG0004714	-			Rv1028A			XNR_RS29630	
N3.HOG0002668	OG0004715	-			Rv2744c, Rv1638A				
N3.HOG0002669	OG0004716	-			Rv2219A			XNR_RS23200	
N3.HOG0002670	OG0004717	-			Rv0304c, Rv0354c				
N3.HOG0002671	OG0004718	-			Rv0536			XNR_RS12140	
N3.HOG0002672	OG0004720	-			Rv0794c			XNR_RS28150	
N3.HOG0002673	OG0004722	-			Rv1202			XNR_RS08275	
N3.HOG0002674	OG0004723	-			Rv1342c			XNR_RS07030	
N3.HOG0002675	OG0004724	-			Rv2667			XNR_RS24080	
N3.HOG0002676	OG0004725	-			Rv3197A			XNR_RS08010	
N3.HOG0002677	OG0004726	-			Rv3208A			XNR_RS08115	
N3.HOG0002678	OG0004727	-			Rv3214			XNR_RS20595	
N3.HOG0002679	OG0004729	-			Rv3678A			XNR_RS30825	
N3.HOG0002680	OG0004730	-			Rv3746c, Rv3872				
N3.HOG0002681	OG0005064	-						XNR_RS02245, XNR_RS29195	
N3.HOG0002682	OG0005065	-						XNR_RS03090, XNR_RS29110	
N3.HOG0002683	OG0005067	-						XNR_RS28605, XNR_RS28610	
N3.HOG0002684	OG0005068	-						XNR_RS28555, XNR_RS05130	
N3.HOG0002685	OG0005069	-						XNR_RS28435, XNR_RS11615	
N3.HOG0002686	OG0005070	-						XNR_RS30195, XNR_RS07750	
N3.HOG0002687	OG0005071	-						XNR_RS28240, XNR_RS20885	
N3.HOG0002688	OG0005072	-						XNR_RS01320, XNR_RS28225	
N3.HOG0002689	OG0005073	-						XNR_RS24205, XNR_RS28175	
N3.HOG0002690	OG0005074	-						XNR_RS28035, XNR_RS20700	
N3.HOG0002691	OG0005075	-						XNR_RS27920, XNR_RS07095	
N3.HOG0002692	OG0005076	-						XNR_RS27460, XNR_RS30800	
N3.HOG0002693	OG0005077	-						XNR_RS27255, XNR_RS01680	
N3.HOG0002694	OG0005078	-						XNR_RS25640, XNR_RS27245	
N3.HOG0002695	OG0005079	-						XNR_RS03020, XNR_RS27225	
N3.HOG0002696	OG0005080	-						XNR_RS24340, XNR_RS27220	
N3.HOG0002697	OG0005081	-						XNR_RS09705, XNR_RS26960	
N3.HOG0002698	OG0005082	-						XNR_RS18655, XNR_RS26950	
N3.HOG0002699	OG0005083	-						XNR_RS03595, XNR_RS26370	
N3.HOG0002700	OG0005084	-						XNR_RS11330, XNR_RS26050	
N3.HOG0002701	OG0005085	-						XNR_RS20800, XNR_RS25260	
N3.HOG0002702	OG0005086	-						XNR_RS24500, XNR_RS24655	
N3.HOG0002703	OG0005087	-						XNR_RS12475, XNR_RS24570	
N3.HOG0002704	OG0005088	-						XNR_RS19725, XNR_RS24290	
N3.HOG0002705	OG0005089	-						XNR_RS24095, XNR_RS20730	
N3.HOG0002706	OG0005090	-						XNR_RS01255, XNR_RS23820	
N3.HOG0002707	OG0005091	-						XNR_RS23445, XNR_RS02880	
N3.HOG0002708	OG0005092	-						XNR_RS22930, XNR_RS00505	
N3.HOG0002709	OG0005093	-						XNR_RS22905, XNR_RS03445	
N3.HOG0002710	OG0005094	-						XNR_RS22000, XNR_RS22745	
N3.HOG0002711	OG0005095	-						XNR_RS11775, XNR_RS22505	
N3.HOG0002712	OG0005096	-						XNR_RS21735, XNR_RS13170	
N3.HOG0002713	OG0005097	-						XNR_RS21315, XNR_RS31355	
N3.HOG0002714	OG0005098	-						XNR_RS10775, XNR_RS21025	
N3.HOG0002715	OG0005099	-						XNR_RS21000, XNR_RS02155	
N3.HOG0002716	OG0005100	-						XNR_RS20875, XNR_RS09460	
N3.HOG0002717	OG0005101	-						XNR_RS17790, XNR_RS20805	
N3.HOG0002718	OG0005102	-						XNR_RS20785, XNR_RS20790	
N3.HOG0002719	OG0005103	-						XNR_RS24090, XNR_RS20735	
N3.HOG0002720	OG0005104	-						XNR_RS20720, XNR_RS05265	
N3.HOG0002721	OG0005105	-						XNR_RS22415, XNR_RS20715	
N3.HOG0002722	OG0005106	-						XNR_RS20655, XNR_RS09800	
N3.HOG0002723	OG0005107	-						XNR_RS20080, XNR_RS20590	
N3.HOG0002724	OG0005108	-						XNR_RS08500, XNR_RS20450	
N3.HOG0002725	OG0005109	-						XNR_RS20405, XNR_RS13590	
N3.HOG0002726	OG0005110	-						XNR_RS18710, XNR_RS20360	
N3.HOG0002727	OG0005111	-						XNR_RS28380, XNR_RS20205	
N3.HOG0002728	OG0005112	-						XNR_RS19760, XNR_RS15370	
N3.HOG0002729	OG0005113	-						XNR_RS19590, XNR_RS10005	
N3.HOG0002730	OG0005114	-						XNR_RS19395, XNR_RS13075	
N3.HOG0002731	OG0005115	-						XNR_RS24070, XNR_RS19360	
N3.HOG0002732	OG0005116	-						XNR_RS01400, XNR_RS19340	
N3.HOG0002733	OG0005117	-						XNR_RS19305, XNR_RS12290	
N3.HOG0002734	OG0005118	-						XNR_RS18880, XNR_RS11125	
N3.HOG0002735	OG0005119	-						XNR_RS18135, XNR_RS13735	
N3.HOG0002736	OG0005120	-						XNR_RS17875, XNR_RS17850	
N3.HOG0002737	OG0005121	-						XNR_RS17695, XNR_RS16280	
N3.HOG0002738	OG0005122	-						XNR_RS17340, XNR_RS10785	
N3.HOG0002739	OG0005123	-						XNR_RS13605, XNR_RS16910	
N3.HOG0002740	OG0005124	-						XNR_RS16780, XNR_RS02400	
N3.HOG0002741	OG0005125	-						XNR_RS16505, XNR_RS16460	
N3.HOG0002742	OG0005127	-						XNR_RS15710, XNR_RS13615	
N3.HOG0002743	OG0005128	-						XNR_RS15600, XNR_RS09345	
N3.HOG0002744	OG0005129	-						XNR_RS23190, XNR_RS15545	
N3.HOG0002745	OG0005130	-						XNR_RS13000, XNR_RS15360	
N3.HOG0002746	OG0005131	-						XNR_RS15330, XNR_RS01345	
N3.HOG0002747	OG0005132	-						XNR_RS14715, XNR_RS14750	
N3.HOG0002748	OG0005134	-						XNR_RS14605, XNR_RS08605	
N3.HOG0002749	OG0005135	-						XNR_RS14335, XNR_RS21650	
N3.HOG0002750	OG0005136	-						XNR_RS13830, XNR_RS04105	
N3.HOG0002751	OG0005137	-						XNR_RS17635, XNR_RS13470	
N3.HOG0002752	OG0005138	-						XNR_RS13340, XNR_RS10835	
N3.HOG0002753	OG0005139	-						XNR_RS13050, XNR_RS12800	
N3.HOG0002754	OG0005140	-						XNR_RS12625, XNR_RS12630	
N3.HOG0002755	OG0005141	-						XNR_RS12615, XNR_RS10245	
N3.HOG0002756	OG0005142	-						XNR_RS12455, XNR_RS24575	
N3.HOG0002757	OG0005143	-						XNR_RS16630, XNR_RS12295	
N3.HOG0002758	OG0005144	-						XNR_RS12040, XNR_RS12265	
N3.HOG0002759	OG0005145	-						XNR_RS12260, XNR_RS12035	
N3.HOG0002760	OG0005146	-						XNR_RS12055, XNR_RS03615	
N3.HOG0002761	OG0005147	-						XNR_RS05965, XNR_RS12030	
N3.HOG0002762	OG0005148	-						XNR_RS11135, XNR_RS04310	
N3.HOG0002763	OG0005149	-						XNR_RS23370, XNR_RS11035	
N3.HOG0002764	OG0005150	-						XNR_RS10755, XNR_RS10760	
N3.HOG0002765	OG0005151	-						XNR_RS08535, XNR_RS10665	
N3.HOG0002766	OG0005152	-						XNR_RS24075, XNR_RS10395	
N3.HOG0002767	OG0005153	-						XNR_RS02100, XNR_RS10235	
N3.HOG0002768	OG0005154	-						XNR_RS09810, XNR_RS09825	
N3.HOG0002769	OG0005155	-						XNR_RS09195, XNR_RS05415	
N3.HOG0002770	OG0005156	-						XNR_RS09105, XNR_RS19505	
N3.HOG0002771	OG0005157	-						XNR_RS06860, XNR_RS08775	
N3.HOG0002772	OG0005158	-						XNR_RS07045, XNR_RS08655	
N3.HOG0002773	OG0005159	-						XNR_RS08565, XNR_RS08560	
N3.HOG0002774	OG0005161	-						XNR_RS07165, XNR_RS07155	
N3.HOG0002775	OG0005162	-						XNR_RS12025, XNR_RS05300	
N3.HOG0002776	OG0005163	-						XNR_RS05290, XNR_RS05285	
N3.HOG0002777	OG0005164	-						XNR_RS04635, XNR_RS04640	
N3.HOG0002778	OG0005165	-						XNR_RS04410, XNR_RS03700	
N3.HOG0002779	OG0005166	-						XNR_RS03945, XNR_RS03940	
N3.HOG0002780	OG0005167	-						XNR_RS02995, XNR_RS16065	
N3.HOG0002781	OG0005170	-						XNR_RS04505, XNR_RS02310	
N3.HOG0002782	OG0005171	-						XNR_RS01395, XNR_RS16180	
N3.HOG0002783	OG0005172	-						XNR_RS00985, XNR_RS00990	
N3.HOG0002784	OG0005173	-						XNR_RS15715, XNR_RS00690	
N3.HOG0002785	OG0005174	-						XNR_RS15165, XNR_RS00590	
N3.HOG0002786	OG0005175	-						XNR_RS02460, XNR_RS05375	
N3.HOG0002787	OG0005176	-						XNR_RS05755, XNR_RS25190	
N3.HOG0002788	OG0005177	-						XNR_RS30540, XNR_RS15895	
N3.HOG0002789	OG0005179	-						XNR_RS21100, XNR_RS21095	
N3.HOG0002790	OG0005180	-						XNR_RS20825, XNR_RS13790	
N3.HOG0002791	OG0005181	-						XNR_RS28375, XNR_RS20200	
N3.HOG0002792	OG0005183	-						XNR_RS13845, XNR_RS31585	
N3.HOG0002793	OG0005184	-						XNR_RS20280, XNR_RS20275	
N3.HOG0002794	OG0005185	-						XNR_RS22585, XNR_RS20380	
N3.HOG0002795	OG0005186	-						XNR_RS20425, XNR_RS08635	
N3.HOG0002796	OG0005187	-						XNR_RS04580, XNR_RS04570	
N3.HOG0002797	OG0005188	-						XNR_RS11870, XNR_RS19815	
N3.HOG0002798	OG0005189	-						XNR_RS19500, XNR_RS03130	
N3.HOG0002799	OG0005190	-						XNR_RS14220, XNR_RS10420	
N3.HOG0002800	OG0005191	-						XNR_RS23850, XNR_RS08140	
N3.HOG0002801	OG0005192	-						XNR_RS25305, XNR_RS20460	
N3.HOG0002802	OG0005193	-						XNR_RS11510, XNR_RS06380	
N3.HOG0002803	OG0005194	-						XNR_RS06430, XNR_RS07845	
N3.HOG0002804	OG0005195	-						XNR_RS02600, XNR_RS16660	
N3.HOG0002805	OG0005196	-						XNR_RS02775, XNR_RS26720	
N3.HOG0002806	OG0005197	-						XNR_RS03300, XNR_RS09615	
N3.HOG0002807	OG0005199	-						XNR_RS10295, XNR_RS10325	
N3.HOG0002808	OG0005200	-						XNR_RS29255, XNR_RS11580	
N3.HOG0002809	OG0005201	-						XNR_RS26840, XNR_RS12780	
N3.HOG0002810	OG0005202	-						XNR_RS06435, XNR_RS14235	
N3.HOG0002811	OG0005203	-						XNR_RS14700, XNR_RS14735	
N3.HOG0002812	OG0005204	-						XNR_RS15050, XNR_RS15055	
N3.HOG0002813	OG0005205	-						XNR_RS27865, XNR_RS16755	
N3.HOG0002814	OG0005206	-						XNR_RS17455, XNR_RS20890	
N3.HOG0002815	OG0005207	-						XNR_RS18415, XNR_RS18410	
N3.HOG0002816	OG0005208	-						XNR_RS18670, XNR_RS18905	
N3.HOG0002817	OG0005209	-						XNR_RS22855, XNR_RS22860	
N3.HOG0002818	OG0005210	-						XNR_RS06815, XNR_RS26000	
N3.HOG0002819	OG0005212	-						XNR_RS31090, XNR_RS27520	
N3.HOG0002820	OG0005213	-						XNR_RS23570, XNR_RS18975	
