HOG	OG	Gene Tree Parent Clade	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
N1.HOG0004371	OG0004096	-		b3539					STM3625
N1.HOG0004372	OG0004097	-		b3546					STM3635
N1.HOG0004373	OG0004098	-		b3561					STM3658
N1.HOG0004374	OG0004099	-		b3563					STM3659
N1.HOG0004375	OG0004100	-		b3566				XNR_RS16445	
N1.HOG0004376	OG0004101	-		b3568				XNR_RS16455	
N1.HOG0004377	OG0004102	-		b3569					STM3662
N1.HOG0004378	OG0004103	-		b3571					STM3664
N1.HOG0004379	OG0004104	-		b3575					STM3668
N1.HOG0004380	OG0004105	-		b3576					STM3669
N1.HOG0004381	OG0004106	-		b3580					STM3674
N1.HOG0004382	OG0004107	-		b3598, b3587					
N1.HOG0004383	OG0004108	-		b3602					STM3689
N1.HOG0004384	OG0004109	-		b3624					STM3715
N1.HOG0004385	OG0004110	-		b3625					STM3716
N1.HOG0004386	OG0004111	-		b3632					STM3723
N1.HOG0004387	OG0004112	-		b3647					STM3739
N1.HOG0004388	OG0004113	-		b3655					STM3748
N1.HOG0004389	OG0004114	-		b3663					STM3786
N1.HOG0004390	OG0004115	-		b3666					STM3787
N1.HOG0004391	OG0004116	-		b3670					STM3795
N1.HOG0004392	OG0004117	-		b3672					STM3797
N1.HOG0004393	OG0004118	-		b3673					STM3798
N1.HOG0004394	OG0004119	-		b3674					STM3803
N1.HOG0004395	OG0004120	-		b3685					STM3807
N1.HOG0004396	OG0004121	-		b3686					STM3808
N1.HOG0004397	OG0004122	-		b3688					STM3810
N1.HOG0004398	OG0004123	-		b3689					STM3811
N1.HOG0004399	OG0004124	-		b3693					STM3829
N1.HOG0004400	OG0004125	-		b3710					STM3847
N1.HOG0004401	OG0004126	-		b3711					STM3848
N1.HOG0004402	OG0004127	-		b3712					STM3849
N1.HOG0004403	OG0004128	-		b3739					STM3872
N1.HOG0004404	OG0004129	-		b3742					STM3875
N1.HOG0004405	OG0004130	-		b3744					STM3877
N1.HOG0004406	OG0004131	-		b3764					STM3898
N1.HOG0004407	OG0004132	-		b3766					STM3900
N1.HOG0004408	OG0004133	-		b3769					STM3902
N1.HOG0004409	OG0004134	-		b3773					STM3908
N1.HOG0004410	OG0004135	-		b3785					STM3919
N1.HOG0004411	OG0004136	-		b3792					STM3926
N1.HOG0004412	OG0004137	-		b3793					STM3928
N1.HOG0004413	OG0004138	-		b3810					STM3948
N1.HOG0004414	OG0004139	-		b3817					STM3953
N1.HOG0004415	OG0004140	-		b3818					STM3954
N1.HOG0004416	OG0004141	-		b3821					STM3957
N1.HOG0004417	OG0004142	-		b3831					STM3968
N1.HOG0004418	OG0004143	-		b3834					STM3971
N1.HOG0004419	OG0004144	-		b3842					STM3977
N1.HOG0004420	OG0004145	-		b3847					STM3984
N1.HOG0004421	OG0004146	-		b3850					STM3987
N1.HOG0004422	OG0004147	-		b3856					STM3993
N1.HOG0004423	OG0004148	-		b3858					STM3995
N1.HOG0004424	OG0004149	-		b3866					STM4003
N1.HOG0004425	OG0004150	-		b3875					STM4016
N1.HOG0004426	OG0004151	-		b3878					STM4019
N1.HOG0004427	OG0004152	-		b3880					STM4021
N1.HOG0004428	OG0004153	-		b3881					STM4022
N1.HOG0004429	OG0004154	-		b3883					STM4024
N1.HOG0004430	OG0004155	-		b3885					STM4026
N1.HOG0004431	OG0004156	-		b3890, b3889					
N1.HOG0004432	OG0004157	-		b3892					STM4035
N1.HOG0004433	OG0004158	-		b3902					STM4045
N1.HOG0004434	OG0004159	-		b3907					STM4050
N1.HOG0004435	OG0004160	-		b3920					STM4082
N1.HOG0004436	OG0004161	-		b3921					STM4083
N1.HOG0004437	OG0004162	-		b3928					STM4088
N1.HOG0004438	OG0004163	-		b3938					STM4099
N1.HOG0004439	OG0004164	-		b3940					STM4101
N1.HOG0004440	OG0004165	-		b3950					STM4113
N1.HOG0004441	OG0004166	-		b3951					STM4114
N1.HOG0004442	OG0004167	-		b3952					STM4115
N1.HOG0004443	OG0004168	-		b3953					STM4116
N1.HOG0004444	OG0004169	-		b3964					STM4128
N1.HOG0004445	OG0004170	-		b3990					STM4159
N1.HOG0004446	OG0004171	-		b3999					STM4169
N1.HOG0004447	OG0004172	-		b4001					STM4171
N1.HOG0004448	OG0004173	-		b4002					STM4172
N1.HOG0004449	OG0004174	-		b4021					STM4190
N1.HOG0004450	OG0004175	-		b4022					STM4193
N1.HOG0004451	OG0004176	-		b4023					STM4194
N1.HOG0004452	OG0004177	-		b4026					STM4222
N1.HOG0004453	OG0004178	-		b4036					STM4231
N1.HOG0004454	OG0004179	-		b4037					STM4232
N1.HOG0004455	OG0004180	-		b4039					STM4233
N1.HOG0004456	OG0004181	-		b4050					STM4244
N1.HOG0004457	OG0004182	-		b4055					STM4249
N1.HOG0004458	OG0004183	-		b4060					STM4263
N1.HOG0004459	OG0004184	-		b4070					STM4277
N1.HOG0004460	OG0004185	-		b4071					STM4278
N1.HOG0004461	OG0004186	-		b4074					STM4281
N1.HOG0004462	OG0004187	-		b4078					STM4284
N1.HOG0004463	OG0004188	-		b4092		PA3372			
N1.HOG0004464	OG0004189	-		b4094		PA3373			
N1.HOG0004465	OG0004190	-		b4095		PA3374			
N1.HOG0004466	OG0004191	-		b4096		PA3375			
N1.HOG0004467	OG0004192	-		b4098		PA3377			
N1.HOG0004468	OG0004193	-		b4099		PA3378			
N1.HOG0004469	OG0004194	-		b4100		PA3379			
N1.HOG0004470	OG0004195	-		b4101		PA3380			
N1.HOG0004471	OG0004196	-		b4112					STM4291
N1.HOG0004472	OG0004197	-		b4113					STM4292
N1.HOG0004473	OG0004198	-		b4123					STM4301
N1.HOG0004474	OG0004199	-		b4133					STM2557
N1.HOG0004475	OG0004200	-		b4145					STM4332
N1.HOG0004476	OG0004201	-		b4150		PA4110			
N1.HOG0004477	OG0004202	-		b4155					STM4344
N1.HOG0004478	OG0004203	-		b4156					STM4345
N1.HOG0004479	OG0004204	-		b4158					STM4346
N1.HOG0004480	OG0004205	-		b4183					STM4373
N1.HOG0004481	OG0004206	-		b4184					STM4374
N1.HOG0004482	OG0004207	-		b4185					STM4375
N1.HOG0004483	OG0004208	-		b4188					STM4378
N1.HOG0004484	OG0004209	-		b4189					STM4379
N1.HOG0004485	OG0004210	-		b4191					STM4381
N1.HOG0004486	OG0004211	-		b4192					STM4382
N1.HOG0004487	OG0004212	-		b4199					STM4389
N1.HOG0004488	OG0004213	-		b4201					STM4392
N1.HOG0004489	OG0004214	-		b4204, b4325					
N1.HOG0004490	OG0004215	-		b4206					STM4396
N1.HOG0004491	OG0004216	-		b4209					STM4399
N1.HOG0004492	OG0004217	-		b4210					STM4400
N1.HOG0004493	OG0004218	-		b4216					STM4405
N1.HOG0004494	OG0004219	-		b4217					STM4406
N1.HOG0004495	OG0004220	-		b4218					STM4407
N1.HOG0004496	OG0004221	-		b4237					STM4451
N1.HOG0004497	OG0004222	-		b4241					STM4455
N1.HOG0004498	OG0004223	-		b4246					STM4461
N1.HOG0004499	OG0004224	-		b4255					STM4470
N1.HOG0004500	OG0004225	-		b4300					STM1618
N1.HOG0004501	OG0004226	-		b4301					STM1617
N1.HOG0004502	OG0004227	-		b4302					STM1616
N1.HOG0004503	OG0004228	-		b4303					STM1615
N1.HOG0004504	OG0004229	-		b4307		PA0367a			
N1.HOG0004505	OG0004230	-		b4310					STM1130
N1.HOG0004506	OG0004231	-		b4326					STM3130
N1.HOG0004507	OG0004232	-		b4328					STM4512
N1.HOG0004508	OG0004233	-		b4329					STM4513
N1.HOG0004509	OG0004234	-		b4330					STM4514
N1.HOG0004510	OG0004235	-		b4331		PA0054			
N1.HOG0004511	OG0004236	-		b4337					STM4517
N1.HOG0004512	OG0004237	-		b4341					STM4521
N1.HOG0004513	OG0004238	-		b4347					STM4523
N1.HOG0004514	OG0004239	-		b4350					STM4526
N1.HOG0004515	OG0004240	-		b4359					STM4541
N1.HOG0004516	OG0004241	-		b4360					STM4542
N1.HOG0004517	OG0004242	-		b4363					STM4545
N1.HOG0004518	OG0004243	-		b4364					STM4546
N1.HOG0004519	OG0004244	-		b4365					STM4547
N1.HOG0004520	OG0004245	-		b4366					STM4548
N1.HOG0004521	OG0004246	-		b4367					STM4550
N1.HOG0004522	OG0004247	-		b4372					STM4557
N1.HOG0004523	OG0004248	-		b4377					STM4563
N1.HOG0004524	OG0004249	-		b4379					STM4565
N1.HOG0004525	OG0004250	-		b4380					STM4566
N1.HOG0004526	OG0004251	-		b4387					STM4577
N1.HOG0004527	OG0004252	-		b4393					STM4583
N1.HOG0004528	OG0004253	-		b4401					STM4598
N1.HOG0004529	OG0004254	-		b4402					STM4599
N1.HOG0004530	OG0004255	-		b4592					STM1794
N1.HOG0004531	OG0004256	-		b4618					STM3796B
N1.HOG0004532	OG0004257	-		b0258	Rv0071				
N1.HOG0004533	OG0004258	-		b4724, b4723					
N1.HOG0004534	OG0004259	-		b4748, b4744					
N1.HOG0004535	OG0004260	-		b4751					STM1829
N1.HOG0004536	OG0004261	-		b2941					STM3089
N1.HOG0004537	OG0004262	-		b2969		PA3096			
N1.HOG0004538	OG0004263	-		b4795, b4795					
N1.HOG0004539	OG0004264	-		b4821					STM4276
N1.HOG0004540	OG0004265	-		b1660					STM1428
N1.HOG0004541	OG0004266	-		b1874					STM1907
N1.HOG0004542	OG0004267	-		b4406					STM0238
N1.HOG0004543	OG0004268	-		b1831					STM1846
N1.HOG0004544	OG0004269	-		b3023					STM3175
N1.HOG0004545	OG0004270	-		b4470					STM3238
N1.HOG0004546	OG0004271	-		b3110					STM3239
N1.HOG0004547	OG0004272	-		b3283					STM3403
N1.HOG0004548	OG0004273	-		b4476					STM3541
N1.HOG0004549	OG0004274	-		b3530					STM3616
N1.HOG0004550	OG0004275	-		b3570					STM3663
N1.HOG0004551	OG0004276	-		b3572					STM3665
N1.HOG0004552	OG0004277	-		b3755					STM3888
N1.HOG0004553	OG0004278	-		b3790					STM3924
N1.HOG0004554	OG0004279	-		b4481					STM3927
N1.HOG0004555	OG0004280	-		b3825					STM3961
N1.HOG0004556	OG0004281	-		b4484					STM4060
N1.HOG0004557	OG0004282	-		b4097		PA3376			
N1.HOG0004558	OG0004283	-		b4410					STM4335
N1.HOG0004559	OG0004284	-		b4411					STM4336
N1.HOG0004560	OG0004285	-		b4257					STM4474
N1.HOG0004561	OG0004286	-		b4509					STM2618
N1.HOG0004562	OG0004287	-		b4528, b4510					
N1.HOG0004563	OG0004288	-		b4513					STM0707
N1.HOG0004564	OG0004289	-		b4515					STM0742
N1.HOG0004565	OG0004290	-		b4517					STM1809
N1.HOG0004566	OG0004291	-		b4526					STM2630
N1.HOG0004567	OG0004292	-		b4529					STM1649
N1.HOG0004568	OG0004293	-		b4536					STM1841
N1.HOG0004569	OG0004294	-		b4539	Rv3358				
N1.HOG0004570	OG0004295	-		b4542					STM2161
N1.HOG0004571	OG0004296	-		b4502		PA1578a			
N1.HOG0004572	OG0004297	-		b4547					STM2484
N1.HOG0004573	OG0004298	-		b4553					STM3657
N1.HOG0004574	OG0004299	-		b4554					STM3688
N1.HOG0004575	OG0004300	-		b4555					STM3774
N1.HOG0004576	OG0004301	-		b4558					STM3946
N1.HOG0004577	OG0004302	-		b4565					STM1613
N1.HOG0004578	OG0004303	-		b4567					STM4552
N1.HOG0004579	OG0004304	-			Rv0004			XNR_RS14925	
N1.HOG0004580	OG0004305	-			Rv0007			XNR_RS14940	
N1.HOG0004581	OG0004306	-			Rv0011c			XNR_RS15030	
N1.HOG0004582	OG0004307	-			Rv0036c			XNR_RS11305	
N1.HOG0004583	OG0004308	-			Rv0037c			XNR_RS14820	
N1.HOG0004584	OG0004309	-			Rv1016c, Rv0040c				
N1.HOG0004585	OG0004310	-			Rv0047c			XNR_RS14810	
N1.HOG0004586	OG0004311	-			Rv0051			XNR_RS14800	
N1.HOG0004587	OG0004312	-			Rv0060	PA1746			
N1.HOG0004588	OG0004313	-			Rv0072, Rv2563				
N1.HOG0004589	OG0004314	-			Rv0073, Rv2564				
N1.HOG0004590	OG0004315	-			Rv0077c			XNR_RS16310	
N1.HOG0004591	OG0004316	-			Rv0080			XNR_RS04155	
N1.HOG0004592	OG0004317	-			Rv0104	PA4704			
N1.HOG0004593	OG0004318	-			Rv0127			XNR_RS06915	
N1.HOG0004594	OG0004319	-			Rv0128	PA0255			
N1.HOG0004595	OG0004320	-			Rv0140			XNR_RS06645	
N1.HOG0004596	OG0004321	-			Rv0142			XNR_RS09540	
N1.HOG0004597	OG0004322	-			Rv0156	PA0195.1			
N1.HOG0004598	OG0004323	-			Rv0175, Rv0177				
N1.HOG0004599	OG0004324	-			Rv0180c			XNR_RS00210	
N1.HOG0004600	OG0004325	-			Rv0182c			XNR_RS19730	
N1.HOG0004601	OG0004326	-			Rv0184			XNR_RS16925	
N1.HOG0004602	OG0004327	-			Rv0195			XNR_RS02625	
N1.HOG0004603	OG0004328	-			Rv1254, Rv0228				
N1.HOG0004604	OG0004329	-			Rv0235c			XNR_RS27980	
N1.HOG0004605	OG0004330	-			Rv2209, Rv0246				
N1.HOG0004606	OG0004331	-			Rv1427c, Rv0270				
N1.HOG0004607	OG0004332	-			Rv2237, Rv0276				
N1.HOG0004608	OG0004333	-			Rv0287, Rv3020c				
N1.HOG0004609	OG0004334	-			Rv0293c, Rv2627c				
N1.HOG0004610	OG0004335	-			Rv2910c, Rv0310c				
N1.HOG0004611	OG0004336	-			Rv2264c, Rv0312				
N1.HOG0004612	OG0004337	-			Rv0320, Rv1728c				
N1.HOG0004613	OG0004338	-			Rv0332			XNR_RS05915	
N1.HOG0004614	OG0004339	-			Rv0340, Rv0341				
N1.HOG0004615	OG0004340	-			Rv0831c, Rv0347				
N1.HOG0004616	OG0004341	-			Rv0348, Rv3188				
N1.HOG0004617	OG0004342	-			Rv0360c			XNR_RS15875	
N1.HOG0004618	OG0004343	-			Rv0412c			XNR_RS21205	
N1.HOG0004619	OG0004344	-			Rv0430			XNR_RS11915	
N1.HOG0004620	OG0004345	-			Rv0437c			XNR_RS02270	
N1.HOG0004621	OG0004346	-			Rv0444c			XNR_RS25810	
N1.HOG0004622	OG0004347	-			Rv0446c			XNR_RS12895	
N1.HOG0004623	OG0004348	-			Rv0448c			XNR_RS12910	
N1.HOG0004624	OG0004349	-			Rv0449c			XNR_RS12915	
N1.HOG0004625	OG0004350	-			Rv0673, Rv0456c				
N1.HOG0004626	OG0004351	-			Rv0464c, Rv1531				
N1.HOG0004627	OG0004352	-			Rv0466, Rv2001				
N1.HOG0004628	OG0004353	-			Rv0476			XNR_RS16750	
N1.HOG0004629	OG0004354	-			Rv0487			XNR_RS16775	
N1.HOG0004630	OG0004355	-			Rv0495c			XNR_RS17350	
N1.HOG0004631	OG0004356	-			Rv0496			XNR_RS17355	
N1.HOG0004632	OG0004357	-			Rv0498			XNR_RS17365	
N1.HOG0004633	OG0004358	-			Rv0774c, Rv0519c				
N1.HOG0004634	OG0004359	-			Rv0525			XNR_RS17630	
N1.HOG0004635	OG0004360	-			Rv0528			XNR_RS17650	
N1.HOG0004636	OG0004361	-			Rv0540			XNR_RS12130	
N1.HOG0004637	OG0004362	-			Rv0541c			XNR_RS12110	
N1.HOG0004638	OG0004363	-			Rv0543c, Rv3046c				
N1.HOG0004639	OG0004364	-			Rv2302, Rv0569				
N1.HOG0004640	OG0004365	-			Rv0585c			XNR_RS08055	
N1.HOG0004641	OG0004366	-			Rv2596, Rv0598c				
N1.HOG0004642	OG0004367	-			Rv2595, Rv0599c				
N1.HOG0004643	OG0004368	-			Rv2999, Rv0604				
N1.HOG0004644	OG0004369	-			Rv0612, Rv0609A				
N1.HOG0004645	OG0004370	-			Rv0613c				STM2742
N1.HOG0004646	OG0004371	-			Rv0874c, Rv0628c				
N1.HOG0004647	OG0004372	-			Rv0632c	PA1748			
N1.HOG0004648	OG0004373	-			Rv0636			XNR_RS18320	
N1.HOG0004649	OG0004374	-			Rv0654			XNR_RS28990	
N1.HOG0004650	OG0004375	-			Rv0657c			XNR_RS16335	
N1.HOG0004651	OG0004376	-			Rv0669c	PA0845			
N1.HOG0004652	OG0004377	-			Rv0679c, Rv0680c				
N1.HOG0004653	OG0004379	-			Rv3639c, Rv0698				
N1.HOG0004654	OG0004380	-			Rv3435c, Rv0713				
N1.HOG0004655	OG0004381	-			Rv0737			XNR_RS07035	
N1.HOG0004656	OG0004382	-			Rv0740, Rv0750				
N1.HOG0004657	OG0004383	-			Rv0759c			XNR_RS13255	
N1.HOG0004658	OG0004384	-			Rv0785			XNR_RS25480	
N1.HOG0004659	OG0004385	-			Rv0786c			XNR_RS02495	
N1.HOG0004660	OG0004386	-			Rv0793	PA2198			
N1.HOG0004661	OG0004387	-			Rv0798c			XNR_RS28165	
N1.HOG0004662	OG0004388	-			Rv0804, Rv1863c				
N1.HOG0004663	OG0004389	-			Rv0806c			XNR_RS04415	
N1.HOG0004664	OG0004390	-			Rv0807			XNR_RS14095	
N1.HOG0004665	OG0004391	-			Rv0810c			XNR_RS14080	
N1.HOG0004666	OG0004392	-			Rv0813c			XNR_RS16550	
N1.HOG0004667	OG0004393	-			Rv0825c, Rv0275c				
N1.HOG0004668	OG0004394	-			Rv1645c, Rv0826				
N1.HOG0004669	OG0004395	-			Rv0840c				STM1380
N1.HOG0004670	OG0004396	-			Rv0841, Rv0842				
N1.HOG0004671	OG0004397	-			Rv0851c	PA3277			
N1.HOG0004672	OG0004398	-			Rv0853c				STM2405
N1.HOG0004673	OG0004399	-			Rv0862c			XNR_RS11650	
N1.HOG0004674	OG0004400	-			Rv0868c			XNR_RS16495	
N1.HOG0004675	OG0004401	-			Rv0876c			XNR_RS11530	
N1.HOG0004676	OG0004402	-			Rv0877			XNR_RS11525	
N1.HOG0004677	OG0004403	-			Rv0881			XNR_RS26255	
N1.HOG0004678	OG0004404	-			Rv0883c			XNR_RS05035	
N1.HOG0004679	OG0004405	-			Rv0884c			XNR_RS11375	
N1.HOG0004680	OG0004406	-			Rv0889c			XNR_RS11265	
N1.HOG0004681	OG0004407	-			Rv0898c			XNR_RS00495	
N1.HOG0004682	OG0004408	-			Rv0908			XNR_RS11505	
N1.HOG0004683	OG0004409	-			Rv0910, Rv1546				
N1.HOG0004684	OG0004410	-			Rv0919				STM3651
N1.HOG0004685	OG0004411	-			Rv0920c				STM1860
N1.HOG0004686	OG0004412	-			Rv0925c			XNR_RS28245	
N1.HOG0004687	OG0004413	-			Rv0926c, Rv1059				
N1.HOG0004688	OG0004414	-			Rv0944			XNR_RS27990	
N1.HOG0004689	OG0004415	-			Rv0948c			XNR_RS18925	
N1.HOG0004690	OG0004416	-			Rv2798c, Rv0965c				
N1.HOG0004691	OG0004417	-			Rv0973c			XNR_RS11290	
N1.HOG0004692	OG0004418	-			Rv0982			XNR_RS16465	
N1.HOG0004693	OG0004419	-			Rv0991c			XNR_RS29720	
N1.HOG0004694	OG0004420	-			Rv1024			XNR_RS09940	
N1.HOG0004695	OG0004421	-			Rv1025			XNR_RS09935	
N1.HOG0004696	OG0004422	-			Rv1066			XNR_RS05395	
N1.HOG0004697	OG0004423	-			Rv1069c			XNR_RS24335	
N1.HOG0004698	OG0004424	-			Rv1072			XNR_RS09870	
N1.HOG0004699	OG0004425	-			Rv1076, Rv3487c				
N1.HOG0004700	OG0004426	-			Rv1081c			XNR_RS20025	
N1.HOG0004701	OG0004427	-			Rv1082			XNR_RS20030	
N1.HOG0004702	OG0004428	-			Rv2472, Rv1103c				
N1.HOG0004703	OG0004429	-			Rv1132, Rv1431				
N1.HOG0004704	OG0004430	-			Rv1144	PA2554			
N1.HOG0004705	OG0004431	-			Rv1147	PA0798			
N1.HOG0004706	OG0004432	-			Rv1156			XNR_RS14260	
N1.HOG0004707	OG0004433	-			Rv1167c			XNR_RS02500	
N1.HOG0004708	OG0004434	-			Rv1184c, Rv3822				
N1.HOG0004709	OG0004435	-			Rv1191, Rv3312c				
N1.HOG0004710	OG0004436	-			Rv1207			XNR_RS08250	
N1.HOG0004711	OG0004437	-			Rv1208			XNR_RS11900	
N1.HOG0004712	OG0004438	-			Rv1209			XNR_RS08245	
N1.HOG0004713	OG0004439	-			Rv1211			XNR_RS29660	
N1.HOG0004714	OG0004440	-			Rv1217c			XNR_RS17725	
N1.HOG0004715	OG0004441	-			Rv2341, Rv1228				
N1.HOG0004716	OG0004442	-			Rv1231c			XNR_RS08190	
N1.HOG0004717	OG0004443	-			Rv1240			XNR_RS19210	
N1.HOG0004718	OG0004444	-			Rv1245c	PA1537			
N1.HOG0004719	OG0004445	-			Rv1246c, Rv2866				
N1.HOG0004720	OG0004446	-			Rv1249c			XNR_RS25965	
N1.HOG0004721	OG0004447	-			Rv1252c, Rv3483c				
N1.HOG0004722	OG0004448	-			Rv3124, Rv1267c				
N1.HOG0004723	OG0004449	-			Rv1269c, Rv1813c				
N1.HOG0004724	OG0004450	-			Rv1288			XNR_RS19525	
N1.HOG0004725	OG0004451	-			Rv1312			XNR_RS07235	
N1.HOG0004726	OG0004452	-			Rv1313c, Rv3798				
N1.HOG0004727	OG0004453	-			Rv1322			XNR_RS07170	
N1.HOG0004728	OG0004454	-			Rv1332			XNR_RS08875	
N1.HOG0004729	OG0004455	-			Rv1334			XNR_RS08860	
N1.HOG0004730	OG0004456	-			Rv1348	PA4223			
N1.HOG0004731	OG0004457	-			Rv1906c, Rv1352				
N1.HOG0004732	OG0004458	-			Rv3192, Rv1360				
N1.HOG0004733	OG0004459	-			Rv3074, Rv1378c				
N1.HOG0004734	OG0004460	-			Rv1382			XNR_RS26600	
N1.HOG0004735	OG0004461	-			Rv1385			XNR_RS26620	
N1.HOG0004736	OG0004462	-			Rv1388			XNR_RS26625	
N1.HOG0004737	OG0004463	-			Rv1398c, Rv2547				
N1.HOG0004738	OG0004464	-			Rv1403c, Rv1405c				
N1.HOG0004739	OG0004465	-			Rv1404			XNR_RS16300	
N1.HOG0004740	OG0004466	-			Rv1440			XNR_RS24380	
N1.HOG0004741	OG0004467	-			Rv1443c	PA3847			
N1.HOG0004742	OG0004468	-			Rv1446c			XNR_RS24400	
N1.HOG0004743	OG0004469	-			Rv2174, Rv1459c				
N1.HOG0004744	OG0004470	-			Rv1460			XNR_RS24450	
N1.HOG0004745	OG0004471	-			Rv1481	PA3073			
N1.HOG0004746	OG0004472	-			Rv1486c			XNR_RS24875	
N1.HOG0004747	OG0004473	-			Rv1487			XNR_RS24885	
N1.HOG0004748	OG0004474	-			Rv1492			XNR_RS23105	
N1.HOG0004749	OG0004475	-			Rv1501, Rv3633				
N1.HOG0004750	OG0004476	-			Rv1510, Rv3630				
N1.HOG0004751	OG0004477	-			Rv2956, Rv1513				
N1.HOG0004752	OG0004478	-			Rv1533, Rv1894c				
N1.HOG0004753	OG0004479	-			Rv2650c, Rv1576c				
N1.HOG0004754	OG0004480	-			Rv1577c, Rv2651c				
N1.HOG0004755	OG0004481	-			Rv2652c, Rv1578c				
N1.HOG0004756	OG0004482	-			Rv1583c, Rv2656c				
N1.HOG0004757	OG0004483	-			Rv1616			XNR_RS23965	
N1.HOG0004758	OG0004484	-			Rv1624c	PA5409			
N1.HOG0004759	OG0004485	-			Rv1636			XNR_RS12875	
N1.HOG0004760	OG0004486	-			Rv1691			XNR_RS24935	
N1.HOG0004761	OG0004487	-			Rv1733c			XNR_RS00305	
N1.HOG0004762	OG0004489	-			Rv1738, Rv2632c				
N1.HOG0004763	OG0004490	-			Rv1739c	PA1647			
N1.HOG0004764	OG0004491	-			Rv1750c, Rv3506				
N1.HOG0004765	OG0004492	-			Rv1765c, Rv2015c				
N1.HOG0004766	OG0004493	-			Rv1767	PA0565			
N1.HOG0004767	OG0004494	-			Rv1794, Rv3889c				
N1.HOG0004768	OG0004495	-			Rv3882c, Rv1797				
N1.HOG0004769	OG0004496	-			Rv1812c	PA2691			
N1.HOG0004770	OG0004497	-			Rv1827			XNR_RS30170	
N1.HOG0004771	OG0004498	-			Rv1828			XNR_RS27080	
N1.HOG0004772	OG0004499	-			Rv1829			XNR_RS27085	
N1.HOG0004773	OG0004500	-			Rv1830			XNR_RS27090	
N1.HOG0004774	OG0004501	-			Rv1845c			XNR_RS00475	
N1.HOG0004775	OG0004502	-			Rv1846c			XNR_RS29980	
N1.HOG0004776	OG0004503	-			Rv1868, Rv2047c				
N1.HOG0004777	OG0004504	-			Rv1870c			XNR_RS20675	
N1.HOG0004778	OG0004505	-			Rv1878	PA5508			
N1.HOG0004779	OG0004506	-			Rv1882c	PA2099			
N1.HOG0004780	OG0004507	-			Rv1898			XNR_RS07065	
N1.HOG0004781	OG0004508	-			Rv1905c			XNR_RS01450	
N1.HOG0004782	OG0004509	-			Rv1910c, Rv1911c				
N1.HOG0004783	OG0004510	-			Rv1913			XNR_RS21695	
N1.HOG0004784	OG0004511	-			Rv1929c			XNR_RS23935	
N1.HOG0004785	OG0004512	-			Rv1946c, Rv1943c				
N1.HOG0004786	OG0004513	-			Rv1951c, Rv2077A				
N1.HOG0004787	OG0004514	-			Rv1960c				STM2955
N1.HOG0004788	OG0004515	-			Rv1975, Rv0157A				
N1.HOG0004789	OG0004516	-			Rv1976c			XNR_RS03785	
N1.HOG0004790	OG0004517	-			Rv1977			XNR_RS21570	
N1.HOG0004791	OG0004518	-			Rv3036c, Rv1980c				
N1.HOG0004792	OG0004519	-			Rv2004c	PA4701			
N1.HOG0004793	OG0004520	-			Rv2033c			XNR_RS21690	
N1.HOG0004794	OG0004521	-			Rv2036			XNR_RS16670	
N1.HOG0004795	OG0004522	-			Rv2044c	PA3386			
N1.HOG0004796	OG0004523	-			Rv2061c			XNR_RS02420	
N1.HOG0004797	OG0004524	-			Rv2074			XNR_RS15765	
N1.HOG0004798	OG0004525	-			Rv2075c			XNR_RS19050	
N1.HOG0004799	OG0004526	-			Rv2095c			XNR_RS25730	
N1.HOG0004800	OG0004527	-			Rv2096c			XNR_RS25725	
N1.HOG0004801	OG0004528	-			Rv2097c			XNR_RS25710	
N1.HOG0004802	OG0004529	-			Rv2111c			XNR_RS25685	
N1.HOG0004803	OG0004530	-			Rv2112c			XNR_RS25680	
N1.HOG0004804	OG0004531	-			Rv2115c			XNR_RS25675	
N1.HOG0004805	OG0004532	-			Rv2117			XNR_RS05680	
N1.HOG0004806	OG0004533	-			Rv2119			XNR_RS25650	
N1.HOG0004807	OG0004534	-			Rv2125			XNR_RS25600	
N1.HOG0004808	OG0004535	-			Rv2130c			XNR_RS25595	
N1.HOG0004809	OG0004536	-			Rv2133c			XNR_RS25590	
N1.HOG0004810	OG0004537	-			Rv2134c			XNR_RS25585	
N1.HOG0004811	OG0004538	-			Rv2135c			XNR_RS25580	
N1.HOG0004812	OG0004539	-			Rv2146c			XNR_RS23780	
N1.HOG0004813	OG0004540	-			Rv2151c			XNR_RS23755	
N1.HOG0004814	OG0004541	-			Rv2169c			XNR_RS23685	
N1.HOG0004815	OG0004542	-			Rv2170			XNR_RS05725	
N1.HOG0004816	OG0004543	-			Rv2173			XNR_RS28185	
N1.HOG0004817	OG0004544	-			Rv2175c			XNR_RS23640	
N1.HOG0004818	OG0004545	-			Rv2177c, Rv2424c				
N1.HOG0004819	OG0004546	-			Rv2180c			XNR_RS23300	
N1.HOG0004820	OG0004547	-			Rv2184c			XNR_RS23535	
N1.HOG0004821	OG0004548	-			Rv2185c			XNR_RS23530	
N1.HOG0004822	OG0004549	-			Rv3209, Rv2198c				
N1.HOG0004823	OG0004550	-			Rv2199c			XNR_RS23405	
N1.HOG0004824	OG0004551	-			Rv2202c			XNR_RS23385	
N1.HOG0004825	OG0004552	-			Rv2206			XNR_RS23330	
N1.HOG0004826	OG0004553	-			Rv2219			XNR_RS23205	
N1.HOG0004827	OG0004554	-			Rv2224c, Rv2223c				
