Gene	Orthogroup
XNR_RS03675	OG0004583
Rv2671	OG0004583
XNR_RS03760	OG0004584
Rv2680	OG0004584
XNR_RS03770	OG0004585
Rv2681	OG0004585
XNR_RS04940	OG0004586
Rv2694c	OG0004586
Rv2696c	OG0004587
XNR_RS04970	OG0004587
Rv2698	OG0004588
XNR_RS04985	OG0004588
Rv2699c	OG0004589
XNR_RS04995	OG0004589
Rv2702	OG0004590
XNR_RS20525	OG0004590
Rv2707	OG0004591
XNR_RS03465	OG0004591
XNR_RS09125	OG0004592
Rv2708c	OG0004592
Rv2714	OG0004593
XNR_RS24195	OG0004593
XNR_RS05335	OG0004594
Rv2728c	OG0004594
XNR_RS26480	OG0004595
Rv2731	OG0004595
Rv2754c	OG0004596
SACI_RS11355	OG0004596
Rv2772c	OG0004597
XNR_RS05590	OG0004597
Rv2811	OG0004598
Rv3771c	OG0004598
Rv2821c	OG0004599
SACI_RS09910	OG0004599
Rv2828c	OG0004600
Rv2825c	OG0004600
XNR_RS05690	OG0004601
Rv2840c	OG0004601
Rv2844	OG0004602
XNR_RS05710	OG0004602
XNR_RS05760	OG0004603
Rv2867c	OG0004603
XNR_RS05990	OG0004604
Rv2901c	OG0004604
Rv2913c	OG0004605
XNR_RS20135	OG0004605
XNR_RS09080	OG0004606
Rv2917	OG0004606
Rv2927c	OG0004607
XNR_RS06140	OG0004607
Rv3387	OG0004608
Rv2961	OG0004608
Rv2983	OG0004609
XNR_RS06205	OG0004609
XNR_RS06630	OG0004610
Rv3015c	OG0004610
Rv3026c	OG0004611
PA4351	OG0004611
PA4350	OG0004612
Rv3027c	OG0004612
Rv3033	OG0004613
XNR_RS18995	OG0004613
XNR_RS18815	OG0004614
Rv3037c	OG0004614
Rv3040c	OG0004615
XNR_RS13535	OG0004615
Rv3064c	OG0004616
XNR_RS22530	OG0004616
Rv3094c	OG0004617
Rv3570c	OG0004617
XNR_RS15240	OG0004618
Rv3099c	OG0004618
XNR_RS09320	OG0004619
Rv3113	OG0004619
Rv3120	OG0004620
Rv3322c	OG0004620
Rv3138	OG0004621
SACI_RS07785	OG0004621
PA4995	OG0004622
Rv3139	OG0004622
PA4994	OG0004623
Rv3140	OG0004623
XNR_RS23415	OG0004624
Rv3143	OG0004624
Rv3167c	OG0004625
XNR_RS07015	OG0004625
Rv3171c	OG0004626
XNR_RS10470	OG0004626
XNR_RS12210	OG0004627
Rv3182	OG0004627
XNR_RS07965	OG0004628
Rv3195	OG0004628
Rv3196	OG0004629
XNR_RS07995	OG0004629
XNR_RS08020	OG0004630
Rv3198c	OG0004630
Rv3201c	OG0004631
XNR_RS08040	OG0004631
XNR_RS08045	OG0004632
Rv3202c	OG0004632
Rv3207c	OG0004633
XNR_RS08095	OG0004633
XNR_RS08125	OG0004634
Rv3210c	OG0004634
Rv3217c	OG0004635
XNR_RS07765	OG0004635
XNR_RS07770	OG0004636
Rv3218	OG0004636
XNR_RS07775	OG0004637
Rv3219	OG0004637
XNR_RS07780	OG0004638
Rv3220c	OG0004638
PA2892	OG0004639
Rv3224	OG0004639
XNR_RS09325	OG0004640
Rv3231c	OG0004640
XNR_RS09380	OG0004641
Rv3244c	OG0004641
XNR_RS09470	OG0004642
Rv3256c	OG0004642
Rv3258c	OG0004643
XNR_RS09500	OG0004643
XNR_RS09505	OG0004644
Rv3259	OG0004644
XNR_RS09530	OG0004645
Rv3261	OG0004645
XNR_RS09535	OG0004646
Rv3262	OG0004646
XNR_RS29830	OG0004647
Rv3263	OG0004647
Rv3267	OG0004648
Rv3484	OG0004648
Rv3268	OG0004649
XNR_RS09555	OG0004649
XNR_RS09725	OG0004650
Rv3277	OG0004650
Rv3297	OG0004651
XNR_RS05480	OG0004651
XNR_RS19880	OG0004652
Rv3303c	OG0004652
Rv3304	OG0004653
XNR_RS19875	OG0004653
Rv3317	OG0004654
XNR_RS19490	OG0004654
Rv3348	OG0004655
Rv3844	OG0004655
PA1018	OG0004656
Rv3389c	OG0004656
XNR_RS18865	OG0004657
Rv3410c	OG0004657
Rv3414c	OG0004658
XNR_RS18855	OG0004658
Rv3463	OG0004659
XNR_RS15720	OG0004659
Rv3548c	OG0004660
Rv3502c	OG0004660
Rv3504	OG0004661
Rv3543c	OG0004661
Rv3544c	OG0004662
Rv3505	OG0004662
Rv3515c	OG0004663
Rv3513c	OG0004663
Rv3553	OG0004664
PA1024	OG0004664
XNR_RS04675	OG0004665
Rv3577	OG0004665
XNR_RS17315	OG0004666
Rv3587c	OG0004666
Rv3594	OG0004667
Rv3766	OG0004667
Rv3605c	OG0004668
XNR_RS17025	OG0004668
Rv3614c	OG0004669
Rv3867	OG0004669
Rv3615c	OG0004670
Rv3865	OG0004670
Rv3864	OG0004671
Rv3616c	OG0004671
XNR_RS17000	OG0004672
Rv3626c	OG0004672
XNR_RS22455	OG0004673
Rv3629c	OG0004673
Rv3656c	OG0004674
XNR_RS31215	OG0004674
Rv3657c	OG0004675
XNR_RS31220	OG0004675
XNR_RS13440	OG0004676
Rv3658c	OG0004676
Rv3660c	OG0004677
XNR_RS13450	OG0004677
Rv3662c	OG0004678
XNR_RS13460	OG0004678
Rv3669	OG0004679
XNR_RS13490	OG0004679
XNR_RS13505	OG0004680
Rv3671c	OG0004680
XNR_RS13530	OG0004681
Rv3677c	OG0004681
XNR_RS13545	OG0004682
Rv3679	OG0004682
XNR_RS13550	OG0004683
Rv3680	OG0004683
XNR_RS13555	OG0004684
Rv3681c	OG0004684
Rv3690	OG0004685
XNR_RS09405	OG0004685
XNR_RS09410	OG0004686
Rv3691	OG0004686
Rv3701c	OG0004687
XNR_RS28115	OG0004687
XNR_RS28120	OG0004688
Rv3702c	OG0004688
XNR_RS28130	OG0004689
Rv3704c	OG0004689
Rv3705A	OG0004690
Rv3706c	OG0004690
Rv3707c	OG0004691
XNR_RS19520	OG0004691
XNR_RS27750	OG0004692
Rv3712	OG0004692
XNR_RS27745	OG0004693
Rv3713	OG0004693
XNR_RS02190	OG0004694
Rv3718c	OG0004694
Rv3729	OG0004695
SACI_RS03345	OG0004695
XNR_RS01495	OG0004696
Rv3733c	OG0004696
Rv3735	OG0004697
SACI_RS07775	OG0004697
Rv3748	OG0004698
Rv3747	OG0004698
Rv3755c	OG0004699
PA1994	OG0004699
Rv3774	OG0004700
PA1821	OG0004700
Rv3780	OG0004701
XNR_RS15190	OG0004701
Rv3791	OG0004702
XNR_RS19400	OG0004702
STM0724	OG0004703
Rv3808c	OG0004703
Rv3818	OG0004704
SACI_RS00915	OG0004704
Rv3836	OG0004705
XNR_RS14025	OG0004705
Rv3839	OG0004706
XNR_RS21790	OG0004706
Rv3854c	OG0004707
PA1208	OG0004707
Rv3909	OG0004708
XNR_RS14835	OG0004708
Rv3911	OG0004709
XNR_RS14850	OG0004709
Rv3916c	OG0004710
XNR_RS14870	OG0004710
Rv2307B	OG0004711
Rv0061c	OG0004711
Rv2828A	OG0004712
XNR_RS22515	OG0004712
XNR_RS00220	OG0004713
Rv0979A	OG0004713
Rv1028A	OG0004714
XNR_RS29630	OG0004714
Rv1638A	OG0004715
Rv2744c	OG0004715
XNR_RS23200	OG0004716
Rv2219A	OG0004716
Rv0304c	OG0004717
Rv0354c	OG0004717
XNR_RS12140	OG0004718
Rv0536	OG0004718
PA3426	OG0004719
Rv0675	OG0004719
XNR_RS28150	OG0004720
Rv0794c	OG0004720
Rv1000c	OG0004721
PA3306	OG0004721
XNR_RS08275	OG0004722
Rv1202	OG0004722
Rv1342c	OG0004723
XNR_RS07030	OG0004723
Rv2667	OG0004724
XNR_RS24080	OG0004724
XNR_RS08010	OG0004725
Rv3197A	OG0004725
XNR_RS08115	OG0004726
Rv3208A	OG0004726
XNR_RS20595	OG0004727
Rv3214	OG0004727
PA1027	OG0004728
Rv3293	OG0004728
Rv3678A	OG0004729
XNR_RS30825	OG0004729
Rv3872	OG0004730
Rv3746c	OG0004730
Rv3782	OG0004731
STM0720	OG0004731
PA0058	OG0004732
PA0859	OG0004732
PA0061	OG0004733
PA0062	OG0004733
PA1665	OG0004734
PA0081	OG0004734
STM0270	OG0004735
PA0086	OG0004735
PA0087	OG0004736
STM0269	OG0004736
PA1035	OG0004737
PA0127	OG0004737
PA0132	OG0004738
PA5313	OG0004738
PA0145	OG0004739
PA0144	OG0004739
PA3676	OG0004740
PA0158	OG0004740
PA0160	OG0004741
PA1747	OG0004741
XNR_RS04885	OG0004742
PA0187	OG0004742
STM4319	OG0004743
PA0190	OG0004743
PA0694	OG0004744
PA0199	OG0004744
PA0233	OG0004745
PA3778	OG0004745
PA0257	OG0004746
STM0947	OG0004746
PA0258	OG0004747
STM0948	OG0004747
PA0259	OG0004748
PA1509	OG0004748
PA2048	OG0004749
PA0271	OG0004749
PA0286	OG0004750
XNR_RS10270	OG0004750
PA0292	OG0004751
XNR_RS06450	OG0004751
XNR_RS02410	OG0004752
PA0293	OG0004752
PA0348	OG0004753
PA0349	OG0004753
XNR_RS07350	OG0004754
PA0408	OG0004754
PA2821	OG0004755
PA0473	OG0004755
PA0478	OG0004756
XNR_RS12060	OG0004756
PA0509	OG0004757
PA0516	OG0004757
PA0537	OG0004758
PA4369	OG0004758
PA0557	OG0004759
XNR_RS20765	OG0004759
STM2453	OG0004760
PA0571	OG0004760
PA0611	OG0004761
PA0906	OG0004761
PA0623	OG0004762
STM2700	OG0004762
STM2696	OG0004763
PA0626	OG0004763
STM2695	OG0004764
PA0628	OG0004764
PA0643	OG0004765
PA0646	OG0004765
PA0647	OG0004766
PA0644	OG0004766
PA0645	OG0004767
PA0648	OG0004767
PA0657	OG0004768
XNR_RS20240	OG0004768
PA1036	OG0004769
PA0659	OG0004769
PA0682	OG0004770
PA3097	OG0004770
PA0689	OG0004771
PA0688	OG0004771
PA0702	OG0004772
XNR_RS01000	OG0004772
PA0715	OG0004773
STM3846	OG0004773
PA0728	OG0004774
STM2739	OG0004774
PA3479	OG0004775
PA0730	OG0004775
PA0753	OG0004776
STM2787	OG0004776
PA0757	OG0004777
STM2784	OG0004777
PA0790	OG0004778
XNR_RS27435	OG0004778
PA0830	OG0004779
PA1542	OG0004779
PA0855	OG0004780
XNR_RS12925	OG0004780
STM0859	OG0004781
PA0877	OG0004781
PA0885	OG0004782
PA5168	OG0004782
PA0929	OG0004783
PA2686	OG0004783
PA0957	OG0004784
PA4093	OG0004784
XNR_RS25995	OG0004785
PA1062	OG0004785
PA1076	OG0004786
PA2753	OG0004786
STM1236	OG0004787
PA1114	OG0004787
PA1569	OG0004788
PA1144	OG0004788
STM0287	OG0004789
PA1149	OG0004789
PA2423	OG0004790
PA1153	OG0004790
PA1167	OG0004791
PA1784	OG0004791
PA1168	OG0004792
PA4139	OG0004792
PA2841	OG0004793
PA1240	OG0004793
PA2177	OG0004794
PA1243	OG0004794
PA1246	OG0004795
PA3406	OG0004795
PA1268	OG0004796
PA1255	OG0004796
PA1263	OG0004797
XNR_RS15995	OG0004797
PA1688	OG0004798
PA1293	OG0004798
STM0432	OG0004799
PA1311	OG0004799
PA1312	OG0004800
STM2912	OG0004800
STM2911	OG0004801
PA1313	OG0004801
PA1314	OG0004802
STM2910	OG0004802
PA1345	OG0004803
PA1944	OG0004803
XNR_RS16375	OG0004804
PA1349	OG0004804
PA1356	OG0004805
XNR_RS00530	OG0004805
PA1372	OG0004806
STM2767	OG0004806
PA2376	OG0004807
PA1397	OG0004807
PA1432	OG0004808
PA3476	OG0004808
PA1442	OG0004809
PA5233	OG0004809
XNR_RS11760	OG0004810
PA1495	OG0004810
SACI_RS00535	OG0004811
PA1499	OG0004811
PA1515	OG0004812
XNR_RS21300	OG0004812
PA1531	OG0004813
PA3261	OG0004813
PA1551	OG0004814
PA4131	OG0004814
PA1555	OG0004815
PA1552	OG0004815
PA1556	OG0004816
PA1553	OG0004816
PA1691	OG0004817
STM1421	OG0004817
PA1692	OG0004818
STM1420	OG0004818
PA1693	OG0004819
STM1419	OG0004819
PA1723	OG0004820
STM1409	OG0004820
PA1752	OG0004821
XNR_RS23930	OG0004821
PA1953	OG0004822
PA1762	OG0004822
PA1951	OG0004823
PA1763	OG0004823
STM4471	OG0004824
PA1790	OG0004824
PA1835	OG0004825
PA2636	OG0004825
PA1837	OG0004826
PA4129	OG0004826
XNR_RS18745	OG0004827
PA1871	OG0004827
STM2690	OG0004828
PA1875	OG0004828
STM2691	OG0004829
PA1876	OG0004829
PA1916	OG0004830
PA3766	OG0004830
PA1921	OG0004831
XNR_RS07655	OG0004831
PA1963	OG0004832
PA2030	OG0004832
PA3604	OG0004833
PA1978	OG0004833
XNR_RS27015	OG0004834
PA1997	OG0004834
XNR_RS18055	OG0004835
PA2008	OG0004835
XNR_RS25335	OG0004836
PA2009	OG0004836
PA4157	OG0004837
PA2010	OG0004837
PA2049	OG0004838
XNR_RS22535	OG0004838
PA3290	OG0004839
PA2063	OG0004839
XNR_RS15480	OG0004840
PA2066	OG0004840
PA2069	OG0004841
PA5005	OG0004841
PA2080	OG0004842
XNR_RS15890	OG0004842
PA2101	OG0004843
STM1862	OG0004843
SACI_RS02190	OG0004844
PA2106	OG0004844
XNR_RS13620	OG0004845
PA2120	OG0004845
STM0337	OG0004846
PA2131	OG0004846
XNR_RS17665	OG0004847
PA2170	OG0004847
PA3237	OG0004848
PA2183	OG0004848
PA2202	OG0004849
PA4193	OG0004849
XNR_RS01705	OG0004850
PA2271	OG0004850
PA2283	OG0004851
PA2286	OG0004851
PA2284	OG0004852
PA2285	OG0004852
PA3186	OG0004853
PA2291	OG0004853
PA2292	OG0004854
PA5055	OG0004854
XNR_RS02150	OG0004855
PA2301	OG0004855
STM3127	OG0004856
PA2318	OG0004856
PA2336	OG0004857
STM3632	OG0004857
XNR_RS03080	OG0004858
PA2344	OG0004858
PA2386	OG0004859
XNR_RS12485	OG0004859
PA2411	OG0004860
PA2425	OG0004860
PA2413	OG0004861
XNR_RS05280	OG0004861
PA2559	OG0004862
PA2434	OG0004862
XNR_RS27320	OG0004863
PA2454	OG0004863
STM2177	OG0004864
PA2471	OG0004864
PA2513	OG0004865
PA2517	OG0004865
STM3762	OG0004866
PA2562	OG0004866
PA2881	OG0004867
PA2572	OG0004867
XNR_RS15885	OG0004868
PA2579	OG0004868
PA2793	OG0004869
PA2581	OG0004869
XNR_RS15415	OG0004870
PA2635	OG0004870
PA4315	OG0004871
PA2667	OG0004871
XNR_RS16320	OG0004872
PA2719	OG0004872
PA2721	OG0004873
XNR_RS27795	OG0004873
XNR_RS28410	OG0004874
PA2726	OG0004874
STM3755	OG0004875
PA2733	OG0004875
PA2756	OG0004876
PA3289	OG0004876
PA2761	OG0004877
PA5404	OG0004877
PA2764	OG0004878
XNR_RS09480	OG0004878
PA2780	OG0004879
STM2748	OG0004879
PA2862	OG0004880
PA4813	OG0004880
PA2878	OG0004881
PA5109	OG0004881
PA3691	OG0004882
PA2901	OG0004882
PA2912	OG0004883
XNR_RS12945	OG0004883
PA2918	OG0004884
XNR_RS29300	OG0004884
PA2953	OG0004885
STM0858	OG0004885
XNR_RS04740	OG0004886
PA3001	OG0004886
PA3036	OG0004887
XNR_RS15620	OG0004887
PA3056	OG0004888
PA3055	OG0004888
PA3077	OG0004889
PA4381	OG0004889
PA4380	OG0004890
PA3078	OG0004890
PA3115	OG0004891
PA3340	OG0004891
XNR_RS04045	OG0004892
PA3127	OG0004892
STM0788	OG0004893
PA3175	OG0004893
SACI_RS02625	OG0004894
PA3180	OG0004894
XNR_RS26990	OG0004895
PA3216	OG0004895
XNR_RS26235	OG0004896
PA3270	OG0004896
PA3279	OG0004897
PA3280	OG0004897
PA3282	OG0004898
PA4105	OG0004898
PA3287	OG0004899
XNR_RS26920	OG0004899
PA3291	OG0004900
PA3292	OG0004900
STM3085	OG0004901
PA3317	OG0004901
XNR_RS10480	OG0004902
PA3322	OG0004902
SACI_RS01895	OG0004903
PA3338	OG0004903
XNR_RS28895	OG0004904
PA3390	OG0004904
PA3389	OG0004905
XNR_RS01785	OG0004905
PA3401	OG0004906
PA3400	OG0004906
PA3487	OG0004907
PA5089	OG0004907
PA3505	OG0004908
XNR_RS01780	OG0004908
PA3510	OG0004909
XNR_RS01770	OG0004909
PA3519	OG0004910
PA3518	OG0004910
PA3520	OG0004911
STM0355	OG0004911
PA3549	OG0004912
PA3546	OG0004912
PA4040	OG0004913
PA3669	OG0004913
PA3670	OG0004914
PA4039	OG0004914
PA3681	OG0004915
STM0381	OG0004915
PA3696	OG0004916
SACI_RS08635	OG0004916
XNR_RS03425	OG0004917
PA3728	OG0004917
XNR_RS03435	OG0004918
PA3730	OG0004918
XNR_RS28680	OG0004919
PA3755	OG0004919
PA3789	OG0004920
XNR_RS00960	OG0004920
SACI_RS11470	OG0004921
PA3862	OG0004921
PA3869	OG0004922
PSLT043	OG0004922
XNR_RS24495	OG0004923
PA3909	OG0004923
XNR_RS27490	OG0004924
PA3910	OG0004924
XNR_RS25860	OG0004925
PA4023	OG0004925
PA4965	OG0004926
PA4048	OG0004926
PA4066	OG0004927
PA5423	OG0004927
PA4074	OG0004928
STM3124	OG0004928
PA5523	OG0004929
PA4088	OG0004929
PA4781	OG0004930
PA4108	OG0004930
STM1103	OG0004931
PA4124	OG0004931
PA4143	OG0004932
XNR_RS01720	OG0004932
PA5432	OG0004933
PA4166	OG0004933
XNR_RS12375	OG0004934
PA4170	OG0004934
PA4183	OG0004935
XNR_RS02135	OG0004935
STM1387	OG0004936
PA4196	OG0004936
PA1905	OG0004937
PA4216	OG0004937
PA4697	OG0004938
PA4325	OG0004938
PA4340	OG0004939
PA4345	OG0004939
SACI_RS10525	OG0004940
PA4348	OG0004940
PA4384	OG0004941
XNR_RS27355	OG0004941
PA4391	OG0004942
PA4390	OG0004942
XNR_RS11695	OG0004943
PA4518	OG0004943
PA4549	OG0004944
PA4550	OG0004944
PA4578	OG0004945
PA4607	OG0004945
PA4881	OG0004946
PA4623	OG0004946
PA4688	OG0004947
PA5216	OG0004947
PA4706	OG0004948
XNR_RS22840	OG0004948
XNR_RS22850	OG0004949
PA4708	OG0004949
SACI_RS01105	OG0004950
PA4711	OG0004950
XNR_RS00840	OG0004951
PA4772	OG0004951
PA4789	OG0004952
XNR_RS04075	OG0004952
PA4793	OG0004953
PA4791	OG0004953
XNR_RS04775	OG0004954
PA4859	OG0004954
XNR_RS04785	OG0004955
PA4861	OG0004955
PA4862	OG0004956
XNR_RS04790	OG0004956
XNR_RS00450	OG0004957
PA4863	OG0004957
PA4877	OG0004958
XNR_RS04090	OG0004958
XNR_RS03380	OG0004959
PA4878	OG0004959
SACI_RS04835	OG0004960
PA4908	OG0004960
PA4998	OG0004961
PA5006	OG0004961
PA5003	OG0004962
STM2782	OG0004962
PA5026	OG0004963
XNR_RS27375	OG0004963
PA5056	OG0004964
PA5058	OG0004964
PA5060	OG0004965
PA5061	OG0004965
PA5087	OG0004966
PA5088	OG0004966
PA5096	OG0004967
PA5103	OG0004967
XNR_RS09765	OG0004968
PA5106	OG0004968
PA5122	OG0004969
PA5123	OG0004969
XNR_RS04555	OG0004970
PA5282	OG0004970
PA5385	OG0004971
XNR_RS29405	OG0004971
SACI_RS08250	OG0004972
PA5391	OG0004972
XNR_RS00430	OG0004973
PA5413	OG0004973
XNR_RS01090	OG0004974
PA5430	OG0004974
PA5460	OG0004975
PA5446	OG0004975
PA5455	OG0004976
PA5456	OG0004976
STM0315	OG0004977
PA5470	OG0004977
PA5476	OG0004978
STM0689	OG0004978
XNR_RS05345	OG0004979
PA5545	OG0004979
SACI_RS00030	OG0004980
SACI_RS08545	OG0004980
SACI_RS00140	OG0004981
SACI_RS02665	OG0004981
SACI_RS01770	OG0004982
SACI_RS00290	OG0004982
SACI_RS04770	OG0004983
SACI_RS00330	OG0004983
SACI_RS00490	OG0004984
SACI_RS07335	OG0004984
XNR_RS03750	OG0004985
SACI_RS00710	OG0004985
SACI_RS00745	OG0004986
SACI_RS04145	OG0004986
SACI_RS01430	OG0004987
SACI_RS01550	OG0004987
SACI_RS03430	OG0004988
SACI_RS01465	OG0004988
SACI_RS01590	OG0004989
SACI_RS11825	OG0004989
SACI_RS01740	OG0004990
SACI_RS01745	OG0004990
SACI_RS10145	OG0004991
SACI_RS01760	OG0004991
SACI_RS04350	OG0004992
SACI_RS01765	OG0004992
SACI_RS07495	OG0004993
SACI_RS01825	OG0004993
SACI_RS08335	OG0004994
SACI_RS01870	OG0004994
SACI_RS02125	OG0004995
SACI_RS11380	OG0004995
SACI_RS02210	OG0004996
SACI_RS03205	OG0004996
SACI_RS02320	OG0004997
SACI_RS02315	OG0004997
SACI_RS11795	OG0004998
SACI_RS11860	OG0004998
SACI_RS02345	OG0004999
SACI_RS07285	OG0004999
SACI_RS02350	OG0005000
SACI_RS02425	OG0005000
SACI_RS06920	OG0005001
SACI_RS02395	OG0005001
SACI_RS02400	OG0005002
SACI_RS02410	OG0005002
SACI_RS02415	OG0005003
SACI_RS02405	OG0005003
SACI_RS12030	OG0005004
SACI_RS12035	OG0005004
SACI_RS11290	OG0005005
SACI_RS02495	OG0005005
SACI_RS05085	OG0005006
SACI_RS02540	OG0005006
SACI_RS03010	OG0005007
SACI_RS03240	OG0005007
SACI_RS03370	OG0005008
SACI_RS03365	OG0005008
SACI_RS03495	OG0005009
SACI_RS11915	OG0005009
SACI_RS06940	OG0005010
SACI_RS03550	OG0005010
XNR_RS05050	OG0005011
SACI_RS04425	OG0005011
SACI_RS06065	OG0005012
SACI_RS04790	OG0005012
SACI_RS04820	OG0005013
SACI_RS03880	OG0005013
SACI_RS04980	OG0005014
SACI_RS11190	OG0005014
SACI_RS05125	OG0005015
SACI_RS10460	OG0005015
SACI_RS05255	OG0005016
SACI_RS10365	OG0005016
SACI_RS09820	OG0005017
SACI_RS05335	OG0005017
SACI_RS05430	OG0005018
SACI_RS07315	OG0005018
SACI_RS05445	OG0005019
SACI_RS06740	OG0005019
SACI_RS05580	OG0005020
SACI_RS05625	OG0005020
SACI_RS07975	OG0005021
SACI_RS05650	OG0005021
SACI_RS05870	OG0005022
SACI_RS00045	OG0005022
XNR_RS12155	OG0005023
SACI_RS05880	OG0005023
SACI_RS05895	OG0005024
SACI_RS09345	OG0005024
SACI_RS10175	OG0005025
SACI_RS05910	OG0005025
SACI_RS06305	OG0005026
SACI_RS06315	OG0005026
SACI_RS04140	OG0005027
SACI_RS06410	OG0005027
SACI_RS06420	OG0005028
SACI_RS12075	OG0005028
SACI_RS07570	OG0005029
SACI_RS00815	OG0005029
SACI_RS07865	OG0005030
SACI_RS10190	OG0005030
SACI_RS07960	OG0005031
SACI_RS08300	OG0005031
SACI_RS08020	OG0005032
SACI_RS08035	OG0005032
SACI_RS08085	OG0005033
SACI_RS08230	OG0005033
SACI_RS08265	OG0005034
SACI_RS10040	OG0005034
SACI_RS08630	OG0005035
SACI_RS10140	OG0005035
SACI_RS09525	OG0005036
SACI_RS08765	OG0005036
SACI_RS09040	OG0005037
SACI_RS09720	OG0005037
SACI_RS09075	OG0005038
SACI_RS09090	OG0005038
SACI_RS09220	OG0005039
SACI_RS09170	OG0005039
SACI_RS09235	OG0005040
SACI_RS09210	OG0005040
SACI_RS09780	OG0005041
SACI_RS09365	OG0005041
SACI_RS10200	OG0005042
SACI_RS09410	OG0005042
SACI_RS09815	OG0005043
SACI_RS09440	OG0005043
SACI_RS10810	OG0005044
SACI_RS09635	OG0005044
SACI_RS09645	OG0005045
SACI_RS09390	OG0005045
SACI_RS08960	OG0005046
SACI_RS09800	OG0005046
SACI_RS09850	OG0005047
SACI_RS09840	OG0005047
SACI_RS09940	OG0005048
XNR_RS28580	OG0005048
SACI_RS09950	OG0005049
SACI_RS10285	OG0005049
SACI_RS10030	OG0005050
SACI_RS05390	OG0005050
SACI_RS10260	OG0005051
XNR_RS02735	OG0005051
SACI_RS10520	OG0005052
SACI_RS10500	OG0005052
SACI_RS10730	OG0005053
SACI_RS10715	OG0005053
SACI_RS10760	OG0005054
SACI_RS10745	OG0005054
SACI_RS10770	OG0005055
SACI_RS10880	OG0005055
SACI_RS10910	OG0005056
SACI_RS10950	OG0005056
XNR_RS18240	OG0005057
SACI_RS11320	OG0005057
SACI_RS11385	OG0005058
SACI_RS11910	OG0005058
SACI_RS03510	OG0005059
SACI_RS04290	OG0005059
SACI_RS11170	OG0005060
SACI_RS06690	OG0005060
SACI_RS10100	OG0005061
SACI_RS10105	OG0005061
SACI_RS02475	OG0005062
SACI_RS03900	OG0005062
SACI_RS08875	OG0005063
XNR_RS17120	OG0005063
XNR_RS29195	OG0005064
XNR_RS02245	OG0005064
XNR_RS03090	OG0005065
XNR_RS29110	OG0005065
STM1257	OG0005066
XNR_RS28855	OG0005066
XNR_RS28610	OG0005067
XNR_RS28605	OG0005067
XNR_RS28555	OG0005068
XNR_RS05130	OG0005068
XNR_RS28435	OG0005069
XNR_RS11615	OG0005069
XNR_RS07750	OG0005070
XNR_RS30195	OG0005070
XNR_RS20885	OG0005071
XNR_RS28240	OG0005071
XNR_RS28225	OG0005072
XNR_RS01320	OG0005072
XNR_RS24205	OG0005073
XNR_RS28175	OG0005073
XNR_RS20700	OG0005074
XNR_RS28035	OG0005074
XNR_RS07095	OG0005075
XNR_RS27920	OG0005075
XNR_RS30800	OG0005076
XNR_RS27460	OG0005076
XNR_RS01680	OG0005077
XNR_RS27255	OG0005077
XNR_RS27245	OG0005078
XNR_RS25640	OG0005078
XNR_RS03020	OG0005079
XNR_RS27225	OG0005079
XNR_RS24340	OG0005080
XNR_RS27220	OG0005080
XNR_RS26960	OG0005081
XNR_RS09705	OG0005081
XNR_RS26950	OG0005082
XNR_RS18655	OG0005082
XNR_RS26370	OG0005083
XNR_RS03595	OG0005083
XNR_RS11330	OG0005084
XNR_RS26050	OG0005084
XNR_RS25260	OG0005085
XNR_RS20800	OG0005085
XNR_RS24655	OG0005086
XNR_RS24500	OG0005086
XNR_RS24570	OG0005087
XNR_RS12475	OG0005087
XNR_RS19725	OG0005088
XNR_RS24290	OG0005088
XNR_RS24095	OG0005089
XNR_RS20730	OG0005089
XNR_RS23820	OG0005090
XNR_RS01255	OG0005090
XNR_RS02880	OG0005091
XNR_RS23445	OG0005091
XNR_RS22930	OG0005092
XNR_RS00505	OG0005092
XNR_RS22905	OG0005093
XNR_RS03445	OG0005093
XNR_RS22745	OG0005094
XNR_RS22000	OG0005094
XNR_RS11775	OG0005095
XNR_RS22505	OG0005095
XNR_RS13170	OG0005096
XNR_RS21735	OG0005096
XNR_RS21315	OG0005097
XNR_RS31355	OG0005097
XNR_RS21025	OG0005098
XNR_RS10775	OG0005098
XNR_RS02155	OG0005099
XNR_RS21000	OG0005099
XNR_RS09460	OG0005100
XNR_RS20875	OG0005100
XNR_RS20805	OG0005101
XNR_RS17790	OG0005101
XNR_RS20790	OG0005102
XNR_RS20785	OG0005102
XNR_RS24090	OG0005103
XNR_RS20735	OG0005103
XNR_RS05265	OG0005104
XNR_RS20720	OG0005104
XNR_RS20715	OG0005105
XNR_RS22415	OG0005105
XNR_RS20655	OG0005106
XNR_RS09800	OG0005106
XNR_RS20080	OG0005107
XNR_RS20590	OG0005107
XNR_RS08500	OG0005108
XNR_RS20450	OG0005108
XNR_RS13590	OG0005109
XNR_RS20405	OG0005109
XNR_RS20360	OG0005110
XNR_RS18710	OG0005110
XNR_RS20205	OG0005111
XNR_RS28380	OG0005111
XNR_RS19760	OG0005112
XNR_RS15370	OG0005112
XNR_RS19590	OG0005113
XNR_RS10005	OG0005113
XNR_RS13075	OG0005114
XNR_RS19395	OG0005114
XNR_RS19360	OG0005115
XNR_RS24070	OG0005115
XNR_RS19340	OG0005116
XNR_RS01400	OG0005116
XNR_RS12290	OG0005117
XNR_RS19305	OG0005117
XNR_RS18880	OG0005118
XNR_RS11125	OG0005118
