Orthogroup	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
OG0011479						XNR_RS22485	
OG0011480						XNR_RS22525	
OG0011481						XNR_RS22555	
OG0011482						XNR_RS22600	
OG0011483						XNR_RS22605	
OG0011484						XNR_RS22720	
OG0011485						XNR_RS22730	
OG0011486						XNR_RS22770	
OG0011487						XNR_RS22790	
OG0011488						XNR_RS22835	
OG0011489						XNR_RS23035	
OG0011490						XNR_RS23055	
OG0011491						XNR_RS23065	
OG0011492						XNR_RS23070	
OG0011493						XNR_RS23075	
OG0011494						XNR_RS23145	
OG0011495						XNR_RS23160	
OG0011496						XNR_RS31630	
OG0011497						XNR_RS23550	
OG0011498						XNR_RS23675	
OG0011499						XNR_RS23715	
OG0011500						XNR_RS23945	
OG0011501						XNR_RS24060	
OG0011502						XNR_RS24305	
OG0011503						XNR_RS24730	
OG0011504						XNR_RS24785	
OG0011505						XNR_RS24955	
OG0011506						XNR_RS24980	
OG0011507						XNR_RS25030	
OG0011508						XNR_RS25060	
OG0011509						XNR_RS25110	
OG0011510						XNR_RS25145	
OG0011511						XNR_RS25250	
OG0011512						XNR_RS25255	
OG0011513						XNR_RS25265	
OG0011514						XNR_RS25295	
OG0011515						XNR_RS25320	
OG0011516						XNR_RS25555	
OG0011517						XNR_RS25845	
OG0011518						XNR_RS25940	
OG0011519						XNR_RS25975	
OG0011520						XNR_RS26020	
OG0011521						XNR_RS26080	
OG0011522						XNR_RS26190	
OG0011523						XNR_RS26280	
OG0011524						XNR_RS26285	
OG0011525						XNR_RS26335	
OG0011526						XNR_RS26660	
OG0011527						XNR_RS26725	
OG0011528						XNR_RS26930	
OG0011529						XNR_RS26935	
OG0011530						XNR_RS26945	
OG0011531						XNR_RS27315	
OG0011532						XNR_RS27480	
OG0011533						XNR_RS27775	
OG0011534						XNR_RS27835	
OG0011535						XNR_RS27855	
OG0011536						XNR_RS27900	
OG0011537						XNR_RS30700	
OG0011538						XNR_RS28055	
OG0011539						XNR_RS28135	
OG0011540						XNR_RS28200	
OG0011541						XNR_RS28235	
OG0011542						XNR_RS28310	
OG0011543						XNR_RS28370	
OG0011544						XNR_RS28385	
OG0011545						XNR_RS28390	
OG0011546						XNR_RS28395	
OG0011547						XNR_RS28400	
OG0011548						XNR_RS28425	
OG0011549						XNR_RS28465	
OG0011550						XNR_RS28495	
OG0011551						XNR_RS31665	
OG0011552						XNR_RS28620	
OG0011553						XNR_RS28635	
OG0011554						XNR_RS28690	
OG0011555						XNR_RS28765	
OG0011556						XNR_RS28925	
OG0011557						XNR_RS28975	
OG0011558						XNR_RS29120	
OG0011559						XNR_RS29230	
OG0011560						XNR_RS29235	
OG0011561						XNR_RS29270	
OG0011562						XNR_RS29305	
OG0011563						XNR_RS20265	
OG0011564						XNR_RS25715	
OG0011565						XNR_RS16030	
OG0011566						XNR_RS14595	
OG0011567						XNR_RS17550	
OG0011568						XNR_RS23860	
OG0011569						XNR_RS02905	
OG0011570						XNR_RS21540	
OG0011571						XNR_RS16260	
OG0011572						XNR_RS11195	
OG0011573						XNR_RS28080	
OG0011574						XNR_RS10055	
OG0011575						XNR_RS27125	
OG0011576						XNR_RS13740	
OG0011577						XNR_RS19915	
OG0011578						XNR_RS18735	
OG0011579						XNR_RS27285	
OG0011580						XNR_RS02790	
OG0011581						XNR_RS06925	
OG0011582						XNR_RS22575	
OG0011583						XNR_RS23085	
OG0011584						XNR_RS14405	
OG0011585						XNR_RS18370	
OG0011586						XNR_RS17295	
OG0011587						XNR_RS29975	
OG0011588						XNR_RS13580	
OG0011589						XNR_RS11895	
OG0011590						XNR_RS06670	
OG0011591						XNR_RS17925	
OG0011592						XNR_RS01185	
OG0011593						XNR_RS02060	
OG0011594						XNR_RS14360	
OG0011595						XNR_RS14365	
OG0011596						XNR_RS12750	
OG0011597						XNR_RS13180	
OG0011598						XNR_RS22965	
OG0011599						XNR_RS29540	
OG0011600						XNR_RS24680	
OG0011601						XNR_RS24215	
OG0011602						XNR_RS18955	
OG0011603						XNR_RS30620	
OG0011604						XNR_RS16680	
OG0011605						XNR_RS14165	
OG0011606						XNR_RS13320	
OG0011607						XNR_RS12560	
OG0011608						XNR_RS11940	
OG0011609						XNR_RS09190	
OG0011610						XNR_RS01165	
OG0011611						XNR_RS27440	
OG0011612						XNR_RS23585	
OG0011613						XNR_RS21115	
OG0011614						XNR_RS13350	
OG0011615						XNR_RS07620	
OG0011616						XNR_RS27260	
OG0011617						XNR_RS30650	
OG0011618						XNR_RS29430	
OG0011619						XNR_RS02415	
OG0011620						XNR_RS07535	
OG0011621						XNR_RS07580	
OG0011622						XNR_RS11060	
OG0011623						XNR_RS11200	
OG0011624						XNR_RS13280	
OG0011625						XNR_RS15125	
OG0011626						XNR_RS19160	
OG0011627						XNR_RS23690	
OG0011628						XNR_RS25895	
OG0011629						XNR_RS22215	
OG0011630						XNR_RS30945	
OG0011631						XNR_RS03135	
OG0011632						XNR_RS15120	
OG0011633						XNR_RS17620	
OG0011634						XNR_RS22030	
OG0011635						XNR_RS26730	
OG0011636						XNR_RS18115	
OG0011637						XNR_RS31275	
OG0011638						XNR_RS30065	
OG0011639						XNR_RS13925	
OG0011640						XNR_RS29470	
OG0011641						XNR_RS30670	
OG0011642						XNR_RS21035	
OG0011643						XNR_RS30690	
OG0011644						XNR_RS31030	
OG0011645						XNR_RS30715	
OG0011646						XNR_RS00880	
OG0011647						XNR_RS30780	
OG0011648						XNR_RS03260	
OG0011649						XNR_RS06400	
OG0011650						XNR_RS13730	
OG0011651						XNR_RS19595	
OG0011652						XNR_RS30070	
OG0011653						XNR_RS22760	
OG0011654						XNR_RS31430	
OG0011655						XNR_RS02615	
OG0011656						XNR_RS07925	
OG0011657						XNR_RS30950	
OG0011658						XNR_RS10935	
OG0011659						XNR_RS10530	
OG0011660						XNR_RS03215	
OG0011661						XNR_RS13990	
OG0011662						XNR_RS19010	
OG0011663						XNR_RS31360	
OG0011664						XNR_RS07990	
OG0011665						XNR_RS16005	
OG0011666						XNR_RS18285	
OG0011667						XNR_RS31345	
OG0011668						XNR_RS20540	
OG0011669						XNR_RS20550	
OG0011670						XNR_RS25300	
OG0011671						XNR_RS31405	
OG0011672						XNR_RS27110	
OG0011673						XNR_RS31330	
OG0011674						XNR_RS31125	
OG0011675						XNR_RS31165	
OG0011676						XNR_RS21950	
OG0011677						XNR_RS20530	
OG0011678						XNR_RS31020	
OG0011679						XNR_RS24530	
OG0011680						XNR_RS30090	
OG0011681						XNR_RS31115	
OG0011682						XNR_RS10460	
OG0011683						XNR_RS11445	
OG0011684						XNR_RS31055	
OG0011685						XNR_RS17930	
OG0011686						XNR_RS02390	
OG0011687						XNR_RS29415	
OG0011688						XNR_RS30400	
OG0011689						XNR_RS00500	
OG0011690						XNR_RS02845	
OG0011691						XNR_RS03010	
OG0011692						XNR_RS03210	
OG0011693						XNR_RS31075	
OG0011694						XNR_RS31080	
OG0011695						XNR_RS08640	
OG0011696						XNR_RS08930	
OG0011697						XNR_RS09025	
OG0011698						XNR_RS31175	
OG0011699						XNR_RS29755	
OG0011700						XNR_RS12490	
OG0011701						XNR_RS29825	
OG0011702						XNR_RS31270	
OG0011703						XNR_RS31295	
OG0011704						XNR_RS31300	
OG0011705						XNR_RS16805	
OG0011706						XNR_RS19020	
OG0011707						XNR_RS20775	
OG0011708						XNR_RS24930	
OG0011709						XNR_RS25270	
OG0011710						XNR_RS31410	
OG0011711						XNR_RS31415	
OG0011712						XNR_RS31035	
OG0011713						XNR_RS16710	
OG0011714						XNR_RS28595	
OG0011715						XNR_RS31575	
OG0011716						XNR_RS31590	
OG0011717						XNR_RS06820	
OG0011718						XNR_RS31525	
OG0011719						XNR_RS31510	
OG0011720						XNR_RS31625	
OG0011721						XNR_RS28885	
OG0011722						XNR_RS24515	
OG0011723							STM0065
OG0011724							STM0083
OG0011725							STM0099
OG0011726							STM0296
OG0011727							STM0324
OG0011728							STM0412
OG0011729							STM0436A
OG0011730							STM0649
OG0011731							STM0799
OG0011732							STM0929
OG0011733							STM1093
OG0011734							STM1331
OG0011735							STM1529
OG0011736							STM1600
OG0011737							STM1629
OG0011738							STM1672
OG0011739							STM1722
OG0011740							STM1747
OG0011741							STM1865
OG0011742							STM1926
OG0011743							STM1948
OG0011744							STM1967
OG0011745							STM2010
OG0011746							STM2173
OG0011747							STM2504
OG0011748							STM2507
OG0011749							STM2666
OG0011750							STM2682
OG0011751							STM2779
OG0011752							STM2880
OG0011753							STM2906
OG0011754							STM3540
OG0011755							STM3760
OG0011756							STM4000
OG0011757							STM4008
OG0011758							STM4422
OG0011759							STM4462
OG0011760							STM0015
OG0011761							STM0016
OG0011762							STM0019
OG0011763							STM0050
OG0011764							STM0080
OG0011765							STM0081
OG0011766							STM0084
OG0011767							STM0098
OG0011768							STM0100
OG0011769							STM0155
OG0011770							STM0156
OG0011771							STM0159
OG0011772							STM0162
OG0011773							STM0271
OG0011774							STM0274A
OG0011775							STM0275
OG0011776							STM0277
OG0011777							STM0278
OG0011778							STM0283
OG0011779							STM0284
OG0011780							STM0286
OG0011781							STM0288
OG0011782							STM0290
OG0011783							STM0293
OG0011784							STM0294
OG0011785							STM0295
OG0011786							STM0299
OG0011787							STM0302
OG0011788							STM0304
OG0011789							STM0305
OG0011790							STM0306
OG0011791							STM0307
OG0011792							STM0319
OG0011793							STM0334
OG0011794							STM0335
OG0011795							STM0348
OG0011796							STM0357
OG0011797							STM0358
OG0011798							STM0359
OG0011799							STM0362
OG0011800							STM0363
OG0011801							STM0373
OG0011802							STM0427
OG0011803							STM0497
OG0011804							STM0509
OG0011805							STM0510
OG0011806							STM0520
OG0011807							STM0521
OG0011808							STM0538
OG0011809							STM0539
OG0011810							STM0550
OG0011811							STM0551
OG0011812							STM0552
OG0011813							STM0567
OG0011814							STM0660
OG0011815							STM0672
OG0011816							STM0690
OG0011817							STM0699
OG0011818							STM0715
OG0011819							STM0717
OG0011820							STM0718
OG0011821							STM0725
OG0011822							STM0726
OG0011823							STM0727
OG0011824							STM0731
OG0011825							STM0761
OG0011826							STM0777
OG0011827							STM0809
OG0011828							STM0810
OG0011829							STM0839
OG0011830							STM0886
OG0011831							STM0895
OG0011832							STM0897
OG0011833							STM0899
OG0011834							STM0901
OG0011835							STM0902
OG0011836							STM0904
OG0011837							STM0913
OG0011838							STM0928
OG0011839							STM0954
OG0011840							STM0971
OG0011841							STM1023
OG0011842							STM1024
OG0011843							STM1025
OG0011844							STM1034
OG0011845							STM1035
OG0011846							STM1054
OG0011847							STM1055
OG0011848							STM1089
OG0011849							STM1090
OG0011850							STM1091
OG0011851							STM1094
OG0011852							STM1113
OG0011853							STM1116
OG0011854							STM1123
OG0011855							STM1228
OG0011856							STM1239
OG0011857							STM1240
OG0011858							STM1244
OG0011859							STM1249
OG0011860							STM1250
OG0011861							STM1251
OG0011862							STM1252
OG0011863							STM1254
OG0011864							STM1258
OG0011865							STM1260
OG0011866							STM1261
OG0011867							STM1267
OG0011868							STM1268
OG0011869							STM1273
OG0011870							STM1276
OG0011871							STM1328
OG0011872							STM1329
OG0011873							STM1330
OG0011874							STM1332
OG0011875							STM1384
OG0011876							STM1391
OG0011877							STM1393
OG0011878							STM1395
OG0011879							STM1396
OG0011880							STM1397
OG0011881							STM1398
OG0011882							STM1399
OG0011883							STM1400
OG0011884							STM1401
OG0011885							STM1402
OG0011886							STM1403
OG0011887							STM1404
OG0011888							STM1405
OG0011889							STM1406
OG0011890							STM1407
OG0011891							STM1408
OG0011892							STM1410
OG0011893							STM1411
OG0011894							STM1412
OG0011895							STM1413
OG0011896							STM1416
OG0011897							STM1417
OG0011898							STM1418
OG0011899							STM1485
OG0011900							STM1513
OG0011901							STM1528
OG0011902							STM1532
OG0011903							STM1544
OG0011904							STM1552
OG0011905							STM1554
OG0011906							STM1561
OG0011907							STM1583
OG0011908							STM1593
OG0011909							STM1594
OG0011910							STM1595
OG0011911							STM1601
OG0011912							STM1619
OG0011913							STM1621
OG0011914							STM1630
OG0011915							STM1633
OG0011916							STM1634
OG0011917							STM1636
OG0011918							STM1637
OG0011919							STM1638
OG0011920							STM1643
OG0011921							STM1650
OG0011922							STM1667
OG0011923							STM1668
OG0011924							STM1670
OG0011925							STM1678
OG0011926							STM1698
OG0011927							STM1698A
OG0011928							STM1699
OG0011929							STM1728
OG0011930							STM1760
OG0011931							STM1785
OG0011932							STM1810
OG0011933							STM1854
OG0011934							STM1855
OG0011935							STM1857
OG0011936							STM1858
OG0011937							STM1859
OG0011938							STM1863
OG0011939							STM1864
OG0011940							STM1868A
OG0011941							STM1872
OG0011942							STM1896
OG0011943							STM1931
OG0011944							STM1933
OG0011945							STM1939
OG0011946							STM1940
OG0011947							STM1941
OG0011948							STM1958
OG0011949							STM1999
OG0011950							STM2005
OG0011951							STM2007
OG0011952							STM2008
OG0011953							STM2021
OG0011954							STM2022
OG0011955							STM2023
OG0011956							STM2025
OG0011957							STM2040
OG0011958							STM2042
OG0011959							STM2043
OG0011960							STM2047
OG0011961							STM2048
OG0011962							STM2058
OG0011963							STM2066
OG0011964							STM2083
OG0011965							STM2088
OG0011966							STM2089
OG0011967							STM2107
OG0011968							STM2133
OG0011969							STM2134
OG0011970							STM2135
OG0011971							STM2138
OG0011972							STM2139
OG0011973							STM2197
OG0011974							STM2208
OG0011975							STM2209
OG0011976							STM2225
OG0011977							STM2234
OG0011978							STM2236
OG0011979							STM2238
OG0011980							STM2242
OG0011981							STM2244
OG0011982							STM2245
OG0011983							STM2275
OG0011984							STM2329
OG0011985							STM2358
OG0011986							STM2373
OG0011987							STM2375
OG0011988							STM2376
OG0011989							STM2398
OG0011990							STM2434
OG0011991							STM2439
OG0011992							STM2452
OG0011993							STM2475
OG0011994							STM2505
OG0011995							STM2534
OG0011996							STM2548
OG0011997							STM2550
OG0011998							STM2551
OG0011999							STM2552
OG0012000							STM2566
OG0012001							STM2584
OG0012002							STM2585
OG0012003							STM2601
OG0012004							STM2602
OG0012005							STM2603
OG0012006							STM2604
OG0012007							STM2605
OG0012008							STM2606
OG0012009							STM2607
OG0012010							STM2608
OG0012011							STM2617
OG0012012							STM2635
OG0012013							STM2655
OG0012014							STM2680
OG0012015							STM2698
OG0012016							STM2699
OG0012017							STM2705
OG0012018							STM2710
OG0012019							STM2711
OG0012020							STM2712
OG0012021							STM2713
OG0012022							STM2714
OG0012023							STM2716
OG0012024							STM2717
OG0012025							STM2718
OG0012026							STM2719
OG0012027							STM2720
OG0012028							STM2721
OG0012029							STM2722
OG0012030							STM2723
OG0012031							STM2726
OG0012032							STM2727
OG0012033							STM2728
OG0012034							STM2729
OG0012035							STM2731
OG0012036							STM2732
OG0012037							STM2733
OG0012038							STM2734
OG0012039							STM2735
OG0012040							STM2736
OG0012041							STM2737
OG0012042							STM2738
OG0012043							STM2741
OG0012044							STM2743
OG0012045							STM2744
OG0012046							STM2745
OG0012047							STM2747
OG0012048							STM2754
OG0012049							STM2757
OG0012050							STM2761
OG0012051							STM2762
OG0012052							STM2766
OG0012053							STM2770
OG0012054							STM2816
OG0012055							STM2844
OG0012056							STM2865
OG0012057							STM2868
OG0012058							STM2869
OG0012059							STM2870
OG0012060							STM2871
OG0012061							STM2872
OG0012062							STM2873
OG0012063							STM2874
OG0012064							STM2879
OG0012065							STM2881
OG0012066							STM2882
OG0012067							STM2883
OG0012068							STM2884
OG0012069							STM2885
OG0012070							STM2887
OG0012071							STM2888
OG0012072							STM2889
OG0012073							STM2890
OG0012074							STM2892
OG0012075							STM2893
OG0012076							STM2895
OG0012077							STM2897
OG0012078							STM2899
OG0012079							STM2900
OG0012080							STM2901
OG0012081							STM2903
OG0012082							STM2904
OG0012083							STM2905
OG0012084							STM2908
OG0012085							STM2913
OG0012086							STM2914
OG0012087							STM2942
OG0012088							STM2986
OG0012089							STM3026
OG0012090							STM3036
OG0012091							STM3052
OG0012092							STM3071
OG0012093							STM3072
OG0012094							STM3073
OG0012095							STM3075
OG0012096							STM3098
OG0012097							STM3125
OG0012098							STM3141
OG0012099							STM3154
OG0012100							STM3155
OG0012101							STM3156
OG0012102							STM3160
OG0012103							STM3252
OG0012104							STM3278
OG0012105							STM3291
OG0012106							STM3343
OG0012107							STM3463
OG0012108							STM3478
OG0012109							STM3521
OG0012110							STM3527
OG0012111							STM3558
OG0012112							STM3566
OG0012113							STM3595
OG0012114							STM3604
OG0012115							STM3605
OG0012116							STM3620
OG0012117							STM3624A
OG0012118							STM3631
OG0012119							STM3636
OG0012120							STM3650
OG0012121							STM3670
OG0012122							STM3690
OG0012123							STM3691
OG0012124							STM3713
OG0012125							STM3720
OG0012126							STM3736
OG0012127							STM3737
OG0012128							STM3745
OG0012129							STM3752
OG0012130							STM3754
OG0012131							STM3769
OG0012132							STM3771
OG0012133							STM3772
OG0012134							STM3777
OG0012135							STM3779
OG0012136							STM3781
OG0012137							STM3791
OG0012138							STM3799
OG0012139							STM3834
OG0012140							STM3845
OG0012141							STM3863
OG0012142							STM3906
OG0012143							STM3907
OG0012144							STM3923
OG0012145							STM3940
OG0012146							STM3941
OG0012147							STM3942
OG0012148							STM3944
OG0012149							STM4002
OG0012150							STM4011
OG0012151							STM4013
OG0012152							STM4014
OG0012153							STM4015
OG0012154							STM4033
OG0012155							STM4041
OG0012156							STM4057
OG0012157							STM4069
OG0012158							STM4071
OG0012159							STM4080
OG0012160							STM4097
OG0012161							STM4141
OG0012162							STM4155
OG0012163							STM4156
OG0012164							STM4158
OG0012165							STM4186
OG0012166							STM4191
OG0012167							STM4196
OG0012168							STM4197
OG0012169							STM4198
OG0012170							STM4199
OG0012171							STM4203
OG0012172							STM4207
OG0012173							STM4208
OG0012174							STM4209
OG0012175							STM4210
OG0012176							STM4212
OG0012177							STM4214
OG0012178							STM4215
OG0012179							STM4216
OG0012180							STM4217
OG0012181							STM4218
OG0012182							STM4219
OG0012183							STM4239
OG0012184							STM4242
OG0012185							STM4252
OG0012186							STM4253
OG0012187							STM4255
OG0012188							STM4257
OG0012189							STM4258
OG0012190							STM4259
OG0012191							STM4260
OG0012192							STM4262
OG0012193							STM4267
OG0012194							STM4302
OG0012195							STM4309
OG0012196							STM4312
OG0012197							STM4314
OG0012198							STM4316
OG0012199							STM4317
OG0012200							STM4318
OG0012201							STM4337
OG0012202							STM4372
OG0012203							STM4390
OG0012204							STM4417
OG0012205							STM4435
OG0012206							STM4439
OG0012207							STM4440
OG0012208							STM4441
OG0012209							STM4442
OG0012210							STM4443
OG0012211							STM4444
OG0012212							STM4457
OG0012213							STM4472
OG0012214							STM4478
OG0012215							STM4490
OG0012216							STM4491
OG0012217							STM4492
OG0012218							STM4493
OG0012219							STM4494
OG0012220							STM4495
OG0012221							STM4496
OG0012222							STM4497
OG0012223							STM4498
OG0012224							STM4502
OG0012225							STM4503
OG0012226							STM4504
OG0012227							STM4505
OG0012228							STM4520
